@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1150300', 'outlier'}

@DATA
101,101,25579,7188,17106,24295,31483,1150300
101,101,15400,7376,8212,15587,22963,1150300
115,101,24989,6444,15537,21981,28425,1150300
101,101,12620,8788,6176,14964,23752,1150300
101,105,24090,8301,15302,23602,31903,1150300
105,110,21351,8822,13050,21872,30694,1150300
110,103,31268,6853,22446,29299,36152,1150300
103,103,16760,7869,8709,16579,24448,1150300
103,103,12604,9135,4734,13870,23005,1150300
111,114,27120,8511,17780,26291,34802,1150300
105,115,16634,6182,10023,16205,22387,1150300
115,32,21701,9615,15518,25133,34748,1150300
32,118,32115,8626,22501,31127,39753,1150300
118,101,15487,8778,6860,15638,24416,1150300
101,114,21194,6539,12416,18955,25494,1150300
114,121,25274,6795,18734,25529,32324,1150300
121,32,24976,9466,18181,27647,37113,1150300
32,115,23237,7534,13771,21305,28839,1150300
115,97,27302,6924,19769,26693,33617,1150300
97,100,25688,7697,18764,26461,34158,1150300
100,32,20710,10551,13013,23564,34115,1150300
116,104,23418,8372,16865,25237,33609,1150300
104,97,32182,9199,23810,33009,42208,1150300
97,116,19381,7860,10182,18042,25902,1150300
116,32,21748,9728,13888,23616,33344,1150300
32,116,21860,5131,12131,17263,22394,1150300
116,104,21111,9339,15980,25319,34658,1150300
104,101,12627,7827,3288,11115,18942,1150300
101,121,13983,7032,6156,13188,20220,1150300
121,32,16501,11116,9469,20585,31701,outlier
32,104,22749,6408,11633,18041,24449,1150300
104,97,40894,5664,34486,40149,45813,1150300
97,118,33493,9144,27830,36974,46118,1150300
118,101,16295,8908,7151,16059,24967,1150300
101,32,19203,8420,10295,18715,27135,1150300
32,116,19446,8399,11026,19425,27824,1150300
116,111,23561,6687,15162,21849,28536,1150300
111,32,26969,8137,20283,28420,36557,1150300
32,99,27668,6936,19531,26466,33402,1150300
99,111,24617,7277,17681,24958,32235,1150300
111,109,51249,6576,43973,50549,57125,outlier
112,108,24311,8131,16899,25030,33161,1150300
108,97,21556,8428,13425,21853,30281,1150300
97,105,31373,6825,22945,29770,36595,1150300
105,110,31003,8887,24178,33065,41952,1150300
110,32,31308,7174,22420,29594,36768,1150300
97,98,18823,7009,9774,16783,23792,1150300
98,111,44435,7753,37426,45180,52933,1150300
111,117,27045,4709,19292,24001,28710,outlier
117,116,19043,6836,14334,21170,28006,1150300
116,32,25936,8817,19100,27917,36734,1150300
32,116,26072,6965,17255,24220,31185,1150300
116,104,23083,8242,16118,24360,32602,1150300
104,101,19240,6647,10998,17645,24292,1150300
101,32,19807,8055,13159,21215,29270,1150300
32,112,54290,9521,46235,55756,65277,outlier
112,97,20578,9969,11057,21027,30996,1150300
97,105,16930,8320,6961,15281,23601,1150300
105,110,26378,6704,18058,24761,31465,1150300
110,32,18600,9080,11896,20976,30056,1150300
32,115,22251,6431,13171,19601,26032,1150300
115,111,13795,5604,7364,12968,18572,1150300
111,32,22742,7742,17138,24880,32622,1150300
32,105,21901,8290,14159,22449,30739,1150300
105,32,25478,7388,17189,24576,31964,1150300
32,109,19017,8080,11630,19710,27790,1150300
109,97,14172,7786,6093,13879,21665,1150300
97,100,23988,8549,16202,24751,33300,1150300
100,101,18794,7448,10245,17693,25141,1150300
101,32,19560,10546,12111,22657,33203,1150300
32,105,28481,9748,17935,27683,37431,1150300
105,116,31543,7835,21795,29630,37465,1150300
116,32,28110,10035,20275,30310,40345,1150300
32,109,32726,7888,22692,30579,38467,1150300
121,32,27769,7707,20575,28283,35990,1150300
105,115,21282,4012,14976,18988,23000,outlier
115,115,18045,6297,14033,20330,26627,1150300
115,111,30147,5211,23850,29061,34272,1150300
111,110,29296,6841,24085,30926,37767,1150300
110,32,27918,6715,21077,27792,34507,1150300
32,116,43274,7695,36559,44254,51949,1150300
116,111,22039,7539,14344,21882,29421,1150300
111,32,33727,5970,26189,32158,38128,1150300
115,116,27146,5920,18370,24290,30210,1150300
116,117,30307,7542,24387,31929,39471,1150300
117,100,17503,6849,9962,16811,23660,1150300
100,121,21729,5984,14880,20864,26848,1150300
121,32,34989,8521,29005,37525,46046,1150300
32,115,45891,8287,37370,45657,53944,1150300
115,116,26386,6255,19952,26207,32462,1150300
116,104,21033,8054,14778,22832,30886,1150300
104,101,32129,5479,24075,29554,35033,1150300
101,114,23825,5839,18346,24185,30024,1150300
114,114,17226,6583,11018,17601,24184,1150300
114,114,16482,8023,9899,17922,25945,1150300
104,121,57028,4812,50358,55169,59981,outlier
121,115,30697,8647,25885,34532,43179,1150300
115,99,28550,8488,19903,28391,36879,1150300
99,105,19402,9006,10914,19921,28927,1150300
105,108,36077,7478,27070,34548,42026,1150300
108,108,18042,5841,11293,17134,22975,1150300
105,99,22858,8746,16054,24800,33546,1150300
99,97,45412,8071,36667,44738,52809,1150300
97,108,17982,8293,9911,18205,26498,1150300
108,32,41317,9463,33024,42487,51950,1150300
116,104,27202,6418,20237,26655,33073,1150300
104,101,11948,8562,5530,14091,22653,1150300
101,114,21070,7184,12509,19692,26876,1150300
114,97,35764,9920,28580,38499,48419,1150300
97,112,32621,6473,22701,29174,35647,1150300
112,121,40732,7901,34259,42160,50061,1150300
121,32,41792,7639,33891,41530,49169,1150300
115,111,23481,8532,15661,24193,32725,1150300
111,32,30446,9023,21914,30937,39960,1150300
32,105,32628,8294,23605,31899,40193,1150300
105,32,23218,10222,14924,25145,35367,1150300
32,99,27208,7209,16987,24195,31404,1150300
99,97,19617,10070,12408,22478,32548,1150300
97,110,23729,8268,13659,21926,30194,1150300
110,32,29345,9602,21077,30680,40282,1150300
98,101,21031,7068,13356,20424,27492,1150300
101,32,25405,8685,18337,27021,35706,1150300
97,32,15064,12626,7792,20418,33044,outlier
32,98,26269,9794,13643,23438,33232,1150300
101,116,23001,5651,14957,20607,26258,1150300
116,116,17168,6368,11517,17885,24253,1150300
116,101,18016,7580,11648,19228,26808,1150300
101,114,21466,8137,13886,22023,30160,1150300
117,32,30450,9505,22659,32164,41669,1150300
32,117,24602,7933,15097,23030,30963,1150300
117,115,16617,10396,8684,19080,29476,1150300
115,101,23306,8894,12910,21804,30698,1150300
101,32,19431,6846,10537,17382,24228,1150300
32,116,25588,7780,18743,26523,34303,1150300
116,111,32767,6504,24987,31491,37995,1150300
111,32,28661,8911,22157,31068,39979,1150300
32,116,26819,6690,17907,24598,31288,1150300
116,104,26578,7501,19888,27389,34890,1150300
104,101,23148,9032,15647,24679,33711,1150300
101,109,19898,8278,10866,19144,27422,1150300
109,32,28988,8515,20709,29224,37739,1150300
97,110,21644,8300,12455,20755,29055,1150300
110,100,22216,7791,13916,21707,29498,1150300
100,32,22572,8159,14781,22940,31099,1150300
32,111,36078,7988,27918,35906,43894,1150300
111,116,35810,8998,27823,36821,45819,1150300
116,104,25192,8501,16194,24694,33195,1150300
104,101,20278,9007,11777,20784,29791,1150300
101,114,19720,8438,10713,19150,27588,1150300
114,115,26715,8447,18277,26724,35171,1150300
115,32,20758,9538,12311,21849,31387,1150300
32,97,21219,9860,11681,21541,31401,1150300
97,101,29214,5437,19354,24791,30228,1150300
101,111,37649,6230,32213,38442,44672,1150300
111,110,30422,9503,24192,33695,43198,1150300
110,100,47539,8052,38036,46089,54141,outlier
100,32,25049,10128,16997,27125,37253,1150300
109,121,25489,6337,16881,23218,29555,1150300
121,101,35899,9367,29065,38432,47799,1150300
101,46,30393,9238,21026,30264,39502,1150300
119,101,39264,7169,31082,38251,45420,1150300
101,101,18337,6702,11168,17870,24572,1150300
101,108,18507,9372,11805,21177,30549,1150300
108,108,16725,6778,10504,17281,24059,1150300
108,108,14814,8155,8037,16192,24347,1150300
108,108,21074,4576,12919,17495,22071,outlier
108,87,43225,8403,33993,42396,50799,1150300
87,87,31263,7513,22861,30374,37887,1150300
87,101,46739,7596,39226,46822,54418,outlier
101,108,25763,5710,18167,23877,29587,1150300
108,108,15961,7438,10251,17689,25127,1150300
108,32,32601,8321,25163,33484,41805,1150300
110,100,17105,7617,7760,15377,22994,1150300
100,32,16168,8931,8551,17482,26413,1150300
32,32,18636,6959,10948,17907,24866,1150300
32,32,14714,8641,7755,16395,25036,1150300
109,32,39233,7828,31233,39061,46889,1150300
32,97,50846,9494,43018,52511,62005,outlier
97,32,26553,9275,17059,26335,35610,1150300
32,102,50053,7364,40778,48143,55507,outlier
102,117,17329,8706,9965,18671,27377,1150300
117,110,34410,7937,25704,33641,41578,1150300
110,110,16162,7681,8225,15907,23588,1150300
110,121,36096,7744,28415,36159,43903,1150300
121,32,24261,8810,16517,25327,34137,1150300
112,101,22105,9243,14360,23604,32847,1150300
101,114,22975,7655,13732,21387,29042,1150300
114,111,47729,6802,40074,46876,53678,outlier
111,115,26968,8427,19431,27858,36285,1150300
115,111,21921,8481,13493,21974,30455,1150300
110,32,33466,8929,22951,31880,40809,1150300
32,117,32272,7571,23344,30915,38486,1150300
117,100,40562,11018,32991,44010,55028,outlier
100,101,30853,8636,19835,28470,37106,1150300
101,101,18483,6759,9982,16741,23500,1150300
110,100,20889,9167,12136,21303,30470,1150300
100,101,19141,9027,9975,19001,28028,1150300
101,114,21680,7917,12653,20570,28487,1150300
191,191,19364,7216,12323,19539,26755,1150300
191,191,18659,9605,11444,21049,30654,1150300
191,191,35422,11111,25817,36928,48039,outlier
191,191,22705,7334,11594,18928,26262,1150300
191,191,22413,5599,15079,20677,26276,1150300
119,101,40051,10259,29695,39954,50213,1150300
101,108,33680,4982,23422,28404,33386,1150300
108,108,14458,7672,9476,17148,24820,1150300
108,32,24574,10111,16901,27012,37123,1150300
32,116,33627,8956,23516,32471,41427,1150300
116,104,23497,7382,14541,21923,29305,1150300
104,97,15831,7757,8448,16205,23962,1150300
97,116,18193,6918,10436,17354,24272,1150300
116,32,23134,8511,16216,24727,33238,1150300
32,119,57037,8798,48526,57324,66122,outlier
119,104,38809,8141,30010,38151,46292,1150300
104,97,18012,7327,9871,17198,24525,1150300
97,116,20856,7084,13529,20612,27696,1150300
116,32,20806,9506,13722,23228,32734,1150300
115,111,24807,7162,17016,24178,31340,1150300
111,109,35737,6137,28575,34712,40849,1150300
109,101,18631,6336,12494,18830,25166,1150300
101,32,20844,7557,14508,22065,29622,1150300
32,112,59662,6481,52106,58587,65068,outlier
112,101,44562,8761,38080,46841,55602,outlier
101,111,41171,7052,32411,39462,46514,1150300
112,108,33261,7176,28154,35330,42506,1150300
108,101,11815,7912,4638,12551,20463,1150300
101,32,33899,8216,25987,34203,42419,1150300
115,97,27471,8031,19583,27614,35645,1150300
121,32,31801,9150,22072,31222,40372,1150300
32,115,26823,8479,18324,26802,35281,1150300
115,32,56078,10145,47599,57745,67890,outlier
98,117,26266,7563,10887,18450,26013,1150300
117,116,16803,8138,9240,17378,25516,1150300
116,32,23986,10660,15848,26508,37168,1150300
116,111,22747,7778,16932,24710,32488,1150300
111,32,27385,13204,19607,32811,46015,outlier
32,109,27902,8793,14698,23492,32285,1150300
109,101,21829,7931,13036,20967,28898,1150300
101,32,19251,9516,11320,20836,30352,1150300
32,97,29303,8489,19788,28277,36766,1150300
97,109,27998,9273,19509,28782,38055,1150300
109,32,26090,7689,16817,24506,32195,1150300
32,97,43008,8331,35319,43650,51981,1150300
32,104,30316,9433,18990,28423,37856,1150300
104,117,33744,10143,24311,34453,44596,1150300
98,109,54706,8339,45817,54156,62495,outlier
109,98,30422,6759,22083,28842,35601,1150300
98,108,36702,7223,29943,37166,44389,1150300
108,101,23880,6204,16657,22861,29065,1150300
101,32,27603,9371,21399,30770,40141,1150300
112,101,23256,7966,14091,22057,30023,1150300
101,114,20367,7104,12402,19506,26610,1150300
114,115,48696,7864,41592,49456,57320,outlier
115,111,19376,8304,11512,19816,28120,1150300
111,110,28392,10557,20088,30646,41203,1150300
110,32,25916,9582,15359,24941,34523,1150300
32,97,32840,7911,23259,31170,39081,1150300
97,32,21977,9370,14066,23436,32806,1150300
32,99,44689,7918,35319,43237,51155,1150300
99,104,19270,8058,11352,19411,27469,1150300
104,105,29685,8405,21627,30032,38437,1150300
105,108,27254,6595,18849,25444,32039,1150300
108,100,21789,7434,15194,22628,30062,1150300
100,32,22226,9077,14792,23870,32947,1150300
32,111,31554,6218,22476,28694,34912,1150300
111,102,29253,9357,23035,32392,41749,1150300
102,32,22687,10015,13330,23345,33360,1150300
32,71,22657,6918,16465,23382,30300,1150300
71,71,22549,8214,15631,23845,32059,1150300
71,111,37656,7798,29442,37240,45038,1150300
111,100,27288,7571,19490,27061,34632,1150300
100,32,27999,6246,20427,26673,32919,1150300
105,32,20201,9637,15071,24708,34345,1150300
116,101,23850,7376,15917,23294,30670,1150300
101,110,50578,6803,43202,50004,56807,outlier
110,100,19777,7598,12974,20572,28170,1150300
100,32,20979,8998,13381,22379,31377,1150300
32,116,26505,8187,17507,25694,33881,1150300
116,111,22270,7022,14083,21105,28127,1150300
111,32,23824,7800,16802,24602,32402,1150300
32,100,54564,10361,46764,57124,67485,outlier
100,111,38429,7569,28069,35638,43207,1150300
111,32,34454,9418,26885,36303,45721,1150300
32,117,53598,9358,44179,53537,62895,outlier
117,110,30643,6824,21285,28108,34932,1150300
103,111,51159,6086,44099,50185,56271,outlier
111,100,26869,7549,20783,28332,35881,1150300
100,108,25676,6610,18127,24737,31347,1150300
108,121,30920,7528,24310,31838,39366,1150300
121,32,24494,8627,16966,25594,34221,1150300
32,116,55177,7896,46550,54447,62343,outlier
116,104,24810,5992,16914,22906,28898,1150300
104,105,27615,8109,21623,29732,37841,1150300
105,110,23604,9450,15496,24945,34395,1150300
110,103,25789,7380,16339,23719,31099,1150300
103,32,24500,9236,17120,26356,35592,1150300
98,117,22086,9001,11351,20352,29353,1150300
117,116,18564,6672,9563,16235,22907,1150300
116,32,23756,8154,17085,25238,33392,1150300
105,32,20529,8794,13863,22657,31451,1150300
32,104,17248,8174,8454,16628,24802,1150300
104,97,15462,9716,7288,17004,26720,1150300
97,118,16879,8416,7163,15579,23995,1150300
118,101,16271,6668,7854,14522,21190,1150300
101,32,13618,9021,6951,15972,24993,1150300
32,32,16952,5965,11052,17017,22982,1150300
32,32,16815,5256,10850,16105,21361,1150300
32,32,15113,6089,9857,15946,22035,1150300
32,32,14768,6191,8679,14870,21061,1150300
32,32,19545,3979,13804,17783,21762,outlier
105,32,33737,8815,25564,34379,43194,1150300
107,101,20505,6383,12475,18858,25241,1150300
101,101,18948,6800,12565,19364,26164,1150300
101,112,21681,7163,14881,22044,29207,1150300
112,32,25069,9517,17906,27423,36940,1150300
32,109,23432,7681,13914,21595,29276,1150300
109,121,26775,6217,19094,25311,31528,1150300
121,32,21801,8512,15584,24097,32609,1150300
32,116,33052,7190,24540,31730,38920,1150300
116,114,30081,7401,22890,30292,37693,1150300
114,117,22030,7308,14629,21937,29245,1150300
117,115,27320,9681,20012,29693,39374,1150300
116,32,28135,8590,20362,28951,37541,1150300
105,110,30837,8523,24013,32536,41059,1150300
110,32,48390,6423,39867,46290,52713,outlier
32,104,28612,7920,22189,30109,38029,1150300
104,105,27495,8409,19575,27984,36393,1150300
105,109,28869,7834,20460,28294,36128,1150300
109,32,25410,7385,17576,24961,32346,1150300
97,109,24316,8394,14795,23189,31583,1150300
109,32,26990,7423,18597,26019,33442,1150300
32,111,59428,7441,52005,59446,66887,outlier
111,117,27652,7653,20211,27865,35518,1150300
117,116,28193,7732,20540,28271,36003,1150300
103,111,19562,7261,13385,20646,27907,1150300
111,105,24486,5624,17225,22849,28473,1150300
105,110,23753,9175,18130,27304,36479,1150300
110,103,24960,9025,15785,24810,33835,1150300
103,32,24245,7911,15220,23131,31042,1150300
99,97,31753,9636,19099,28735,38371,1150300
108,32,30725,9697,20753,30450,40147,1150300
32,108,28592,9595,18896,28491,38086,1150300
108,111,24267,7486,14672,22158,29644,1150300
111,118,33795,9478,26310,35787,45265,1150300
118,101,31321,8903,21843,30746,39649,1150300
101,32,35380,7980,26477,34457,42437,1150300
32,32,16794,6740,8754,15493,22233,1150300
32,32,15404,7414,8665,16079,23493,1150300
32,32,15592,7802,8177,15979,23781,1150300
32,32,15358,8057,7557,15614,23671,1150300
32,109,50673,8477,42738,51215,59692,outlier
109,32,28489,10670,20012,30682,41352,1150300
