@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1170393', 'outlier'}

@DATA
32,116,23045,6418,8560,14978,21396,1170393
116,104,18345,11067,11927,22994,34061,1170393
104,101,11976,11074,909,11983,23057,1170393
101,32,13496,12614,2423,15036,27650,1170393
32,102,29795,13219,17182,30401,43620,1170393
102,111,23234,7512,10015,17526,25038,1170393
111,114,9963,13485,2451,15936,29421,1170393
114,109,18615,9359,5130,14489,23848,1170393
109,46,32272,8041,22913,30954,38995,1170393
46,32,14915,9528,6873,16401,25929,1170393
32,84,18122,8993,25973,34966,43959,1170393
32,84,18122,14978,25973,5985,20963,1170393
84,104,25593,8399,10615,19014,27413,1170393
104,105,23438,10586,15040,25626,36212,1170393
115,32,8529,6988,14364,21352,28340,1170393
115,32,8529,13313,14364,6324,19637,1170393
32,105,20980,12123,7667,19790,31913,1170393
115,32,10963,1156,13814,14970,16126,outlier
115,101,17723,6214,8686,14900,21114,1170393
101,32,18637,7623,12423,20046,27669,1170393
32,112,14717,12490,7094,19584,32074,1170393
112,114,18201,6531,5711,12243,18774,1170393
114,101,17025,6016,10494,16510,22526,1170393
101,115,16838,6913,10822,17736,24649,1170393
115,101,15284,7032,8370,15402,22434,1170393
101,110,12305,10030,5273,15303,25333,1170393
115,32,10963,13014,13814,11858,24872,1170393
97,32,12055,6991,14022,21012,28003,1170393
97,32,12055,12926,14022,5936,18862,1170393
32,110,39393,9992,26467,36458,46450,1170393
110,32,16963,12083,6971,19054,31137,1170393
32,32,14932,8469,10423,18893,27362,1170393
32,32,39082,8607,30613,39219,47826,1170393
32,110,55062,9231,46455,55686,64917,outlier
110,32,17765,12512,8534,21046,33558,1170393
32,101,14387,11251,1875,13125,24376,1170393
120,97,15577,4427,32399,36826,41253,outlier
97,109,17499,4400,13072,17472,21872,1170393
97,109,17499,10396,13072,5996,16392,1170393
109,32,19489,10524,9093,19617,30141,1170393
32,116,29268,6102,18744,24845,30947,1170393
116,104,19550,13124,13448,26572,39696,1170393
97,116,10511,7031,14817,21848,28879,1170393
97,116,10511,8537,14817,1506,10043,1170393
116,32,15557,8934,7020,15953,24887,1170393
110,116,17419,7117,7389,14506,21623,1170393
116,97,27166,11166,20049,31215,42381,1170393
97,32,29002,9661,17836,27496,37157,1170393
110,32,10403,1055,15793,16849,17904,outlier
110,32,10403,6290,15793,5235,11525,1170393
32,100,18338,6616,12048,18663,25279,1170393
100,105,13509,10516,6894,17410,27926,1170393
32,32,37895,22969,28961,51930,74899,outlier
32,105,23972,8516,1003,9519,18035,1170393
105,32,16478,12499,7962,20461,32960,1170393
97,109,5000,12020,16452,28472,40492,1170393
97,109,5000,12996,16452,976,13972,1170393
109,32,15470,9517,2473,11990,21507,1170393
32,116,28565,6613,19048,25661,32274,1170393
116,101,10362,8112,3750,11862,19974,1170393
101,115,21115,12915,13003,25918,38833,1170393
115,116,15424,7491,2508,9999,17490,1170393
112,105,15680,3410,9720,13130,16540,1170393
97,115,20940,5820,10910,16730,22550,1170393
115,97,17340,12050,11520,23570,35620,1170393
97,114,19640,5710,7590,13300,19010,1170393
114,32,11070,8540,5360,13900,22440,1170393
32,116,26520,8190,17980,26170,34360,1170393
116,105,27920,6080,19730,25810,31890,1170393
116,105,30973,6622,23482,30104,36726,1170393
105,110,23484,10917,16862,27780,38697,1170393
110,103,11962,10042,1045,11087,21129,1170393
103,32,12505,13377,2463,15841,29218,1170393
32,97,15924,20501,2546,23047,43548,outlier
97,116,23424,6558,2923,9481,16039,1170393
116,116,16719,7147,10846,17993,25140,1170393
119,105,20932,7925,9009,16934,24859,1170393
105,101,17090,7020,11010,18030,25050,1170393
101,109,8770,3600,1750,5350,8950,1170393
109,112,41520,5600,37920,43520,49120,outlier
112,111,16120,4100,10520,14620,18720,1170393
32,99,15930,9030,7300,16330,25360,1170393
99,111,19850,6500,10820,17320,23820,1170393
111,110,18760,7280,12260,19540,26820,1170393
110,32,12160,6510,4880,11390,17900,1170393
32,108,27130,7190,20620,27810,35000,1170393
46,32,27180,9530,17590,27120,36650,1170393
65,117,42980,10650,22760,33410,44060,1170393
108,97,9460,6600,2270,8870,15470,1170393
97,115,17620,8540,11020,19560,28100,1170393
115,32,9290,8150,750,8900,17050,1170393
32,112,40880,7230,32730,39960,47190,outlier
112,101,11010,7710,3780,11490,19200,1170393
101,114,15730,7890,8020,15910,23800,1170393
114,115,23240,7830,15350,23180,31010,1170393
115,111,14210,6620,6380,13000,19620,1170393
111,110,18440,8120,11820,19940,28060,1170393
110,97,10870,7630,2750,10380,18010,1170393
105,116,17406,13023,9481,22503,35526,1170393
116,104,15975,9513,2952,12465,21978,1170393
32,116,12911,1291,23936,25227,26518,outlier
32,116,12911,13096,23936,11805,24901,1170393
116,104,21979,9007,8883,17890,26897,1170393
104,101,16482,14865,7474,22339,37204,1170393
101,32,29069,8954,14204,23157,32111,1170393
103,117,22885,7527,14950,22477,30004,1170393
117,121,19995,9044,12468,21512,30556,1170393
97,115,15810,9260,8180,17440,26700,1170393
115,32,13120,8810,3860,12670,21480,1170393
32,113,12680,8830,3870,12700,21530,1170393
113,117,11090,7820,2260,10080,17900,1170393
117,101,10670,8530,2850,11380,19910,1170393
101,32,10190,8510,1660,10170,18680,1170393
109,101,9970,9730,1960,11690,21420,1170393
101,32,11060,7440,1330,8770,16210,1170393
32,114,15430,8330,7990,16320,24650,1170393
115,32,10969,2532,18534,21066,23598,1170393
115,32,10969,9457,18534,6925,16382,1170393
32,116,17461,7482,8004,15486,22968,1170393
116,104,21963,12475,14481,26957,39432,1170393
104,97,18876,17046,6401,23447,40493,outlier
97,116,28077,11010,11031,22041,33051,1170393
116,32,41516,15983,30506,46489,62472,outlier
32,108,51798,8479,35815,44294,52773,outlier
108,105,22511,5912,14032,19945,25857,1170393
105,118,26925,8016,21012,29028,37044,1170393
97,115,13542,16857,28873,8979,25836,outlier
115,32,27729,8822,10872,19695,28517,1170393
32,32,32590,9013,19467,28481,37494,1170393
32,32,18042,8663,9028,17691,26354,1170393
32,32,15000,7946,6337,14283,22229,1170393
32,116,12785,328,19292,19621,19949,outlier
109,77,33680,7130,50260,57390,64520,outlier
109,77,33680,10320,50260,3190,13510,outlier
77,101,39400,15370,29080,44450,59820,1170393
101,120,49180,18330,33810,52140,70470,outlier
120,105,43460,10790,25130,35920,46710,1170393
105,113,39880,21030,29090,50120,71150,outlier
113,117,36040,11560,15010,26570,38130,1170393
117,101,25100,15870,13540,29410,45280,outlier
114,111,19250,6520,10920,17440,23960,1170393
114,111,19250,6520,10920,17440,23960,1170393
111,100,43320,7830,36800,44630,52460,outlier
111,100,43320,7830,36800,44630,52460,outlier
100,101,16120,7930,8290,16220,24150,1170393
100,101,16120,7930,8290,16220,24150,1170393
101,97,28910,8340,20980,29320,37660,1170393
101,97,28910,8340,20980,29320,37660,1170393
97,110,10200,7400,1860,9260,16660,1170393
97,110,10200,7400,1860,9260,16660,1170393
110,32,11370,7730,3970,11700,19430,1170393
110,32,11370,7730,3970,11700,19430,1170393
32,32,59460,5890,51730,57620,63510,outlier
32,32,59460,5890,51730,57620,63510,outlier
32,44,28990,5910,23100,29010,34920,1170393
32,44,28990,5910,23100,29010,34920,1170393
44,32,12390,8840,6480,15320,24160,1170393
44,32,12390,8840,6480,15320,24160,1170393
32,97,17530,8930,8690,17620,26550,1170393
32,97,17530,8930,8690,17620,26550,1170393
118,101,12069,11937,4053,15990,27927,1170393
101,32,16658,9917,4721,14638,24555,1170393
32,105,19264,7991,9347,17338,25329,1170393
105,110,24434,10009,16443,26452,36461,1170393
110,32,16580,12391,6571,18962,31353,1170393
32,116,30425,6982,18034,25016,31998,1170393
116,104,20697,11235,13716,24950,36185,1170393
104,101,15707,11044,4472,15516,26560,1170393
101,32,13436,12542,2392,14933,27475,1170393
32,100,34069,15151,21527,36678,51829,1170393
100,111,22911,8613,7760,16372,24985,1170393
111,114,13476,13070,4864,17934,31004,1170393
114,109,20437,10058,7366,17425,27483,1170393
109,46,47998,8566,37940,46506,55072,outlier
46,32,15025,10452,6460,16911,27363,1170393
32,84,16132,6369,26599,32969,39338,1170393
32,84,16132,12277,26599,5907,18184,1170393
84,104,26800,7668,14524,22191,29859,1170393
101,121,14537,916,23388,24304,25220,outlier
101,121,14537,6547,23388,5631,12178,1170393
97,109,12210,6400,3280,9680,16080,1170393
109,105,18230,4800,11830,16630,21430,1170393
105,103,37490,7790,32690,40480,48270,outlier
103,111,16910,7560,9120,16680,24240,1170393
111,115,16020,9730,8460,18190,27920,1170393
115,32,12690,10440,2960,13400,23840,1170393
32,121,58140,6410,47700,54110,60520,outlier
121,32,12090,8730,5680,14410,23140,1170393
102,109,45740,5510,39740,45250,50760,outlier
32,116,12785,13237,19292,12909,26146,1170393
116,111,18043,11717,4806,16524,28241,1170393
111,100,17118,11823,5401,17224,29047,1170393
100,100,19924,13964,3350,17315,31279,1170393
100,100,24382,10131,10418,20549,30680,1170393
100,100,19119,10135,8989,19124,29259,1170393
32,116,17356,8497,5028,13525,22022,1170393
116,111,11263,11456,2766,14221,25677,1170393
111,117,25350,9310,16210,25520,34830,1170393
116,32,49000,10990,34940,45930,56920,outlier
32,101,28320,18650,17330,35980,54630,outlier
101,115,58890,18550,40240,58790,77340,outlier
115,116,31280,10790,12730,23520,34310,1170393
116,32,34020,10110,23230,33340,43450,1170393
112,111,24540,10730,14160,24890,35620,1170393
121,32,15247,13201,8700,21900,35101,1170393
97,114,17000,1724,19882,21607,23331,outlier
97,114,17000,9546,19882,7821,17367,1170393
114,101,16574,13961,7028,20989,34950,1170393
101,32,15427,10592,1466,12058,22650,1170393
32,108,51487,7065,40895,47960,55025,outlier
108,101,16870,9075,9805,18880,27955,1170393
101,101,17014,7511,9970,17481,24992,1170393
101,104,55998,7988,48487,56475,64463,outlier
111,100,16919,13401,5464,18864,32265,1170393
97,32,12742,2665,15210,17875,20540,1170393
97,32,12742,9892,15210,7227,17119,1170393
108,97,10853,1589,16864,18453,20042,outlier
108,97,10853,11604,16864,10015,21619,1170393
97,32,11662,9989,58,10047,20036,1170393
32,101,13706,9156,3717,12873,22029,1170393
101,120,36738,11949,27582,39530,51479,1170393
120,116,26871,10160,14923,25082,35242,1170393
101,110,13048,137,17443,17580,17717,outlier
109,105,15520,5900,10010,15910,21810,1170393
105,108,20650,6500,14750,21250,27750,1170393
108,105,17730,6420,11230,17650,24070,1170393
105,97,15320,8520,8900,17420,25940,1170393
97,32,14710,7620,6190,13810,21430,1170393
32,32,15710,4990,8900,13890,18880,1170393
32,32,15110,3910,10120,14030,17940,1170393
32,32,12500,4800,8590,13390,18190,1170393
32,32,25790,5600,20990,26590,32190,1170393
97,115,20823,5554,13317,18871,24425,1170393
115,112,24883,13567,19330,32897,46464,1170393
112,101,37956,6218,24389,30607,36825,1170393
101,99,19554,6887,13335,20223,27110,1170393
99,116,19420,7529,12533,20062,27591,1170393
116,111,13749,12913,6220,19134,32047,1170393
111,115,18475,2921,5561,8483,11404,1170393
115,32,20542,10049,17620,27669,37718,1170393
32,32,15255,8951,8673,17624,26575,1170393
104,101,18462,10449,10475,20924,31373,1170393
101,108,15873,8007,5424,13431,21438,1170393
108,112,21970,7988,13963,21951,29939,1170393
112,105,21458,7640,13470,21111,28751,1170393
105,110,26060,10524,18420,28944,39468,1170393
110,103,14039,10831,3515,14346,25177,1170393
103,32,15321,10047,4490,14537,24584,1170393
32,109,19649,11941,9602,21544,33485,1170393
109,101,18360,11513,6419,17931,29444,1170393
101,32,13018,6992,1505,8498,15490,1170393
32,32,16728,9139,7777,16916,26055,1170393
32,32,16914,9337,7775,17112,26449,1170393
32,32,17036,10317,7698,18016,28333,1170393
32,32,17828,9553,7510,17063,26616,1170393
32,32,11667,11049,9814,20863,31912,1170393
32,32,18425,11869,7376,19244,31113,1170393
32,32,18947,10767,7078,17845,28612,1170393
32,32,17615,11133,6849,17982,29115,1170393
32,32,17761,10211,6628,16839,27050,1170393
101,110,13048,8025,17443,7888,15913,1170393
110,99,12435,8310,4410,12720,21030,1170393
99,105,10140,9021,1830,10850,19871,1170393
105,111,15519,11073,6499,17572,28645,1170393
111,110,20795,8492,9722,18214,26706,1170393
46,32,21840,6196,17144,23340,29536,1170393
78,101,5143,6561,4000,10561,17122,1170393
78,101,5143,12875,4000,6314,19189,1170393
32,32,26500,6310,20900,27210,33520,1170393
32,97,17230,9430,10920,20350,29780,1170393
97,109,59740,6020,50310,56330,62350,outlier
109,105,17440,4500,11420,15920,20420,1170393
105,108,24390,7010,19890,26900,33910,1170393
108,105,17710,5200,10700,15900,21100,1170393
105,97,25500,11250,20300,31550,42800,1170393
44,32,16820,10750,10700,21450,32200,1170393
32,99,32040,5500,21290,26790,32290,1170393
32,116,28170,6292,21177,27469,33761,1170393
116,111,39714,9638,33422,43061,52699,outlier
111,32,15478,14527,5840,20367,34894,1170393
32,103,55597,7382,41070,48452,55834,outlier
103,101,15917,12947,8535,21483,34430,1170393
101,116,14353,8152,1406,9558,17710,1170393
116,32,20999,10658,12847,23505,34163,1170393
32,116,19554,6936,8896,15832,22768,1170393
116,104,19971,12974,13034,26008,38982,1170393
104,101,17500,10108,4526,14635,24743,1170393
111,115,43000,14280,32270,46550,60830,1170393
115,115,19570,14680,5290,19970,34650,1170393
98,108,46780,10310,35730,46040,56350,outlier
108,101,27740,18720,17430,36150,54870,outlier
101,32,41280,9270,22560,31830,41100,1170393
32,44,42620,9250,30910,40160,49410,1170393
44,32,20250,9620,11000,20620,30240,1170393
99,101,11720,1281,21569,22850,24131,outlier
99,101,11720,10885,21569,9604,20489,1170393
101,115,22571,7788,11686,19474,27262,1170393
115,105,14190,7761,6402,14164,21925,1170393
105,116,22527,8838,14766,23604,32442,1170393
116,97,21377,11846,12538,24385,36231,1170393
97,109,21850,10872,10004,20875,31747,1170393
111,115,10586,2376,12086,14462,16838,outlier
111,115,10586,8647,12086,6270,14917,1170393
115,32,12251,8328,3605,11932,20260,1170393
114,101,6830,3720,28560,32280,36000,1170393
114,101,6830,12450,28560,8730,21180,1170393
101,111,21160,5800,8710,14510,20310,1170393
111,32,17330,9220,11530,20750,29970,1170393
32,113,18820,10550,9600,20150,30700,1170393
113,117,14960,9090,4410,13500,22590,1170393
117,101,11640,7830,2550,10380,18210,1170393
101,32,11690,9630,3860,13490,23120,1170393
32,117,45030,7320,35400,42720,50040,outlier
101,32,12828,10576,2719,13296,23872,1170393
100,97,11423,22049,59376,16087,38136,outlier
97,116,22981,7578,932,8510,16088,1170393
97,32,15971,4130,24897,29026,33156,1170393
97,32,15971,10518,24897,6389,16907,1170393
111,102,16381,11602,8893,20495,32097,1170393
102,32,14593,10505,2991,13496,24001,1170393
32,116,26473,7442,15968,23411,30853,1170393
32,100,28320,7410,16760,24170,31580,1170393
100,101,15110,7010,7700,14710,21720,1170393
101,32,9060,7730,2050,9780,17510,1170393
32,108,25090,8820,17360,26180,35000,1170393
108,97,12990,7010,4170,11180,18190,1170393
97,115,16730,7820,9720,17540,25360,1170393
115,32,8560,8630,740,9370,18000,1170393
32,98,22260,7730,13630,21360,29090,1170393
98,101,11690,7520,3960,11480,19000,1170393
104,101,5568,6512,19982,26494,33006,1170393
104,101,5568,13966,19982,7454,21420,1170393
101,32,22912,10039,8946,18986,29025,1170393
32,117,20435,7614,10396,18010,25624,1170393
117,115,15525,13029,7911,20940,33969,1170393
115,101,25149,10400,12120,22519,32919,1170393
101,114,21295,9548,10896,20444,29992,1170393
114,115,24501,14488,14953,29442,43930,1170393
115,32,19909,8603,5421,14024,22627,1170393
32,98,21527,9983,12924,22906,32889,1170393
101,110,10280,8820,2760,11580,20400,1170393
110,100,21560,8730,12740,21470,30200,1170393
100,105,23060,7620,14330,21950,29570,1170393
105,99,22070,7410,14450,21860,29270,1170393
99,105,8260,4800,850,5650,10450,1170393
105,111,18420,6320,13620,19940,26260,1170393
111,110,19560,6920,13240,20160,27080,1170393
110,101,13900,6010,6980,12990,19000,1170393
101,115,19260,7810,13250,21060,28870,1170393
115,32,12280,8120,4470,12590,20710,1170393
32,32,17903,9946,7692,17638,27584,1170393
32,32,17931,11168,7985,19153,30321,1170393
32,32,19438,9144,8270,17414,26558,1170393
32,32,16517,7921,7372,15294,23215,1170393
101,110,11837,10243,5276,15519,25762,1170393
110,32,11763,8352,1521,9872,18224,1170393
32,115,57409,8447,49058,57505,65952,outlier
115,105,17420,7325,8973,16299,23624,1170393
105,110,20916,9278,13591,22869,32147,1170393
116,101,16402,11021,5272,16293,27314,1170393
101,110,11248,9785,227,10012,19797,1170393
101,114,10876,7979,11592,19570,27549,1170393
114,32,14246,976,6267,7243,8219,outlier
114,32,14246,8616,6267,7640,16256,1170393
32,101,16366,8878,7749,16628,25506,1170393
101,115,23099,11076,14221,25297,36373,1170393
115,101,22140,7528,11063,18591,26119,1170393
98,121,24958,8010,14975,22985,30995,1170393
121,32,17976,14056,9966,24021,38077,1170393
32,116,21984,6972,7928,14901,21873,1170393
116,104,19926,12553,12954,25507,38060,1170393
104,101,17563,10456,5010,15466,25922,1170393
101,32,11510,11405,1054,12459,23864,1170393
32,119,24912,14011,13507,27518,41529,1170393
119,97,40927,19445,26917,46361,65806,outlier
97,121,23442,7501,3997,11499,19000,1170393
121,32,17427,12037,9926,21963,34000,1170393
110,116,13434,6619,4155,10774,17393,1170393
116,111,15609,7395,8990,16385,23780,1170393
111,109,20743,10484,13348,23832,34316,1170393
109,97,11288,8925,804,9730,18655,1170393
97,115,16072,8943,7146,16090,25033,1170393
115,32,25504,6928,16561,23489,30417,1170393
32,118,20470,6794,13542,20336,27130,1170393
118,97,20385,7963,13591,21554,29517,1170393
97,114,22494,6305,14531,20836,27141,1170393
114,105,14908,9006,8603,17610,26616,1170393
32,113,35160,7810,27040,34850,42660,1170393
113,117,10170,7830,2360,10190,18020,1170393
117,101,16110,7730,8280,16010,23740,1170393
101,32,8490,10120,760,10880,21000,1170393
32,68,34220,7210,23510,30720,37930,1170393
68,68,18760,10420,11550,21970,32390,1170393
68,105,19410,6310,8990,15300,21610,1170393
105,111,17630,7920,11320,19240,27160,1170393
111,115,14910,7820,6990,14810,22630,1170393
101,101,21702,13389,7168,20557,33946,1170393
101,101,17984,11534,4595,16129,27663,1170393
115,97,12882,3273,24073,27346,30619,1170393
97,32,13270,4598,9997,14595,19193,1170393
97,32,13270,11207,9997,6609,17816,1170393
32,105,13995,11252,2788,14040,25292,1170393
105,101,23860,10859,12609,23467,34326,1170393
101,101,33400,7837,22542,30379,38216,1170393
101,101,17795,9531,9958,19490,29021,1170393
32,116,27551,7049,15514,22564,29613,1170393
116,104,23433,11481,16384,27864,39345,1170393
104,101,18527,10965,7047,18012,28977,1170393
101,121,15013,7488,4048,11536,19024,1170393
121,32,16430,11559,8943,20502,32061,1170393
32,97,24004,18613,12444,31057,49670,outlier
97,114,53329,8578,34717,43294,51872,outlier
114,101,15205,11456,6627,18084,29540,1170393
101,32,14120,11229,2664,13893,25122,1170393
32,116,21176,7560,9947,17507,25067,1170393
118,101,31360,15790,21680,37470,53260,outlier
101,99,45400,17000,29610,46610,63610,outlier
99,32,36480,11240,19480,30720,41960,1170393
115,32,14620,10640,6800,17440,28080,1170393
32,110,18520,7320,7880,15200,22520,1170393
110,111,24080,8020,16760,24780,32800,1170393
111,115,12200,9440,4180,13620,23060,1170393
115,32,13800,8130,4360,12490,20620,1170393
32,118,20260,8320,12130,20450,28770,1170393
118,97,11280,8830,2960,11790,20620,1170393
97,32,13500,9130,4670,13800,22930,1170393
32,101,18660,7200,9530,16730,23930,1170393
101,110,17210,9330,10010,19340,28670,1170393
101,101,17200,8901,7668,16569,25470,1170393
101,101,14680,9582,5779,15361,24943,1170393
101,101,13885,10740,4303,15043,25783,1170393
101,101,15403,12867,4663,17530,30397,1170393
32,97,2848,8503,4048,12551,21054,1170393
32,97,2848,14822,4048,6319,21141,1170393
97,97,16230,9118,7401,16520,25638,1170393
116,121,18468,9558,10908,20466,30024,1170393
121,112,54508,10011,44951,54962,64973,outlier
112,105,25478,6957,15467,22424,29381,1170393
105,110,23458,8960,16500,25461,34421,1170393
110,103,16450,10431,7489,17920,28351,1170393
103,46,24900,7513,14469,21982,29495,1170393
46,32,15485,12081,7972,20053,32134,1170393
32,73,31006,1075,44428,45503,46578,outlier
32,73,31006,9536,44428,8461,17997,outlier
73,32,19377,12097,9841,21938,34035,1170393
105,97,14310,6811,5303,12114,18925,1170393
97,98,27370,8448,20559,29007,37455,1170393
98,108,13292,6616,4844,11459,18075,1170393
108,101,15215,7014,8599,15613,22627,1170393
101,115,17326,7703,10312,18015,25718,1170393
115,32,20847,7729,13144,20872,28601,1170393
44,32,14731,6419,5285,11704,18123,1170393
32,108,16112,8735,9693,18428,27163,1170393
110,32,27800,9220,18470,27690,36910,1170393
32,32,14690,6620,9600,16220,22840,1170393
32,115,23790,7710,17170,24880,32590,1170393
115,32,28720,10950,21010,31960,42910,1170393
32,101,21960,8010,11010,19020,27030,1170393
101,108,42930,5800,34920,40720,46520,outlier
108,32,12390,8820,6590,15410,24230,1170393
32,112,21650,6220,12830,19050,25270,1170393
112,111,13100,7920,6880,14800,22720,1170393
97,97,16185,12785,7067,19852,32637,1170393
97,32,20399,13544,7614,21158,34702,1170393
32,117,27903,6990,14359,21350,28340,1170393
117,117,30164,11473,23174,34647,46120,1170393
117,105,22934,8117,11461,19578,27695,1170393
100,101,11558,6715,12587,19303,26018,1170393
101,110,10957,3003,4242,7245,10248,1170393
101,110,10957,8523,4242,5520,14043,1170393
110,116,12462,10791,3939,14730,25521,1170393
116,105,18170,6209,7379,13588,19797,1170393
108,111,18537,7259,9803,17062,24321,1170393
111,115,16802,6228,9543,15772,22000,1170393
115,32,17946,5707,11717,17424,23131,1170393
32,99,17142,6890,11435,18325,25215,1170393
99,117,11336,11869,4446,16315,28184,1170393
117,97,17304,7431,5435,12866,20297,1170393
97,108,9766,13600,2336,15936,29536,1170393
108,101,15044,5909,1444,7353,13262,1170393
101,115,14291,6726,8382,15108,21834,1170393
115,32,16612,6631,9886,16517,23148,1170393
97,109,10730,8590,15914,24504,33094,1170393
97,109,10730,11029,15914,2439,13468,1170393
109,32,15992,12002,4963,16965,28967,1170393
32,116,54479,6555,42477,49032,55587,outlier
116,104,18870,8518,12316,20833,29351,1170393
97,110,16494,1079,25454,26533,27612,outlier
72,101,15172,11944,1965,13909,25853,1170393
101,108,18855,8138,6911,15050,23188,1170393
108,108,15994,11098,7855,18953,30051,1170393
108,111,21412,7803,10314,18117,25920,1170393
111,44,50053,9045,42250,51295,60340,outlier
44,32,19015,12551,9970,22521,35072,1170393
32,116,40366,4196,27816,32012,36208,1170393
114,32,34400,10810,16960,27770,38580,1170393
109,101,24200,15320,13560,28880,44200,1170393
101,115,24120,19430,8800,28230,47660,outlier
115,32,26010,9760,6580,16340,26100,1170393
32,32,17510,9630,7040,16670,26300,1170393
32,32,47590,10300,37960,48260,58560,outlier
32,97,52460,17160,42160,59320,76480,outlier
97,32,27990,10710,10830,21540,32250,1170393
116,116,38564,6978,34368,41346,48324,outlier
116,104,17992,9447,11014,20461,29908,1170393
104,105,24960,8940,15513,24452,33392,1170393
115,32,12363,2110,18470,20580,22690,outlier
115,32,12363,10059,18470,7949,18008,1170393
32,105,16907,9587,6849,16436,26023,1170393
115,32,11599,1158,18005,19162,20320,outlier
115,32,11599,11953,18005,10796,22749,1170393
97,32,12481,8183,14440,22622,30805,1170393
97,32,12481,12039,14440,3856,15895,1170393
32,116,28081,7956,16043,23998,31954,1170393
116,101,11424,7964,3468,11433,19397,1170393
101,115,20896,14623,12932,27555,42178,1170393
115,116,18492,7597,3869,11467,19064,1170393
116,32,21930,6108,14333,20441,26549,1170393
32,32,15053,11006,8945,19951,30957,1170393
97,110,16494,6994,25454,5915,12909,1170393
110,107,24083,8505,17089,25594,34099,1170393
107,102,38348,11069,29844,40913,51982,1170393
102,117,22974,6214,11905,18119,24333,1170393
111,100,17330,7830,9410,17240,25070,1170393
100,101,18040,7120,10210,17330,24450,1170393
101,114,16630,8120,9510,17630,25750,1170393
114,32,13090,9440,4970,14410,23850,1170393
32,116,16930,8730,7490,16220,24950,1170393
116,101,39290,7520,30560,38080,45600,1170393
101,110,17940,7930,10420,18350,26280,1170393
110,101,11900,8220,3970,12190,20410,1170393
101,114,17830,8220,9610,17830,26050,1170393
114,32,14900,11660,6680,18340,30000,1170393
105,100,34530,15220,23950,39170,54390,1170393
100,101,24620,16110,9400,25510,41620,outlier
101,32,29100,10690,12990,23680,34370,1170393
100,101,20910,15330,6420,21750,37080,1170393
101,32,23550,11640,8220,19860,31500,1170393
117,108,57000,8117,50786,58903,67020,outlier
108,32,18462,10004,10345,20349,30353,1170393
32,116,22964,6070,12961,19031,25101,1170393
116,104,17442,12059,11372,23431,35490,1170393
97,116,11443,6669,15502,22171,28840,1170393
97,116,11443,7485,15502,816,8301,1170393
116,32,15419,11075,7934,19009,30084,1170393
32,116,17004,5501,5929,11430,16931,1170393
116,104,17920,9579,12419,21998,31577,1170393
104,105,26463,8119,16883,25003,33122,1170393
115,111,6136,1064,17456,18520,19584,outlier
115,111,6136,7327,17456,6263,13590,1170393
110,32,6129,3308,19318,22626,25934,1170393
110,32,6129,7132,19318,3824,10956,1170393
32,109,18355,9719,11224,20943,30662,1170393
109,117,22047,7915,12328,20243,28158,1170393
