@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1150191', 'outlier'}

@DATA
114,105,11900,9700,2600,12300,22000,1150191
105,109,15100,12200,5400,17600,29800,1150191
109,101,17900,8900,5700,14600,23500,1150191
101,114,17200,6100,8300,14400,20500,1150191
114,97,23800,9700,17700,27400,37100,1150191
97,109,17900,9700,8200,17900,27600,1150191
115,32,10974,6493,4748,11241,17734,1150191
32,112,25353,8759,18860,27618,36377,1150191
112,111,24099,8476,15341,23817,32293,1150191
111,115,19454,12680,10978,23658,36338,1150191
115,105,18920,8737,6240,14977,23714,1150191
98,104,2198,2290,19018,21308,23598,1150191
98,104,2198,2359,19018,69,2428,1150191
108,101,13092,10730,2657,13386,24116,1150191
111,32,10220,1630,5950,7580,9210,1150191
111,32,10220,12890,5950,11260,24150,1150191
117,110,5710,6780,32800,39580,46360,outlier
117,110,5710,9000,32800,2220,11220,outlier
110,32,13940,8980,4940,13920,22900,1150191
112,111,8660,3930,14660,18590,22520,1150191
112,111,8660,12870,14660,8940,21810,1150191
99,111,10520,2270,15380,17650,19920,1150191
99,111,10520,7550,15380,5280,12830,1150191
111,32,14870,11320,7320,18640,29960,1150191
32,101,18800,8380,10040,18420,26800,1150191
115,115,16000,9140,9700,18840,27980,1150191
115,97,46050,11500,36910,48410,59910,outlier
97,121,12340,7900,840,8740,16640,1150191
121,63,13150,7960,32490,40450,48410,outlier
121,63,13150,8740,32490,780,9520,outlier
63,32,21660,7500,12920,20420,27920,1150191
32,108,15570,7490,8070,15560,23050,1150191
97,32,3610,5130,8070,13200,18330,1150191
111,114,4793,5445,6556,4860,10305,1150191
114,97,14397,7046,8952,15998,23044,1150191
97,32,11193,4658,4147,8805,13463,1150191
32,99,13598,4650,8940,13590,18240,1150191
99,111,6418,5438,1769,7207,12645,1150191
111,110,8789,7025,3351,10376,17401,1150191
110,32,7990,5460,965,6425,11885,1150191
106,111,4813,3043,9761,12804,15847,1150191
106,111,4813,7044,9761,4001,11045,1150191
110,97,6427,137,11370,11507,11644,1150191
32,112,14301,7001,6097,13098,20099,1150191
114,101,4442,2200,8013,10212,12412,1150191
114,101,4442,8597,8013,6398,14995,1150191
101,111,27572,5819,18974,24794,30613,outlier
111,99,12505,6624,6686,13310,19934,1150191
99,117,9177,4242,2552,6795,11037,1150191
112,97,5086,573,16449,17022,17595,1150191
97,100,5713,2988,5140,8128,11116,1150191
100,111,9239,390,6251,6641,7031,1150191
111,32,3610,2531,3219,5751,8282,1150191
105,32,5685,6088,44921,4388,10476,outlier
105,32,5685,11932,44921,5844,17776,outlier
110,111,8985,4140,12065,16205,20345,1150191
110,111,8985,8310,12065,4170,12480,1150191
111,105,22403,7123,14093,21216,28339,1150191
105,105,28813,8080,21690,29770,37850,outlier
105,118,13037,9709,4957,14666,24375,1150191
118,105,10568,5063,859,5922,10985,1150191
105,97,11458,11874,6394,18269,30143,1150191
