@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1150582', 'outlier'}

@DATA
117,102,6898,5199,5647,10846,16045,1150582
117,102,6898,10002,5647,4803,14805,1150582
105,99,8163,814,12666,13480,14294,1150582
105,99,8163,10325,12666,9511,19836,1150582
105,101,9471,2467,10503,12970,15437,1150582
104,107,16030,9690,7720,17410,27100,1150582
107,108,17380,10280,7690,17970,28250,1150582
108,106,19210,7860,8930,16790,24650,1150582
106,108,36840,9780,28980,38760,48540,outlier
106,115,4020,3730,14540,18270,22000,1150582
106,115,4020,13300,14540,9570,22870,1150582
107,100,8210,3280,9640,12920,16200,1150582
107,100,8210,8310,9640,5030,13340,1150582
100,108,13590,3510,5280,8790,12300,1150582
108,108,30870,4920,27360,32280,37200,outlier
99,111,10763,3297,20829,24127,27424,1150582
111,110,13618,5995,10321,16316,22311,1150582
111,110,13618,9707,10321,3712,13419,1150582
110,32,20334,7595,10627,18222,25817,1150582
108,101,11029,4757,21236,25993,30750,1150582
108,101,11029,10693,21236,5936,16629,1150582
101,103,15639,8708,4946,13654,22362,1150582
103,111,9527,11644,819,12463,24107,1150582
111,115,12484,15523,839,16362,31885,1150582
32,32,13946,5914,13470,19384,25298,1150582
32,32,13864,5408,7950,13358,18766,1150582
32,32,12025,7827,6616,14444,22271,1150582
44,32,13978,2340,28893,31233,33573,outlier
32,112,14163,1647,11822,13469,15116,1150582
112,111,9597,4089,7949,12038,16127,1150582
112,111,9597,14631,7949,10542,25173,1150582
114,32,10615,3495,12391,15886,19381,1150582
112,103,11935,7183,4678,11860,19043,1150582
103,101,19148,7525,11965,19490,27015,1150582
101,110,8500,1892,974,2867,4759,1150582
110,116,9854,6933,7962,14895,21828,1150582
116,101,18540,7518,11608,19126,26644,1150582
101,32,8373,11958,855,12813,24771,1150582
32,112,13263,8101,1305,9407,17508,1150582
117,101,9289,8745,3021,11766,20511,1150582
101,32,13267,6552,4522,11074,17626,1150582
32,101,12221,7720,5669,13389,21109,1150582
101,101,40855,11792,33135,44927,56719,outlier
101,108,19599,8262,9664,17926,26188,1150582
108,32,18766,6515,10504,17019,23534,1150582
32,99,11110,8293,4595,12888,21181,1150582
99,97,22942,11943,14649,26592,38535,1150582
97,109,14271,7638,2329,9967,17605,1150582
112,111,16743,8775,8641,17416,26191,1150582
111,114,9908,7704,1134,8837,16541,1150582
109,100,6790,3720,18420,22140,25860,1150582
109,100,6790,4750,18420,1030,5780,1150582
100,109,15960,6410,11210,17620,24030,1150582
109,109,17900,8430,10080,18510,26940,1150582
109,109,19650,7370,11220,18590,25960,1150582
109,109,20750,5270,13380,18650,23920,1150582
109,109,21110,4950,15840,20790,25740,1150582
115,111,16351,9134,88,9222,18356,1150582
32,109,25911,6223,19469,25692,31915,1150582
109,117,20541,6927,14318,21246,28173,1150582
117,121,15798,6735,8871,15606,22341,1150582
108,101,4340,5288,9465,14754,20042,1150582
108,101,4340,10073,9465,4785,14858,1150582
118,97,8752,1196,10038,11235,12431,1150582
97,100,13492,4484,12296,16779,21263,1150582
100,111,5636,5936,1152,7089,13025,1150582
111,32,8144,4359,2207,6567,10926,1150582
111,32,8144,14969,2207,10610,25579,1150582
32,114,25988,6802,11019,17821,24623,1150582
114,97,8810,2451,28403,30854,33305,outlier
97,32,10637,2616,8187,10802,13418,1150582
101,115,21009,13343,8078,21421,34764,1150582
115,115,22883,10400,9540,19940,30340,1150582
115,97,16487,8908,6087,14995,23903,1150582
97,114,19479,6930,10571,17501,24431,1150582
114,121,23829,10100,16899,27000,37100,1150582
121,32,21628,7405,11527,18932,26337,1150582
116,104,21680,5537,14335,19872,25409,1150582
104,105,34469,7795,28932,36727,44522,outlier
105,110,16537,7469,8743,16212,23681,1150582
101,115,29825,10629,21093,31722,42351,1150582
115,116,24252,10411,13623,24034,34445,1150582
116,114,17240,13324,6829,20152,33476,1150582
114,97,19780,15713,6457,22169,37882,1150582
97,97,40087,4408,24375,28782,33190,1150582
97,115,6310,5819,1902,7722,13541,1150582
115,115,38786,6159,32967,39126,45285,outlier
115,101,6854,10920,694,11614,22534,1150582
115,97,12236,1264,18793,20057,21321,1150582
97,44,10211,7300,8947,16247,23547,1150582
116,104,7937,7645,11946,6528,14173,1150582
101,32,6471,1189,12305,13494,14683,1150582
101,32,6471,8543,12305,7354,15897,1150582
32,114,8415,5845,5799,11643,17488,1150582
114,101,8456,1795,2611,4407,6202,1150582
114,101,8456,9979,2611,8184,18163,1150582
101,99,27838,13683,17859,31542,45225,1150582
99,111,48833,10167,35150,45317,55484,outlier
111,114,31492,13049,21325,34374,47423,1150582
101,114,16371,1480,18001,19481,20961,1150582
114,32,9443,1765,7963,9728,11493,1150582
32,121,11974,1273,10208,11481,12754,1150582
121,32,12131,2599,10858,13457,16056,1150582
97,44,10211,8836,8947,1536,10372,1150582
32,112,6355,3809,13595,17404,21213,1150582
32,112,6355,14957,13595,11148,26105,1150582
112,101,15795,6605,838,7443,14048,1150582
114,111,4174,4223,14715,18939,23162,1150582
114,111,4174,8141,14715,3918,12059,1150582
111,32,20015,9809,11874,21683,31492,1150582
108,97,5227,1586,56188,57774,59360,outlier
97,32,7962,2661,6376,9036,11697,1150582
97,32,7962,10438,6376,7777,18215,1150582
32,97,9281,4265,6682,10947,15212,1150582
32,97,9281,13190,6682,8925,22115,1150582
32,99,7112,2657,7402,10059,12716,1150582
99,111,6059,4271,3402,7673,11944,1150582
111,110,7660,2516,3389,5904,8420,1150582
111,110,7660,12999,3389,10483,23482,1150582
110,111,18935,13574,5936,19510,33084,1150582
111,99,13634,10203,60,10263,20466,1150582
101,114,12924,3058,13105,16163,19221,1150582
114,32,5657,6069,2599,8668,14737,1150582
32,103,12087,7688,1649,9337,17025,1150582
101,110,6929,1211,17212,18423,19634,1150582
101,110,6929,7372,17212,6161,13533,1150582
110,116,11968,6632,4596,11228,17860,1150582
116,101,17441,8582,10810,19392,27974,1150582
101,32,9674,9332,1091,10423,19755,1150582
99,111,4645,3964,6933,10897,14861,1150582
99,111,4645,10104,6933,6140,16244,1150582
111,110,15506,10679,5402,16082,26761,1150582
102,105,12428,763,34887,35650,36413,outlier
32,109,12922,3023,6853,9875,12898,1150582
32,109,12922,9051,6853,6028,15079,1150582
117,99,7517,1133,16374,17507,18640,1150582
99,104,8288,2731,7155,9886,12617,1150582
99,104,8288,9935,7155,7204,17139,1150582
111,115,8834,3167,9174,12341,15508,1150582
115,32,11213,1233,8046,9279,10512,1150582
32,108,4543,5510,3310,8820,14330,1150582
32,108,4543,9182,3310,3672,12854,1150582
117,103,4930,5760,11374,17135,22895,1150582
121,32,21776,5909,15041,20950,26859,1150582
32,108,22135,6130,16227,22357,28487,1150582
108,97,13494,8545,7364,15910,24455,1150582
97,114,26935,6206,18390,24596,30802,1150582
114,103,18568,7147,12362,19509,26656,1150582
103,111,39998,7723,32850,40574,48297,outlier
111,32,21337,6723,13614,20337,27060,1150582
112,101,10048,10138,1248,11386,21524,1150582
101,114,20237,7049,10099,17148,24197,1150582
117,103,4930,8478,11374,2717,11195,1150582
97,114,13136,2238,13409,15647,17885,1150582
114,101,9974,1515,7736,9251,10766,1150582
114,101,9974,3456,7736,1941,5397,1150582
115,32,11849,2413,16896,19309,21722,1150582
115,32,11849,10095,16896,7682,17777,1150582
100,101,7138,2643,8432,11075,13718,1150582
101,32,5740,5776,3096,8872,14648,1150582
32,108,9039,1749,3263,5012,6761,1150582
108,97,9612,3354,7863,11217,14571,1150582
102,105,12428,8208,34887,7444,15652,outlier
97,32,8718,2536,29843,32379,34915,outlier
97,32,8718,8255,29843,5718,13973,outlier
101,110,8582,1357,12990,14347,15704,1150582
101,110,8582,6109,12990,4752,10861,1150582
110,32,8979,12074,2870,14944,27018,1150582
32,109,34271,13043,22197,35239,48282,1150582
109,105,15616,10975,2573,13547,24522,1150582
105,32,17015,11303,6041,17344,28647,1150582
32,112,38542,12797,27239,40036,52833,outlier
114,111,15388,7464,8339,15804,23268,1150582
111,32,20360,6516,12896,19412,25928,1150582
32,97,14318,8753,7802,16555,25308,1150582
97,117,11348,7736,2595,10331,18067,1150582
117,110,18045,7308,10309,17617,24925,1150582
110,32,15998,6925,8690,15615,22540,1150582
32,97,12162,9554,5237,14790,24344,1150582
97,115,20043,7953,10489,18443,26396,1150582
115,105,17662,6998,9709,16707,23705,1150582
105,32,20411,6640,13412,20053,26693,1150582
44,44,15584,9783,13776,23559,33342,1150582
44,44,51689,6679,42543,49222,55901,outlier
44,44,18293,8451,11614,20066,28517,1150582
44,44,18000,7917,9548,17465,25382,1150582
112,97,13039,11981,242,12223,24204,1150582
97,114,13127,9899,1146,11045,20944,1150582
97,32,10236,2741,14214,16955,19696,1150582
32,101,7956,4626,5215,9841,14467,1150582
32,101,7956,10938,5215,6311,17249,1150582
110,116,12272,4039,11637,15677,19716,1150582
116,101,6147,4619,2108,6727,11346,1150582
116,101,6147,12857,2108,8238,21095,1150582
49,49,19325,10844,9705,20548,31392,1150582
54,48,47976,11897,37697,49595,61492,outlier
108,97,9612,14091,7863,10737,24828,1150582
97,32,14212,12572,121,12693,25265,1150582
32,32,38338,8532,14919,23451,31983,1150582
32,32,10241,12434,1710,14143,26577,1150582
32,32,19655,5861,7221,13083,18944,1150582
32,32,13495,5649,7633,13283,18932,1150582
32,32,12983,7180,7334,14515,21695,1150582
32,32,13141,7605,5961,13566,21171,1150582
32,116,29939,7203,23298,30501,37704,1150582
116,117,19800,7948,12597,20545,28493,1150582
117,32,19134,7843,11186,19030,26873,1150582
32,112,31253,6211,23410,29621,35832,1150582
112,117,23226,6634,17015,23649,30283,1150582
117,101,11787,8853,5153,14006,22859,1150582
101,100,19843,9450,10990,20440,29890,1150582
100,101,19333,8040,9882,17923,25963,1150582
101,115,18728,8641,10688,19329,27970,1150582
44,44,18419,6421,10502,16923,23344,1150582
44,44,16696,7210,10275,17485,24695,1150582
44,44,17257,7207,10046,17253,24460,1150582
44,44,17642,5976,10435,16411,22387,1150582
44,44,16012,7172,10036,17208,24380,1150582
44,44,16625,8233,9453,17686,25919,1150582
44,44,17764,8829,9531,18359,27188,1150582
44,44,18398,9587,9569,19156,28743,1150582
44,44,38103,9599,28516,38114,47713,outlier
44,44,41033,11271,31434,42705,53976,outlier
97,117,12910,8039,6863,14902,22941,1150582
117,117,37067,4189,29029,33218,37407,outlier
117,117,12736,8107,8547,16654,24761,1150582
113,117,9856,2222,12937,15159,17381,1150582
101,115,17565,12502,6628,19129,31631,1150582
115,46,33533,8870,21031,29901,38771,1150582
46,46,32150,5353,23280,28633,33986,1150582
46,105,18496,5907,13142,19049,24956,1150582
105,105,50852,3957,44945,48903,52860,outlier
101,110,7161,634,4694,5328,5962,1150582
105,111,58136,5662,54179,59841,65503,outlier
111,46,17630,8776,11968,20744,29520,1150582
46,32,20003,8199,11227,19426,27625,1150582
32,32,25269,8710,17070,25780,34490,1150582
32,84,25651,6061,16941,23001,29062,1150582
84,101,10871,3621,21530,25151,28772,1150582
84,101,10871,13181,21530,9561,22742,1150582
101,110,19716,9913,6535,16447,26360,1150582
110,103,34238,10770,24325,35096,45866,1150582
103,111,15910,6795,5139,11935,18730,1150582
32,32,13421,20947,5815,26763,47710,outlier
32,32,27988,7897,7040,14937,22834,1150582
32,32,27076,5660,19179,24839,30499,1150582
32,32,13173,11635,7513,19148,30783,1150582
32,97,8661,1162,37327,38489,39651,outlier
97,115,11341,1554,10178,11732,13286,1150582
115,32,2918,10054,1364,11418,21472,1150582
115,32,2918,12400,1364,2346,14746,1150582
101,114,5729,3364,3232,6596,9960,1150582
111,32,10219,11330,3424,14753,26083,1150582
32,99,25357,1339,14027,15366,16705,1150582
97,97,21724,3275,10730,14005,17280,1150582
97,97,12287,8022,9013,17034,25056,1150582
97,97,13434,6047,5412,11458,17505,1150582
32,119,40606,10434,32063,42497,52931,outlier
119,111,18875,7561,8441,16002,23563,1150582
111,114,17984,7430,10423,17852,25282,1150582
114,108,12405,9080,4975,14055,23135,1150582
108,115,16950,10584,7870,18454,29038,1150582
115,100,57017,8965,48484,57449,66414,outlier
100,46,40407,10467,31442,41909,52376,outlier
46,32,29343,9556,18876,28431,37987,1150582
113,117,9856,6671,12937,4448,11119,1150582
117,101,8714,10098,2043,12141,22239,1150582
101,32,10410,10108,312,10420,20528,1150582
101,32,7892,8602,13406,7382,15984,1150582
32,103,44035,8441,35434,43875,52316,outlier
103,111,23956,9058,15515,24573,33631,1150582
111,115,11858,8099,2800,10900,18999,1150582
115,112,10455,11103,2356,13459,24562,1150582
112,101,14516,6509,3413,9923,16432,1150582
101,108,15465,7568,8955,16523,24091,1150582
108,32,23495,8103,15926,24029,32132,1150582
114,32,10178,9731,2136,11868,21599,1150582
121,32,24307,9000,18880,27880,36880,1150582
32,110,11166,11449,2166,13615,25064,1150582
110,111,16723,8252,5274,13526,21778,1150582
111,32,15532,11687,6570,18257,29944,1150582
112,111,20013,8160,12720,20881,29041,1150582
111,114,8457,11865,296,12162,24027,1150582
114,32,13018,10010,1152,11162,21172,1150582
32,113,18871,10629,8861,19490,30119,1150582
113,117,11480,6948,851,7799,14747,1150582
117,101,8709,10083,1761,11844,21927,1150582
101,32,18931,5190,8848,14037,19227,1150582
101,32,5440,2426,10526,12952,15378,1150582
101,32,5440,9669,10526,7243,16912,1150582
32,103,13669,7977,4000,11977,19954,1150582
32,69,9297,3710,2196,5906,9616,1150582
69,69,10222,3089,6512,9601,12690,1150582
69,115,13414,4160,10325,14485,18645,1150582
69,115,13414,13122,10325,8962,22084,1150582
116,111,4039,6679,8304,14983,21662,1150582
111,32,7400,2632,721,3353,5985,1150582
32,109,11575,1573,8943,10516,12089,1150582
103,117,8095,1186,5880,7065,8251,1150582
117,115,8130,2304,6944,9248,11552,1150582
117,115,8130,11023,6944,8720,19743,1150582
116,116,3834,7435,9644,17079,24514,1150582
116,243,8701,5088,1266,6354,11442,1150582
243,32,7575,3978,2487,6465,10443,1150582
243,32,7575,13375,2487,9397,22772,1150582
99,117,6998,1884,9633,11517,13401,1150582
99,117,6998,8018,9633,6134,14152,1150582
117,109,17538,7947,9520,17466,25413,1150582
109,112,14447,5472,6501,11972,17444,1150582
112,108,12665,10504,7194,17697,28201,1150582
105,114,8363,1735,16936,18672,20407,1150582
105,114,8363,8042,16936,6306,14348,1150582
116,104,14912,7913,6492,14405,22318,1150582
101,32,7892,1220,13406,14626,15846,1150582
97,103,19816,12940,9847,22787,35727,1150582
103,111,46629,8963,33689,42651,51614,outlier
114,114,44338,14066,32796,46862,60928,outlier
109,101,9911,2508,8338,10846,13354,1150582
103,117,11303,8363,3326,11689,20052,1150582
117,115,8583,10205,220,10425,20630,1150582
115,116,17841,8646,7636,16283,24929,1150582
116,97,16623,11444,7977,19422,30866,1150582
97,44,13938,6337,2494,8831,15168,1150582
44,32,18390,11202,12053,23255,34457,1150582
32,109,41182,9448,27807,37255,46703,outlier
99,111,7397,5179,13377,18555,23734,1150582
99,111,7397,7882,13377,2703,10585,1150582
111,110,14438,8739,6556,15295,24034,1150582
32,109,11050,2262,12586,14848,17110,1150582
32,109,11050,11167,12586,8906,20073,1150582
108,97,5393,5272,14546,19818,25090,1150582
97,115,9545,8146,4273,12419,20565,1150582
115,32,12781,1282,4635,5916,7198,1150582
101,114,5729,9435,3232,6071,15506,1150582
114,115,16977,11621,7541,19162,30783,1150582
111,110,7209,3750,7518,11268,15018,1150582
110,97,5786,5640,2036,7676,13316,1150582
97,115,8857,5593,3216,8809,14402,1150582
97,115,8857,12698,3216,7106,19804,1150582
115,46,17605,10026,4906,14933,24959,1150582
46,46,16473,11389,10748,22136,33525,1150582
46,114,19849,11542,8460,20003,31545,1150582
116,97,18941,11847,11802,23649,35496,1150582
97,116,22646,7399,10799,18198,25597,1150582
116,105,14812,5358,7413,12771,18129,1150582
105,118,9916,11892,4558,16450,28342,1150582
97,115,8954,9605,21151,30756,40361,1150582
115,44,13637,2403,4033,6436,8839,1150582
115,44,13637,6566,4033,4163,10729,1150582
44,32,15651,11496,9085,20581,32077,1150582
32,104,23452,10306,12978,23284,33590,1150582
104,97,12090,9970,1784,11754,21724,1150582
32,114,9838,3664,12095,15759,19423,1150582
32,114,9838,8262,12095,4597,12859,1150582
109,101,9911,12348,8338,9840,22188,1150582
32,103,10257,2215,11157,13372,15587,1150582
114,101,15073,10554,6811,17365,27919,1150582
97,108,9965,5170,12427,17596,22766,1150582
97,108,9965,7113,12427,1943,9056,1150582
105,100,527,8869,10614,19484,28353,1150582
105,100,527,10592,10614,1723,12315,1150582
97,100,12485,8249,13400,21649,29898,1150582
97,100,12485,12235,13400,3986,16221,1150582
100,44,29115,7977,16880,24857,32834,1150582
44,32,19752,9839,11776,21614,31453,1150582
110,97,7489,4770,9255,14025,18795,1150582
109,117,18834,7417,9386,16803,24220,1150582
99,104,7104,3083,11870,14953,18036,1150582
111,32,9397,3662,6617,10279,13941,1150582
32,121,15337,1753,11674,13427,15180,1150582
121,32,11499,1808,9746,11554,13362,1150582
121,32,11499,11522,9746,9714,21236,1150582
100,101,7188,2061,8620,10681,12742,1150582
