@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1150591', 'outlier'}

@DATA
105,118,20973,5694,9913,15607,21301,1150591
118,115,18291,5033,12597,17630,22663,1150591
115,100,13923,5612,8890,14502,20114,1150591
100,111,13875,7441,8263,15704,23145,1150591
111,115,13087,6108,5646,11754,17862,1150591
115,46,35763,5636,29654,35290,40926,outlier
115,105,27500,15600,15900,31500,47100,outlier
105,103,27700,17300,12100,29400,46700,outlier
103,103,2100,100,900,1000,1100,outlier
103,103,300,200,200,400,600,outlier
103,103,200,200,0,200,400,outlier
103,103,6500,300,1100,1400,1700,outlier
103,103,400,200,100,300,500,outlier
121,32,21900,21000,12000,33000,54000,outlier
99,104,23500,13800,12300,26100,39900,1150591
104,111,58200,2300,44400,46700,49000,outlier
111,111,13600,7200,11300,18500,25700,1150591
111,108,16500,14700,9300,24000,38700,outlier
108,32,29300,19300,14600,33900,53200,outlier
97,115,3800,1800,1300,3100,4900,1150591
115,115,3100,2400,1300,3700,6100,1150591
115,105,2500,400,100,500,900,outlier
105,103,500,200,100,300,500,outlier
103,110,44600,6900,44400,51300,58200,outlier
110,109,24100,12000,17200,29200,41200,1150591
109,101,30100,15800,18100,33900,49700,outlier
101,110,30800,16300,15000,31300,47600,outlier
110,116,26100,7800,9800,17600,25400,1150591
115,32,27900,16400,11600,28000,44400,outlier
46,32,20518,6754,14882,21636,28390,1150591
32,76,13752,9245,3752,12997,22242,1150591
76,76,9963,6116,718,6834,12950,1150591
76,97,17318,7941,11202,19143,27084,1150591
97,32,35375,6242,27434,33676,39918,1150591
112,114,19880,7333,9991,17324,24657,1150591
114,101,17452,5487,10119,15606,21093,1150591
101,115,17687,6138,12201,18338,24476,1150591
115,105,16627,6942,10489,17432,24374,1150591
105,111,14389,7740,7447,15187,22927,1150591
111,110,17134,9546,9393,18939,28485,1150591
110,32,10244,5725,698,6423,12148,1150591
32,115,18825,7441,13100,20541,27982,1150591
115,111,9246,9769,1806,11575,21344,1150591
111,115,12798,6637,3029,9666,16303,1150591
99,105,5759,1819,18498,20317,22136,1150591
99,105,5759,7420,18498,5601,13021,1150591
97,108,4135,2869,15224,18094,20963,1150591
97,108,4135,9141,15224,6272,15413,1150591
108,32,18823,6931,9682,16614,23545,1150591
32,32,17021,8932,8071,17002,25934,1150591
32,32,15920,8234,6988,15222,23456,1150591
32,32,15955,8289,7721,16010,24299,1150591
32,32,16460,10070,8171,18241,28311,1150591
32,32,17520,8028,7450,15478,23506,1150591
32,32,31568,11898,21745,33644,45542,1150591
98,117,1700,300,100,400,700,outlier
116,32,100,300,800,1100,1400,outlier
116,32,100,300,800,0,300,outlier
32,110,500,9300,200,9500,18800,1150591
110,111,15400,17100,6100,23200,40300,outlier
111,116,36000,13900,18900,32800,46700,1150591
116,32,15900,13300,2000,15300,28600,1150591
102,105,24800,12000,11700,23700,35700,1150591
32,32,54999,9537,43101,52638,62175,outlier
32,32,17321,11352,7784,19135,30487,1150591
32,243,20146,7209,11693,18902,26111,1150591
243,110,21835,5346,14626,19972,25318,1150591
110,32,12712,8415,7366,15781,24196,1150591
32,115,22333,9448,13918,23367,32815,1150591
115,111,11681,8864,2233,11097,19961,1150591
111,115,13618,7030,4754,11784,18814,1150591
105,110,24100,9900,12100,22000,31900,1150591
105,115,2500,200,1300,1500,1700,outlier
115,104,200,1900,0,1900,3800,1150591
104,114,2000,300,100,400,700,outlier
114,114,400,100,100,200,300,outlier
114,101,100,11200,0,11200,22400,1150591
101,100,24100,13000,12900,25900,38900,1150591
100,32,19100,17200,6100,23300,40500,outlier
99,105,4735,3512,18545,22057,25569,1150591
99,105,4735,10233,18545,6720,16953,1150591
97,108,7973,1076,18054,19130,20206,1150591
97,108,7973,8357,18054,7281,15638,1150591
108,32,16128,7544,7772,15316,22860,1150591
32,32,18246,8136,10396,18532,26668,1150591
32,32,17213,7957,9077,17034,24991,1150591
32,32,16741,7927,8784,16711,24638,1150591
32,32,15901,12753,7974,20727,33480,1150591
121,101,30300,8400,17300,25700,34100,1150591
101,116,38700,18900,30300,49200,68100,outlier
32,97,3800,500,1100,1600,2100,outlier
97,110,600,300,100,400,700,outlier
100,32,200,300,300,600,900,outlier
100,32,200,2100,300,1800,3900,1150591
73,73,14800,900,10800,11700,12600,outlier
73,73,14800,16000,10800,15100,31100,outlier
32,32,14599,10840,1847,12686,23526,1150591
99,105,14927,7822,6258,14080,21902,1150591
105,97,12760,8429,4939,13368,21797,1150591
97,108,11160,9264,2731,11994,21258,1150591
108,32,16327,7756,7064,14820,22576,1150591
105,110,20624,8219,13002,21222,29441,1150591
110,102,43332,5389,35112,40501,45890,outlier
102,108,8434,8249,3045,11294,19543,1150591
108,105,22260,2213,14011,16224,18437,1150591
105,105,18433,8055,6764,14819,22874,1150591
108,117,28631,7638,19912,27550,35188,1150591
117,121,20827,8053,13189,21242,29295,1150591
121,101,13113,7826,5060,12886,20712,1150591
101,32,20542,6324,12717,19040,25364,1150591
32,101,18613,7030,12289,19319,26349,1150591
101,110,8431,8593,1401,9994,18587,1150591
73,32,20900,15500,4900,20400,35900,outlier
32,115,26300,17400,10800,28200,45600,outlier
115,117,36200,11200,18800,30000,41200,1150591
111,115,2200,300,500,800,1100,outlier
115,101,400,200,100,300,500,outlier
101,32,400,300,200,500,800,outlier
32,116,1000,300,700,1000,1300,outlier
110,32,14738,7268,6145,13413,20681,1150591
32,108,15706,8756,8438,17194,25950,1150591
108,97,13108,7531,4352,11883,19414,1150591
97,32,20339,5117,12808,17925,23042,1150591
32,116,23059,7233,17942,25174,32407,1150591
116,111,8564,6944,1332,8275,15219,1150591
109,97,7410,1075,20449,21524,22599,1150591
109,97,7410,6832,20449,5757,12589,1150591
97,32,20995,5966,14163,20129,26095,1150591
32,100,19287,7230,13321,20551,27781,1150591
100,101,15406,7233,8176,15409,22642,1150591
101,32,24290,7314,17057,24371,31685,1150591
32,100,26048,6851,18734,25585,32436,1150591
100,101,15318,5420,8466,13886,19306,1150591
101,99,17609,6218,12189,18407,24625,1150591
99,105,11186,5831,4968,10799,16630,1150591
105,111,15519,7226,9688,16914,24140,1150591
111,110,20823,9068,13597,22665,31733,1150591
110,101,14019,6945,4952,11897,18842,1150591
101,115,16407,6141,9462,15603,21744,1150591
115,32,17517,4314,11375,15689,20003,1150591
32,100,15724,7538,11410,18948,26486,1150591
100,101,12163,6954,4625,11579,18533,1150591
101,32,19860,6807,12907,19714,26521,1150591
32,108,11386,9147,4579,13726,22873,1150591
108,97,15220,5892,6073,11965,17857,1150591
97,115,13373,6915,7481,14396,21311,1150591
115,32,21671,5916,14757,20673,26589,1150591
32,112,11767,11362,5851,17213,28575,1150591
112,101,18227,6402,6864,13266,19668,1150591
101,114,14772,6742,8370,15112,21854,1150591
114,115,19762,5633,13020,18653,24286,1150591
115,111,8876,7536,3244,10780,18316,1150591
111,110,22726,7162,15190,22352,29514,1150591
110,97,12938,6312,5776,12088,18400,1150591
97,115,15388,7135,9076,16211,23346,1150591
115,44,19934,8249,12799,21048,29297,1150591
44,32,19019,7961,10770,18731,26692,1150591
105,117,1694,1487,17037,18524,20011,1150591
105,117,1694,5442,17037,3955,9397,1150591
117,101,11610,6724,6167,12891,19615,1150591
101,100,17211,5628,10487,16115,21743,1150591
100,101,12392,6918,6764,13681,20599,1150591
101,32,20847,5725,13929,19654,25379,1150591
32,101,20440,5919,14715,20634,26553,1150591
101,115,14422,7029,8503,15533,22562,1150591
116,97,5027,2482,13492,15974,18456,1150591
116,97,5027,6026,13492,3544,9570,1150591
97,114,22193,7985,16167,24151,32136,1150591
116,111,700,400,400,800,1200,outlier
111,32,3800,12900,3400,16300,29200,1150591
115,117,14300,4100,12600,16700,20800,1150591
117,98,4700,300,600,900,1200,outlier
98,109,400,200,100,300,500,outlier
109,105,400,200,200,400,600,outlier
116,32,18100,15900,100,16000,31900,outlier
114,32,21911,6243,13927,20170,26413,1150591
101,108,13606,8405,7101,15506,23911,1150591
108,32,11951,6928,3546,10474,17402,1150591
32,108,13521,7802,6593,14395,22197,1150591
108,111,18751,8832,10949,19781,28613,1150591
111,98,24532,6235,15700,21935,28170,1150591
98,117,17725,7752,11490,19242,26994,1150591
117,108,20380,8520,12628,21148,29668,1150591
108,111,16899,8636,8379,17015,25651,1150591
111,110,23100,14000,3000,17000,31000,1150591
101,32,12100,4800,19000,23800,28600,1150591
101,32,12100,16800,19000,12000,28800,outlier
111,110,29900,17100,17000,34100,51200,outlier
110,101,21000,14000,3900,17900,31900,1150591
101,32,15000,15000,1000,16000,31000,outlier
109,121,40900,12900,28100,41000,53900,1150591
121,32,31000,15600,18100,33700,49300,outlier
118,101,1900,300,100,400,700,outlier
101,115,300,800,0,800,1600,outlier
115,116,2700,600,1900,2500,3100,outlier
116,105,5500,4900,4900,9800,14700,1150591
105,103,5000,400,100,500,900,outlier
103,97,500,300,100,400,700,outlier
97,116,1300,8700,1000,9700,18400,1150591
111,32,25396,8096,16760,24855,32951,1150591
102,114,16770,6233,11097,17330,23563,1150591
114,111,9679,7428,3446,10875,18303,1150591
111,110,21239,7840,13811,21651,29491,1150591
116,97,23661,8224,16124,24348,32572,1150591
97,108,13377,8871,5153,14024,22895,1150591
108,32,15276,7471,6405,13876,21347,1150591
105,111,9900,8000,14900,22900,30900,1150591
105,111,9900,20900,14900,12900,33800,outlier
111,110,38100,11900,17200,29100,41000,1150591
110,115,53900,16600,42000,58600,75200,outlier
115,32,28300,17500,11700,29200,46700,outlier
97,110,3800,700,700,1400,2100,outlier
100,32,200,200,700,900,1100,outlier
100,32,200,200,700,0,200,outlier
32,97,300,200,100,300,500,outlier
100,97,18630,6608,12325,18933,25541,1150591
97,241,40308,9413,33701,43114,52527,outlier
241,97,16905,8619,7492,16111,24730,1150591
97,100,22262,6716,13643,20359,27075,1150591
100,111,9754,12471,3038,15509,27980,1150591
111,32,20843,8314,8372,16686,25000,1150591
111,32,13743,8034,3932,11965,19999,1150591
32,101,47032,9640,38999,48638,58278,outlier
101,110,13479,9030,3839,12869,21899,1150591
97,116,700,400,500,900,1300,outlier
116,32,1400,200,1000,1200,1400,outlier
32,116,26000,13200,25800,39000,52200,1150591
116,104,25000,10000,11800,21800,31800,1150591
104,101,14100,13900,4100,18000,31900,1150591
101,32,19200,15200,5300,20500,35700,outlier
115,97,21500,16500,100,16600,33100,outlier
97,109,32500,14900,16000,30900,45800,outlier
109,101,20200,12700,5300,18000,30700,1150591
110,32,10550,8385,1520,9905,18290,1150591
32,117,15328,8424,6944,15368,23792,1150591
110,32,12692,7012,2225,9236,16248,1150591
32,101,21134,6513,14122,20635,27148,1150591
115,116,4630,1105,14442,15547,16652,1150591
115,116,4630,8344,14442,7239,15583,1150591
116,97,10987,5720,2643,8363,14083,1150591
97,100,18432,7006,12712,19718,26724,1150591
100,111,18104,8237,11098,19335,27572,1150591
101,32,41400,14700,28700,43400,58100,outlier
116,105,9500,500,1800,2300,2800,outlier
105,109,800,300,300,600,900,outlier
109,101,400,300,100,400,700,outlier
101,32,400,300,100,400,700,outlier
32,73,12200,14100,100,14200,28300,1150591
73,32,8500,1900,13800,15700,17600,1150591
111,32,14944,7081,6707,13788,20869,1150591
111,97,16427,7937,9191,17128,25065,1150591
97,97,45867,10860,33050,43910,54770,outlier
97,97,57704,7235,46844,54079,61314,outlier
97,115,19536,6529,12301,18830,25359,1150591
115,105,7268,10143,740,10883,21026,1150591
105,118,27636,5366,17493,22859,28225,1150591
118,111,10604,8762,5238,14000,22762,1150591
111,44,44297,7158,35535,42693,49851,outlier
44,32,13720,8243,6562,14805,23048,1150591
115,105,10374,9029,3373,12402,21431,1150591
105,101,15603,6327,6575,12901,19228,1150591
101,110,10370,8324,4044,12368,20692,1150591
110,100,10879,8131,2555,10686,18817,1150591
100,111,16313,9252,8182,17434,26686,1150591
111,32,12280,7517,3029,10546,18063,1150591
115,117,14000,12900,1100,14000,26900,1150591
112,112,20400,7000,12000,19000,26000,1150591
112,111,23600,10500,16600,27100,37600,1150591
111,115,20500,21000,10000,31000,52000,outlier
101,32,13700,9800,26000,35800,45600,1150591
101,32,13700,18700,26000,8900,27600,outlier
116,111,4800,500,800,1300,1800,outlier
109,117,24364,7480,15808,23288,30768,1150591
117,121,14945,8563,7465,16028,24591,1150591
121,32,15706,7041,7143,14184,21225,1150591
32,102,20467,5502,13427,18928,24430,1150591
102,97,19422,6609,13920,20529,27138,1150591
97,99,18335,6012,11726,17738,23750,1150591
99,105,7789,6186,1776,7963,14149,1150591
108,32,4033,6132,13303,19435,25567,1150591
108,32,4033,7038,13303,906,7944,1150591
111,32,900,500,400,900,1400,outlier
114,101,25400,12400,15500,27900,40300,1150591
115,101,2400,200,1200,1400,1600,outlier
101,110,300,700,100,800,1500,outlier
116,32,300,600,1800,2400,3000,outlier
116,32,300,1000,1800,400,1400,1150591
32,105,42600,13900,41600,55500,69400,outlier
32,100,18047,6012,11009,17020,23032,1150591
100,101,12097,7933,6085,14019,21952,1150591
101,32,20392,7760,12458,20219,27979,1150591
109,97,15596,8947,6861,15808,24755,1150591
97,110,19240,7838,10293,18130,25968,1150591
110,105,21650,6823,13812,20635,27458,1150591
112,117,24592,5220,15457,20677,25897,1150591
117,108,20343,9625,15123,24748,34373,1150591
108,97,15681,8285,6056,14341,22626,1150591
97,114,23696,7538,15411,22949,30487,1150591
114,32,23448,9168,15910,25078,34246,1150591
121,32,13168,9180,5342,14522,23702,1150591
115,105,14041,7380,5446,12827,20207,1150591
105,109,18032,8220,10651,18871,27091,1150591
109,112,22339,8584,14120,22703,31287,1150591
112,108,17028,5429,8444,13873,19302,1150591
108,105,15813,10463,10384,20847,31310,1150591
105,99,20541,7236,10077,17313,24549,1150591
99,105,9852,8833,2616,11449,20282,1150591
105,100,13820,5233,4987,10220,15453,1150591
100,97,16835,6412,11602,18014,24426,1150591
97,100,16486,7031,10073,17104,24135,1150591
100,32,19747,6808,12717,19525,26333,1150591
32,97,21757,6924,14950,21874,28798,1150591
97,108,31924,9351,25000,34350,43701,1150591
108,32,16897,7854,7546,15401,23255,1150591
32,109,11897,7729,4043,11772,19501,1150591
109,97,14000,6332,6271,12604,18936,1150591
97,110,8970,6251,2637,8888,15139,1150591
110,100,14398,5532,8147,13679,19211,1150591
100,97,16508,6136,10977,17112,23248,1150591
97,116,22047,7742,15911,23653,31395,1150591
116,111,12971,11988,5229,17216,29204,1150591
111,32,24191,7696,12203,19899,27595,1150591
32,32,42704,11370,35007,46377,57747,outlier
32,44,47763,9336,36393,45729,55065,outlier
44,32,16696,6809,7361,14170,20979,1150591
108,32,8528,1059,16841,17900,18959,1150591
108,32,8528,9836,16841,8776,18612,1150591
32,108,35635,11173,25799,36973,48146,1150591
108,111,20950,9427,9776,19204,28631,1150591
111,98,30306,6567,20879,27446,34013,1150591
98,117,16709,8660,10142,18802,27462,1150591
117,108,21673,7333,13013,20346,27679,1150591
108,111,15512,8344,8179,16523,24867,1150591
111,32,14589,5919,6244,12163,18082,1150591
32,102,18954,6419,13035,19454,25873,1150591
102,114,16200,6124,9781,15905,22029,1150591
114,111,8966,8136,2842,10978,19114,1150591
111,110,19229,8038,11094,19132,27170,1150591
110,116,10439,10271,2401,12672,22943,1150591
116,97,29529,6060,19258,25318,31378,1150591
97,108,14103,11780,8043,19823,31603,1150591
108,32,18072,7806,6292,14098,21904,1150591
105,116,33000,15300,19100,34400,49700,outlier
73,73,11900,4900,8000,12900,17800,1150591
73,73,11900,13900,8000,9000,22900,1150591
73,32,21100,13700,7200,20900,34600,1150591
101,115,14576,5409,9099,14508,19917,1150591
115,32,16401,4411,10993,15404,19815,1150591
32,101,16333,7229,11922,19150,26379,1150591
108,32,9859,1973,14625,16598,18571,1150591
108,32,9859,6729,14625,4756,11485,1150591
32,101,23959,6128,17230,23358,29486,1150591
101,110,15508,7224,9380,16604,23828,1150591
110,99,14905,6337,7681,14018,20355,1150591
99,97,18199,6534,11863,18396,24930,1150591
97,114,20495,6887,13961,20848,27735,1150591
114,103,25224,8444,18337,26781,35225,1150591
103,97,25584,6222,17140,23362,29584,1150591
97,100,17715,5127,11493,16620,21747,1150591
100,111,12392,9450,7265,16715,26165,1150591
111,32,10656,4143,1206,5350,9493,1150591
32,100,15962,6701,11819,18519,25220,1150591
100,101,13476,5922,6776,12698,18620,1150591
101,32,21456,5215,15533,20748,25963,1150591
32,108,11235,8675,6020,14694,23369,1150591
108,97,11629,5810,2954,8765,14575,1150591
97,32,19630,5109,13820,18929,24038,1150591
32,116,20564,6533,15455,21988,28521,1150591
116,111,10171,6324,3638,9962,16286,1150591
111,109,19233,8878,12909,21786,30664,1150591
109,97,12082,5930,3205,9135,15065,1150591
97,32,21657,5923,15727,21650,27573,1150591
32,100,19453,6781,13529,20311,27092,1150591
100,101,14261,6218,7479,13697,19915,1150591
101,32,20546,4604,14328,18932,23536,1150591
32,100,17130,6743,12526,19268,26011,1150591
101,101,16700,11000,6800,17800,28800,1150591
101,108,17400,13500,6400,19900,33400,1150591
32,108,3900,300,800,1100,1400,outlier
108,105,500,500,200,700,1200,outlier
107,101,400,300,1900,2200,2500,outlier
107,101,400,400,1900,100,500,outlier
101,32,600,400,200,600,1000,outlier
100,101,14717,5321,7975,13295,18616,1150591
101,99,17320,5818,12000,17818,23636,1150591
99,105,10673,5819,4855,10674,16493,1150591
105,111,15612,9527,9793,19319,28846,1150591
111,110,21735,9157,12208,21365,30522,1150591
110,101,16026,6503,6869,13371,19874,1150591
101,115,16581,7035,10079,17114,24149,1150591
44,32,18553,8342,11299,19640,27982,1150591
32,108,56223,7496,47881,55377,62873,outlier
108,97,12046,7641,4550,12191,19832,1150591
97,115,19164,5691,11523,17214,22905,1150591
115,32,21122,4414,15431,19846,24260,1150591
32,112,8557,8148,4143,12291,20439,1150591
112,101,14897,5727,6749,12477,18204,1150591
101,114,14299,5228,8571,13799,19027,1150591
115,111,871,4915,13378,18293,23208,1150591
115,111,871,6976,13378,2061,9037,1150591
110,97,5027,2893,20036,22930,25823,1150591
110,97,5027,7347,20036,4454,11801,1150591
105,32,22100,16900,10800,27700,44600,outlier
32,32,21900,13700,10400,24100,37800,1150591
32,73,49000,12900,36200,49100,62000,outlier
73,32,26000,17000,13100,30100,47100,outlier
32,32,23000,15900,6000,21900,37800,outlier
97,115,13001,9548,5654,15202,24750,1150591
115,32,23563,6714,14016,20730,27444,1150591
32,113,39243,8359,32529,40888,49247,outlier
113,117,12504,8063,4145,12208,20271,1150591
117,101,12016,7088,3953,11042,18130,1150591
101,32,24339,6021,17251,23271,29292,1150591
115,111,9701,7550,2428,9978,17528,1150591
111,110,20235,8943,12685,21628,30571,1150591
110,32,10777,5448,1834,7283,12731,1150591
110,32,22000,10400,12000,22400,32800,1150591
32,116,39100,10800,28700,39500,50300,1150591
116,97,22900,12900,12100,25000,37900,1150591
97,107,29100,13800,16200,30000,43800,1150591
101,32,16200,7600,21400,29000,36600,1150591
101,32,16200,18000,21400,10400,28400,outlier
32,97,29800,18300,11800,30100,48400,outlier
97,32,18500,11500,200,11700,23200,1150591
117,105,300,400,900,1300,1700,outlier
117,105,300,2100,900,1700,3800,1150591
105,99,2100,400,0,400,800,outlier
99,107,600,500,200,700,1200,outlier
107,32,900,500,400,900,1400,outlier
115,104,14000,1400,40000,41400,42800,outlier
115,104,14000,11900,40000,10500,22400,outlier
104,111,29000,14900,17100,32000,46900,outlier
111,119,51000,16800,36100,52900,69700,outlier
119,101,28100,17000,11300,28300,45300,outlier
101,114,23000,14800,6000,20800,35600,outlier
32,97,23474,6234,18026,24260,30494,1150591
97,100,21444,6437,15210,21647,28084,1150591
100,99,53825,8107,47388,55495,63602,outlier
99,116,32891,5926,24784,30710,36636,1150591
116,105,12396,8742,6470,15212,23954,1150591
105,105,37963,9874,27404,37279,47153,1150591
105,105,18646,6420,8772,15192,21612,1150591
114,32,41900,19100,27100,46200,65300,outlier
97,110,2200,900,100,1000,1900,outlier
100,32,700,300,800,1100,1400,outlier
100,32,700,400,800,100,500,outlier
32,115,1500,5500,1100,6600,12100,1150591
115,108,36400,11700,30900,42600,54300,outlier
108,101,40800,10000,29100,39100,49100,1150591
101,101,20900,12100,10900,23000,35100,1150591
101,112,28400,13700,16300,30000,43700,1150591
100,105,13376,7471,5647,13118,20589,1150591
105,99,17733,7160,10261,17422,24582,1150591
99,116,25876,6525,18716,25240,31765,1150591
116,97,27712,7532,21187,28719,36251,1150591
97,115,16745,7494,9212,16706,24200,1150591
115,32,22267,6685,14773,21459,28144,1150591
