@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1160737', 'outlier'}

@DATA
105,98,603,9021,1770,3809,12830,1160737
101,100,795,3866,1771,3671,7537,1160737
101,100,795,3886,1771,20,3906,1160737
100,116,4111,2935,225,3161,6096,1160737
117,121,194,423,357,780,1203,1160737
121,111,3024,133,2601,2734,2867,1160737
108,112,1792,522,2401,2923,3445,1160737
112,241,758,502,236,737,1239,1160737
112,241,758,9303,236,8801,18104,1160737
112,241,758,10108,236,806,10914,1160737
114,101,2368,603,9771,10374,10977,1160737
97,98,23241,6303,14045,20348,26651,1160737
98,105,20373,6705,14070,20775,27480,1160737
105,97,7170,11560,465,12024,23584,1160737
97,114,13144,7113,1585,8697,15810,1160737
114,32,15416,4600,8304,12904,17504,1160737
121,97,14427,11911,4480,16391,28302,1160737
97,32,12381,6099,470,6570,12669,1160737
32,115,11566,14295,5467,19762,34057,1160737
115,97,15791,8710,1496,10207,18917,1160737
105,98,603,9612,1770,591,10203,1160737
69,32,568,2566,13908,16474,19040,1160737
69,32,568,3073,13908,507,3580,1160737
69,32,568,3790,13908,717,4507,1160737
69,32,568,4186,13908,396,4582,1160737
69,32,568,4848,13908,662,5510,1160737
85,72,837,2763,4154,6916,9679,1160737
85,72,837,5353,4154,2590,7943,1160737
85,72,837,8637,4154,3285,11922,1160737
101,102,540,3785,9582,13367,17152,1160737
101,102,14541,3648,9713,13360,17008,1160737
101,102,14541,6065,9713,2417,8482,1160737
111,101,6388,3750,9159,12909,16659,1160737
114,103,12098,4511,12276,16788,21299,1160737
114,103,12098,5235,12276,724,5959,1160737
114,103,12098,6256,12276,1020,7276,1160737
101,106,2165,616,15158,15774,16390,1160737
106,103,15361,7096,14745,21841,28937,1160737
106,103,15361,9364,14745,2267,11631,1160737
103,101,10309,2125,946,3071,5196,1160737
