@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1170541', 'outlier'}

@DATA
97,108,28093,8688,16892,25580,34268,1170541
116,101,10417,3130,22644,25774,28904,1170541
116,101,10417,6680,22644,3550,10230,1170541
101,114,18563,11682,11883,23565,35247,1170541
114,110,19030,9685,7347,17033,26718,1170541
110,97,9903,11328,218,11547,22875,1170541
116,105,18560,10199,11351,21550,31749,1170541
105,118,31208,10611,21009,31620,42231,1170541
117,115,2410,10290,7280,6440,16730,1170541
104,102,800,680,940,1620,2300,1170541
105,117,890,650,3290,3940,4590,1170541
105,117,890,5440,3290,4790,10230,1170541
97,115,580,440,1500,1940,2380,1170541
115,104,1900,3820,1460,5280,9100,1170541
104,100,4710,3900,890,4790,8690,1170541
111,105,1680,940,2560,3500,4440,1170541
111,105,1680,5430,2560,4490,9920,1170541
105,103,6300,800,870,1670,2470,1170541
105,103,6300,1110,870,310,1420,1170541
103,97,1360,660,250,910,1570,1170541
115,100,850,1480,7640,9120,10600,1170541
115,100,850,8720,7640,7240,15960,1170541
115,100,850,9510,7640,790,10300,1170541
100,102,10430,980,920,1900,2880,1170541
100,102,10430,5560,920,4580,10140,1170541
106,104,980,660,1790,2450,3110,1170541
106,104,980,1310,1790,650,1960,1170541
97,115,1010,8450,1970,10420,18870,1170541
100,103,700,610,1600,2210,2820,1170541
103,106,5630,760,5020,5780,6540,1170541
103,106,5630,3140,5020,2380,5520,1170541
105,111,690,450,1610,2060,2510,1170541
111,115,3270,5530,2820,8350,13880,1170541
111,115,3270,6320,2820,790,7110,1170541
106,103,1580,1710,3290,5000,6710,1170541
106,103,1580,6330,3290,4620,10950,1170541
111,105,820,3080,2490,5570,8650,1170541
115,97,1930,440,5240,5680,6120,1170541
115,97,1930,1290,5240,850,2140,1170541
97,106,3050,2120,1760,3880,6000,1170541
106,103,4640,780,2520,3300,4080,1170541
106,103,4640,3090,2520,2310,5400,1170541
105,111,580,8160,2280,10440,18600,1170541
105,111,580,8950,2280,790,9740,1170541
111,97,10680,1140,1730,2870,4010,1170541
115,106,840,5720,980,6700,12420,1170541
106,100,6600,780,880,1660,2440,1170541
103,105,520,540,2290,2830,3370,1170541
103,105,520,3250,2290,2710,5960,1170541
103,105,520,5650,2290,2400,8050,1170541
103,105,520,8100,2290,2450,10550,1170541
105,106,8230,4630,130,4760,9390,1170541
97,115,870,3070,1730,4800,7870,1170541
105,100,860,5020,2950,7970,12990,1170541
100,102,5900,820,880,1700,2520,1170541
100,102,5900,860,880,40,900,1170541
100,102,5900,1550,880,690,2240,1170541
102,106,2570,1610,1020,2630,4240,1170541
102,106,2570,6990,1020,5380,12370,1170541
102,106,2570,7800,1020,810,8610,1170541
97,115,1190,5830,3760,9590,15420,1170541
115,100,5980,1460,150,1610,3070,1170541
106,102,6310,770,8850,9620,10390,1170541
106,102,6310,1650,8850,880,2530,1170541
106,102,6310,1670,8850,20,1690,1170541
103,105,1310,940,1610,2550,3490,1170541
105,111,1090,520,150,670,1190,1170541
105,111,1090,5950,150,5430,11380,1170541
105,111,1090,7610,150,1660,9270,1170541
115,104,2290,6340,2400,8740,15080,1170541
115,104,2290,7190,2400,850,8040,1170541
105,111,620,4690,3290,7980,12670,1170541
105,111,620,5470,3290,780,6250,1170541
105,111,620,9530,3290,4060,13590,1170541
115,106,570,7280,700,7980,15260,1170541
115,106,570,8070,700,790,8860,1170541
105,111,1980,4880,4060,8940,13820,1170541
105,111,1980,7910,4060,3030,10940,1170541
105,111,1980,8710,4060,800,9510,1170541
106,115,1680,3770,2620,6390,10160,1170541
111,103,1290,980,6280,7260,8240,1170541
111,103,1290,4930,6280,3950,8880,1170541
111,103,1290,6520,6280,1590,8110,1170541
103,104,12240,800,5720,6520,7320,1170541
103,104,12240,1620,5720,820,2440,1170541
105,100,2590,1180,8230,9410,10590,1170541
105,100,2590,3200,8230,2020,5220,1170541
100,102,3770,1050,570,1620,2670,1170541
100,102,3770,2530,570,1480,4010,1170541
102,106,2700,4120,170,4290,8410,1170541
102,106,2700,8360,170,4240,12600,1170541
102,106,2700,10790,170,2430,13220,1170541
97,115,640,4650,3330,7980,12630,1170541
97,115,640,5470,3330,820,6290,1170541
97,115,640,5510,3330,40,5550,1170541
106,102,1820,1000,4070,5070,6070,1170541
106,102,1820,4670,4070,3670,8340,1170541
106,102,1820,14300,4070,9630,23930,1170541
106,102,1820,15910,4070,1610,17520,outlier
108,115,730,520,2460,2980,3500,1170541
108,115,730,910,2460,390,1300,1170541
106,102,2440,690,5600,6290,6980,1170541
106,102,2440,5390,5600,4700,10090,1170541
106,102,2440,6190,5600,800,6990,1170541
107,108,1020,3060,1890,4950,8010,1170541
108,115,7000,830,3940,4770,5600,1170541
108,115,7000,2310,3940,1480,3790,1170541
100,102,2530,620,7410,8030,8650,1170541
100,102,2530,2320,7410,1700,4020,1170541
100,102,2530,3790,7410,1470,5260,1170541
102,107,4680,6340,890,7230,13570,1170541
102,107,4680,9510,890,3170,12680,1170541
106,100,5830,2860,7610,10470,13330,1170541
100,102,3010,620,150,770,1390,1170541
107,108,800,2060,1900,3960,6020,1170541
107,108,800,5290,1900,3230,8520,1170541
107,108,800,7690,1900,2400,10090,1170541
107,108,800,8460,1900,770,9230,1170541
115,97,4080,670,7360,8030,8700,1170541
115,97,4080,2630,7360,1960,4590,1170541
107,102,1950,1520,3760,5280,6800,1170541
107,102,1950,4650,3760,3130,7780,1170541
102,106,6320,1560,1670,3230,4790,1170541
102,106,6320,7940,1670,6380,14320,1170541
102,106,6320,9590,1670,1650,11240,1170541
115,107,5500,3920,5620,9540,13460,1170541
102,106,1130,710,5190,5900,6610,1170541
102,106,1130,5220,5190,4510,9730,1170541
102,106,1130,8430,5190,3210,11640,1170541
106,107,10120,870,1690,2560,3430,1170541
107,115,4770,5520,3900,9420,14940,1170541
100,102,1790,860,5870,6730,7590,1170541
100,102,1790,3740,5870,2880,6620,1170541
100,102,1790,6130,5870,2390,8520,1170541
107,108,1330,970,3300,4270,5240,1170541
107,108,1330,4740,3300,3770,8510,1170541
107,108,1330,7110,3300,2370,9480,1170541
106,103,4020,3900,6490,10390,14290,1170541
103,107,7190,6320,3290,9610,15930,1170541
103,107,7190,7120,3290,800,7920,1170541
115,97,3990,5560,6470,12030,17590,1170541
111,102,950,1730,4310,6040,7770,1170541
111,102,950,4100,4310,2370,6470,1170541
111,102,950,4180,4310,80,4260,1170541
111,102,950,5300,4310,1120,6420,1170541
102,104,7730,4730,2430,7160,11890,1170541
102,104,7730,5520,2430,790,6310,1170541
119,105,2460,3830,6600,10430,14260,1170541
101,103,2150,860,3240,4100,4960,1170541
101,103,2150,2340,3240,1480,3820,1170541
103,104,5680,3980,3340,7320,11300,1170541
103,104,5680,4660,3340,680,5340,1170541
103,104,5680,6260,3340,1600,7860,1170541
117,119,3210,6330,4880,11210,17540,1170541
104,52,3980,3940,4860,8800,12740,1170541
104,52,3980,5540,4860,1600,7140,1170541
104,52,3980,9540,4860,4000,13540,1170541
105,117,640,4860,1560,6420,11280,1170541
105,117,640,5630,1560,770,6400,1170541
113,103,3930,3930,5680,9610,13540,1170541
103,117,9650,3170,5720,8890,12060,1170541
103,117,9650,3920,5720,750,4670,1170541
117,114,4890,1710,970,2680,4390,1170541
114,104,4800,3790,3090,6880,10670,1170541
114,104,4800,6970,3090,3180,10150,1170541
119,105,1000,11560,2870,14430,25990,1170541
119,105,1000,12340,2870,780,13120,1170541
102,104,720,550,1670,2220,2770,1170541
102,104,720,8770,1670,8220,16990,1170541
104,105,11270,1220,2500,3720,4940,1170541
