@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1130745', 'outlier'}

@DATA
121,32,14967,7360,9120,16480,23840,1130745
103,114,7789,4902,27861,32763,37665,1130745
103,114,7789,10491,27861,5589,16080,1130745
114,97,19987,9540,9496,19035,28575,1130745
97,99,18251,7167,8712,15879,23046,1130745
99,105,13624,6372,6457,12829,19201,1130745
105,103,22623,4848,16863,21711,26559,1130745
103,108,21808,7089,16960,24049,31138,1130745
108,101,8234,8235,1145,9381,17616,1130745
115,105,8895,229,20307,20536,20765,outlier
115,105,8895,5876,20307,5647,11523,1130745
97,32,10428,203,15338,15541,15744,outlier
97,32,10428,7187,15338,6984,14171,1130745
32,117,17253,9146,10066,19213,28359,1130745
117,110,11215,8795,2069,10863,19658,1130745
110,32,18114,8233,9319,17552,25785,1130745
111,114,11600,7900,9300,4400,12300,1130745
114,97,19900,8300,12000,20300,28600,1130745
97,114,22200,10300,13900,24200,34500,1130745
105,111,12900,7500,13700,21200,28700,1130745
105,111,12900,12900,13700,5400,18300,1130745
111,32,17500,10900,4600,15500,26400,1130745
100,101,11600,6800,12200,19000,25800,1130745
100,101,11600,15200,12200,8400,23600,outlier
101,32,19300,9900,4100,14000,23900,1130745
32,121,15200,10700,5300,16000,26700,1130745
110,97,9662,8425,3436,11861,20286,1130745
97,108,17326,6191,8901,15093,21284,1130745
108,101,11687,12385,5495,17881,30266,1130745
101,115,23104,12450,10718,23169,35619,1130745
83,83,10195,8189,25170,33359,41548,1130745
83,111,12263,2667,4074,6741,9408,1130745
83,111,12263,6614,4074,3946,10560,1130745
111,121,24725,6313,18111,24424,30737,1130745
121,32,20602,8413,14289,22702,31115,1130745
97,115,6116,3768,8886,12654,16422,1130745
97,115,6116,9954,8886,6186,16140,1130745
115,32,11452,6418,1498,7916,14334,1130745
32,97,961,5744,11273,17017,22761,1130745
32,97,961,10185,11273,4441,14626,1130745
97,68,11325,7016,27342,34358,41374,1130745
97,68,11325,7271,27342,255,7526,1130745
105,111,6835,2755,17856,20611,23366,1130745
111,115,6214,2705,3459,6164,8869,1130745
111,115,6214,7138,3459,4433,11571,1130745
121,32,12602,11177,3026,14203,25380,1130745
114,101,7778,4106,17229,21335,25441,1130745
114,101,7778,11159,17229,7053,18212,1130745
101,99,38722,8270,27563,35833,44103,outlier
99,99,19069,9663,10799,20462,30125,1130745
99,237,26406,13249,16743,29992,43241,1130745
237,32,15531,12778,2282,15061,27839,1130745
101,110,7610,1696,32094,33791,35487,outlier
110,32,12417,932,10721,11653,12585,outlier
32,98,22445,6850,14212,21062,27912,1130745
98,117,14631,8215,7781,15996,24211,1130745
101,110,2348,5492,7609,13101,18593,1130745
101,110,2348,5524,7609,33,5557,1130745
110,32,18341,5317,12816,18133,23450,1130745
32,104,12855,6783,7538,14321,21104,1130745
104,101,13242,7257,6458,13716,20973,1130745
101,114,18194,9223,10936,20160,29383,1130745
114,109,10138,7852,915,8766,16618,1130745
97,110,6918,3599,18530,22129,25728,1130745
44,32,4802,11853,32945,6389,18242,outlier
32,32,33604,6249,21751,28000,34249,1130745
32,32,12798,5484,6549,12033,17517,1130745
32,46,20781,7069,15297,22366,29435,1130745
46,32,24016,8662,16948,25609,34271,1130745
32,78,24928,3859,30544,34403,38262,outlier
32,78,24928,7053,30544,3195,10248,outlier
111,32,6406,2369,15347,17716,20085,1130745
111,32,6406,8652,15347,6283,14935,1130745
32,109,15176,9480,6524,16005,25485,1130745
115,32,12332,6973,5195,12168,19141,1130745
101,109,3383,3200,9965,13165,16365,1130745
101,109,3383,7099,9965,3898,10997,1130745
32,115,4777,2029,13200,15228,17257,1130745
32,115,4777,8865,13200,6836,15701,1130745
115,105,12148,5607,3283,8890,14497,1130745
101,110,5578,1142,11485,12626,13768,outlier
101,110,5578,7661,11485,6519,14180,1130745
110,116,12139,5965,4479,10443,16408,1130745
116,111,7883,6412,1918,8330,14742,1130745
111,110,8810,6420,7520,13940,20360,1130745
111,110,8810,14900,7520,8480,23380,outlier
97,32,11490,1330,15170,16500,17830,1130745
97,32,11490,12150,15170,10820,22970,1130745
114,101,17220,9510,8640,18150,27660,1130745
101,118,15730,10870,6220,17090,27960,1130745
118,118,32970,7220,22100,29320,36540,1130745
115,101,6840,3960,10330,14290,18250,1130745
115,101,6840,10970,10330,7010,17980,1130745
121,114,12600,12100,1900,14000,26100,1130745
114,97,15100,12900,3000,15900,28800,1130745
97,97,40600,8700,27700,36400,45100,outlier
97,97,19100,6900,10400,17300,24200,1130745
97,97,15200,9400,8300,17700,27100,1130745
116,114,9200,6000,45900,51900,57900,outlier
116,114,9200,12800,45900,6800,19600,outlier
114,97,16100,11100,3300,14400,25500,1130745
97,98,19100,7600,8000,15600,23200,1130745
98,97,10800,10500,3200,13700,24200,1130745
109,101,10368,6303,888,7191,13494,1130745
101,32,7244,7843,940,8784,16627,1130745
32,97,10450,6989,2607,9596,16585,1130745
97,114,11955,6258,4967,11225,17483,1130745
114,101,7196,2276,12946,15222,17498,1130745
114,101,7196,8654,12946,6377,15031,1130745
101,112,12796,7069,4142,11211,18280,1130745
112,105,19204,4660,12134,16794,21454,1130745
105,110,24809,5445,20149,25594,31039,1130745
110,110,26386,5452,20941,26393,31845,1130745
32,117,44198,12275,35785,48060,60335,outlier
117,110,25565,6331,13290,19621,25952,1130745
110,97,15897,10285,9567,19852,30137,1130745
97,32,12626,6163,2340,8503,14666,1130745
32,112,38224,8688,32061,40749,49437,outlier
101,114,12156,2419,12192,14611,17030,1130745
101,114,12156,11017,12192,8598,19615,1130745
114,115,48617,10741,37600,48341,59082,outlier
115,111,15117,8650,4376,13026,21676,1130745
111,110,21876,6444,13225,19669,26113,1130745
97,110,6918,7364,18530,3765,11129,1130745
110,111,17489,6445,10124,16570,23015,1130745
111,32,15456,8056,9011,17067,25123,1130745
32,112,23057,6617,15000,21618,28235,1130745
112,97,10104,10779,3486,14265,25044,1130745
97,114,27407,7386,16628,24015,31401,1130745
114,97,28808,12801,21421,34223,47024,outlier
97,32,33519,5551,20718,26269,31820,1130745
32,108,21749,6883,16197,23081,29964,1130745
108,97,8338,11611,1454,13066,24677,1130745
110,32,12417,8992,10721,8060,17052,1130745
32,32,14757,18405,5765,24169,42574,outlier
32,32,17546,5873,10676,16550,22423,1130745
32,32,14993,9164,9119,18283,27447,1130745
110,32,10618,1126,11473,12599,13725,outlier
110,32,10618,7946,11473,6820,14766,1130745
32,108,13015,8247,5069,13316,21563,1130745
108,97,8991,7098,744,7841,14939,1130745
32,32,59570,9250,50380,59630,68880,outlier
32,32,17320,9100,8070,17170,26270,1130745
32,32,17180,7520,8080,15600,23120,1130745
32,32,16270,7250,8750,16000,23250,1130745
32,32,46520,9150,39270,48420,57570,outlier
