@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1140453', 'outlier'}

@DATA
101,32,3925,6228,2262,8489,14717,1140453
115,105,4379,616,13087,13703,14319,outlier
115,105,4379,5425,13087,4809,10234,1140453
105,101,8408,5406,2983,8389,13795,1140453
101,110,6040,6565,634,7199,13764,1140453
116,111,5966,681,8066,8747,9428,outlier
111,98,22220,6881,15893,22774,29655,1140453
108,101,6561,3072,9157,12228,15300,1140453
108,101,6561,8874,9157,5803,14677,1140453
109,97,4941,1541,11708,13249,14790,1140453
109,97,4941,11133,11708,9592,20725,1140453
97,115,16209,8273,5076,13349,21622,1140453
32,99,9817,1820,12802,14621,16441,1140453
99,111,6817,4311,4997,9308,13619,1140453
99,111,6817,7257,4997,2947,10204,1140453
110,32,6478,3177,15713,18890,22067,1140453
111,32,4816,1841,4135,5976,7817,1140453
111,32,4816,5832,4135,3991,9823,1140453
32,98,11368,6290,5536,11826,18116,1140453
98,105,8931,6613,2641,9254,15867,1140453
101,110,5994,1030,9550,10580,11610,1140453
101,110,5994,6653,9550,5623,12276,1140453
110,44,16451,7799,9798,17597,25396,1140453
44,32,10174,4628,2375,7003,11631,1140453
32,116,29415,4997,24787,29784,34781,1140453
101,110,2398,3007,10183,13190,16197,1140453
97,115,16500,8300,7900,16200,24500,1140453
115,44,33600,6200,25300,31500,37700,outlier
44,32,18700,6400,12500,18900,25300,1140453
32,116,18100,7800,11700,19500,27300,1140453
116,101,17300,8700,9500,18200,26900,1140453
101,110,12200,7500,3500,11000,18500,1140453
110,103,9800,5500,2300,7800,13300,1140453
103,111,10800,7000,5300,12300,19300,1140453
111,32,15800,7600,8800,16400,24000,1140453
32,117,16500,8300,8900,17200,25500,1140453
110,100,14170,9210,7170,6210,15420,1140453
100,117,18350,11580,9140,20720,32300,1140453
117,115,20870,10360,9290,19650,30010,1140453
115,116,18260,9420,7900,17320,26740,1140453
116,114,19070,9660,9650,19310,28970,1140453
114,105,24960,11120,15300,26420,37540,1140453
105,97,16910,9760,5790,15550,25310,1140453
97,108,10990,14630,1230,15860,30490,outlier
108,32,15420,10540,790,11330,21870,1140453
32,32,45850,14080,35310,49390,63470,outlier
32,103,15611,8399,6314,14713,23112,1140453
103,117,15676,7123,7277,14400,21523,1140453
117,115,9805,11477,2682,14159,25636,1140453
115,116,13836,6844,2359,9203,16047,1140453
116,97,8003,8261,1159,9420,17681,1140453
97,32,12643,8668,4382,13050,21718,1140453
118,101,8647,4315,50713,55028,59343,outlier
118,101,8647,10588,50713,6274,16862,outlier
101,115,19431,10047,8842,18889,28936,1140453
115,116,22685,7104,12638,19742,26846,1140453
117,110,15686,8973,5946,14919,23892,1140453
110,99,14914,11780,5941,17721,29501,1140453
99,105,30830,10255,19050,29305,39560,outlier
105,111,20538,7426,10283,17709,25135,1140453
111,110,14410,8765,6983,15749,24514,1140453
