@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1100746', 'outlier'}

@DATA
104,97,9244,10476,3536,14012,24488,1100746
97,32,18274,10166,7797,17963,28129,1100746
32,101,12778,6418,2612,9030,15448,1100746
101,115,17553,8314,11135,19449,27763,1100746
117,117,31626,6640,24847,31487,38127,1100746
109,112,24714,5766,18147,23913,29679,1100746
112,108,19674,5575,13908,19483,25058,1100746
108,108,9186,8243,3611,11854,20097,1100746
108,101,23118,12840,14875,27715,40555,1100746
101,32,28918,6097,16078,22175,28272,1100746
32,97,15508,13921,9411,23332,37253,1100746
97,241,52107,7134,38187,45320,52454,outlier
115,101,22060,9910,14910,24820,34730,1100746
101,32,16770,9090,6860,15950,25040,1100746
101,115,16500,5880,8920,14800,20680,1100746
115,99,17180,6340,11300,17640,23980,1100746
99,117,7130,6760,790,7550,14310,1100746
117,99,10820,6400,4060,10460,16860,1100746
99,104,7610,7910,1210,9120,17030,1100746
32,108,15600,9100,9100,7600,16700,1100746
108,111,16000,9000,6900,15900,24900,1100746
115,32,6900,3800,11200,15000,18800,1100746
32,112,15100,1200,11300,12500,13700,outlier
32,112,15100,10600,11300,9400,20000,1100746
112,114,27800,13400,17200,30600,44000,1100746
114,111,14300,8400,900,9300,17700,1100746
111,121,25300,8200,16900,25100,33300,1100746
121,101,15600,12000,7400,19400,31400,1100746
99,116,12700,3200,21800,25000,28200,1100746
111,100,15010,7810,5080,12890,20700,1100746
100,111,14350,12560,6540,19100,31660,1100746
111,32,13740,17470,1180,18650,36120,outlier
32,98,30400,11870,12930,24800,36670,1100746
105,101,12810,810,18220,19030,19840,outlier
105,101,12810,9170,18220,8360,17530,1100746
110,32,13610,2790,14180,16970,19760,1100746
110,32,13610,13930,14180,11140,25070,1100746
32,44,58900,8660,45310,53970,62630,outlier
116,111,9200,5900,2100,8000,13900,1100746
111,32,20100,7300,14200,21500,28800,1100746
121,32,20700,8300,13600,21900,30200,1100746
115,101,18500,7500,8800,16300,23800,1100746
101,32,11100,8300,3600,11900,20200,1100746
32,102,13100,10200,4800,15000,25200,1100746
102,117,15400,5600,5200,10800,16400,1100746
117,101,6000,6300,400,6700,13000,1100746
115,116,10868,5556,2554,8110,13666,1100746
116,97,7853,10257,2297,12554,22811,1100746
97,100,24029,13367,13772,27138,40505,1100746
100,111,28548,10851,15181,26033,36884,1100746
111,32,19976,10600,9125,19725,30325,1100746
121,101,9855,8311,1864,10175,18486,1100746
101,110,13051,8314,4740,13054,21368,1100746
110,100,11610,8918,3296,12213,21131,1100746
100,111,35549,5284,26631,31915,37199,outlier
241,111,17241,7047,10107,17154,24201,1100746
111,115,9519,10663,2472,13135,23798,1100746
115,32,15995,7224,5332,12556,19780,1100746
32,101,10012,9293,2788,12081,21374,1100746
101,108,48944,6767,39652,46419,53186,outlier
108,32,21358,7427,14591,22018,29445,1100746
32,100,23169,12564,15742,28306,40870,1100746
100,105,14027,5632,1463,7095,12727,1100746
105,97,13154,9186,7522,16709,25895,1100746
97,32,16562,7269,7375,14645,21914,1100746
104,97,9990,10790,2080,12870,23660,1100746
114,32,1050,4830,9180,14010,18840,1100746
32,109,7650,1930,2820,4750,6680,1100746
32,109,7650,9950,2820,8020,17970,1100746
109,117,22060,6700,12110,18810,25510,1100746
117,115,20800,9900,14100,24000,33900,1100746
115,99,26730,10000,16830,26830,36830,1100746
99,105,12010,8290,2010,10300,18590,1100746
105,115,17190,5510,8900,14410,19920,1100746
115,115,55990,7560,50480,58040,65600,outlier
101,32,12100,6700,5800,12500,19200,1100746
32,97,11400,2500,4700,7200,9700,1100746
97,32,4900,8600,2400,11000,19600,1100746
32,115,18300,7900,9700,17600,25500,1100746
115,117,17000,7000,9100,16100,23100,1100746
117,32,23300,11800,16300,28100,39900,1100746
32,112,14100,9900,2300,12200,22100,1100746
112,117,22500,6400,12600,19000,25400,1100746
117,101,9100,7700,2700,10400,18100,1100746
98,108,7100,800,37300,38100,38900,outlier
99,116,12700,12700,21800,9500,22200,1100746
116,111,42400,8000,29700,37700,45700,outlier
111,115,14800,13100,6800,19900,33000,1100746
115,32,21000,14700,7900,22600,37300,1100746
101,32,4400,8400,11200,19600,28000,1100746
101,32,4400,17400,11200,9000,26400,outlier
32,109,22000,8500,4600,13100,21600,1100746
101,32,9300,5800,9500,15300,21100,1100746
100,101,7161,4505,12046,16552,21057,1100746
100,101,7161,10171,12046,5665,15836,1100746
101,32,16071,6086,5901,11987,18073,1100746
32,104,38109,6035,32023,38057,44092,outlier
104,111,42675,7645,36640,44286,51931,outlier
111,121,32336,6976,24690,31666,38642,1100746
121,32,23016,8223,16040,24264,32487,1100746
32,121,20452,7005,12229,19234,26239,1100746
121,32,21939,8055,14934,22989,31044,1100746
32,110,17716,6520,9660,16181,22701,1100746
115,97,14400,7110,6840,13950,21060,1100746
104,97,6230,4370,17650,22020,26390,1100746
97,115,9220,6820,4850,11670,18490,1100746
97,115,9220,11220,4850,4400,15620,1100746
115,116,18790,6390,7570,13960,20350,1100746
97,32,4700,4810,10390,15200,20010,1100746
97,32,4700,10030,10390,5220,15250,1100746
113,117,7890,4770,14410,19180,23950,1100746
113,117,7890,8000,14410,3230,11230,1100746
98,108,7100,7600,37300,6800,14400,outlier
108,105,19000,6700,11400,18100,24800,1100746
105,116,11800,8000,5100,13100,21100,1100746
116,111,9700,5800,1700,7500,13300,1100746
111,32,19900,7800,14100,21900,29700,1100746
100,101,7800,4300,55300,59600,63900,outlier
101,32,6400,3000,2100,5100,8100,1100746
101,32,6400,7600,2100,4600,12200,1100746
32,117,17900,10500,10300,20800,31300,1100746
117,110,12500,10900,2000,12900,23800,1100746
97,115,13544,6150,5393,11543,17693,1100746
115,99,16223,8387,10073,18460,26847,1100746
99,111,8447,10414,60,10474,20888,1100746
116,97,10508,4132,24371,28503,32635,1100746
116,97,10508,12576,24371,8443,21019,1100746
97,32,18681,12752,6105,18857,31609,1100746
44,44,22593,6496,10231,16727,23223,1100746
44,44,14995,8453,8499,16952,25405,1100746
44,32,8329,2206,16251,18456,20662,1100746
111,111,15849,8062,10565,18627,26689,1100746
111,111,16155,8404,8093,16497,24901,1100746
111,111,16347,5722,7943,13665,19387,1100746
111,111,17000,3346,11278,14624,17970,1100746
111,111,15585,6171,14357,20528,26699,1100746
77,101,13341,10631,2185,12817,23448,1100746
101,32,13636,10463,3004,13468,23931,1100746
101,32,9300,12100,9500,6300,18400,1100746
103,117,10600,13600,59500,9100,22700,outlier
117,115,21600,11500,8000,19500,31000,1100746
115,116,12300,8100,800,8900,17000,1100746
116,97,12300,8000,4200,12200,20200,1100746
97,114,28800,8900,20800,29700,38600,1100746
114,105,10000,6900,1100,8000,14900,1100746
105,97,17900,10700,11000,21700,32400,1100746
97,32,12800,11300,2100,13400,24700,1100746
101,32,2290,7190,2360,9550,16740,1100746
101,32,2290,9230,2360,2040,11270,1100746
32,108,19690,7080,10460,17540,24620,1100746
108,108,14770,6760,7690,14450,21210,1100746
108,101,16440,8330,9680,18010,26340,1100746
101,103,14380,10360,6050,16410,26770,1100746
103,97,10660,10900,300,11200,22100,1100746
97,114,16890,5590,5990,11580,17170,1100746
114,97,16060,9080,10470,19550,28630,1100746
97,32,10380,6360,1300,7660,14020,1100746
44,32,39420,14780,30760,45540,60320,outlier
115,105,18450,11100,7040,18140,29240,1100746
105,101,13440,8050,2340,10390,18440,1100746
109,112,11400,6760,14950,21710,28470,1100746
112,114,12390,6140,5630,11770,17910,1100746
112,114,12390,6940,5630,800,7740,1100746
114,101,18940,8480,12000,20480,28960,1100746
101,32,14850,15770,6370,22140,37910,outlier
110,111,22842,6377,16321,22698,29075,1100746
111,32,20766,7587,14389,21975,29562,1100746
32,113,13821,14785,6234,21019,35804,1100746
113,117,15656,5592,872,6464,12056,1100746
117,105,16554,7674,10961,18636,26310,1100746
105,115,12219,12303,4545,16848,29151,1100746
115,105,13803,8115,1500,9615,17730,1100746
105,101,25126,12326,17011,29338,41664,1100746
101,114,22043,8762,9717,18480,27242,1100746
114,97,23941,10442,15178,25620,36062,1100746
32,101,6299,4238,4093,8331,12569,1100746
32,101,6299,8364,4093,4126,12490,1100746
108,32,8256,4247,11404,15651,19898,1100746
108,32,8256,8615,11404,4369,12984,1100746
32,99,11683,8338,3067,11405,19743,1100746
99,108,12899,6331,4561,10892,17223,1100746
108,105,16780,4324,10449,14773,19097,1100746
105,109,16081,8152,11757,19909,28061,1100746
109,97,10258,6586,2106,8692,15278,1100746
97,32,11325,8546,4738,13284,21830,1100746
110,32,21800,7900,10900,18800,26700,1100746
98,114,8700,3400,13200,16600,20000,1100746
98,114,8700,9800,13200,6400,16200,1100746
114,105,11700,6600,1900,8500,15100,1100746
105,110,16700,5400,10100,15500,20900,1100746
110,113,29500,10600,24100,34700,45300,outlier
117,105,4800,3500,8000,11500,15000,1100746
117,105,4800,13000,8000,9500,22500,1100746
105,116,19900,7300,6900,14200,21500,1100746
116,111,9600,7000,2300,9300,16300,1100746
97,114,9267,4256,12362,16618,20874,1100746
97,114,9267,15479,12362,11223,26702,1100746
32,102,13545,12195,707,12902,25097,1100746
117,116,9567,988,15885,16873,17861,outlier
117,116,9567,14504,15885,13516,28020,1100746
116,98,30566,13487,16063,29550,43037,1100746
98,111,49350,15420,35863,51282,66702,outlier
111,108,18100,13273,2681,15954,29227,1100746
100,101,4700,7600,9200,16800,24400,1100746
100,101,4700,15900,9200,8300,24200,outlier
101,115,31800,10100,15900,26000,36100,1100746
115,97,21700,12200,11600,23800,36000,1100746
97,114,34400,12100,22200,34300,46400,outlier
114,114,20500,13300,8400,21700,35000,1100746
114,111,17100,7300,3800,11100,18400,1100746
111,108,21700,6600,14400,21000,27600,1100746
108,108,15900,7800,9300,17100,24900,1100746
108,97,10500,12000,2700,14700,26700,1100746
101,32,16900,14500,6670,21170,35670,1100746
32,108,17600,12140,3100,15240,27380,1100746
108,97,13410,9670,1270,10940,20610,1100746
97,112,14330,12900,4660,17560,30460,1100746
112,97,15620,8250,2720,10970,19220,1100746
97,115,19670,7880,11420,19300,27180,1100746
115,115,38320,12540,30440,42980,55520,outlier
115,115,20360,10680,7820,18500,29180,1100746
115,115,23950,4520,13270,17790,22310,1100746
32,101,11970,8850,5610,14460,23310,1100746
108,32,9550,2320,12360,14680,17000,1100746
108,32,9550,10850,12360,8530,19380,1100746
97,115,10790,3220,14390,17610,20830,1100746
97,115,10790,9120,14390,5900,15020,1100746
115,116,25650,9920,16530,26450,36370,1100746
116,111,12340,8380,2420,10800,19180,1100746
111,114,10780,8420,2400,10820,19240,1100746
114,32,9580,6820,1160,7980,14800,1100746
32,101,23153,10504,14608,25112,35616,1100746
101,115,18010,6183,7505,13688,19871,1100746
115,116,14615,6604,8432,15036,21640,1100746
116,116,18307,8485,11703,20187,28672,1100746
116,225,10632,8231,2148,10378,18609,1100746
225,32,10996,8066,2765,10832,18898,1100746
32,109,15777,8220,7711,15931,24151,1100746
109,117,19700,6123,11480,17603,23726,1100746
121,32,8413,2234,20038,22271,24505,1100746
121,32,8413,9043,20038,6810,15853,1100746
32,104,26007,7161,15544,22705,29866,1100746
104,97,7918,10270,757,11027,21297,1100746
97,32,13638,9644,3368,13012,22656,1100746
121,101,8539,8038,1563,9601,17639,1100746
101,110,14547,8049,6509,14558,22607,1100746
110,102,28043,9876,19994,29870,39746,1100746
102,102,33532,12808,23656,36464,49272,outlier
102,100,17036,9832,4228,14061,23893,1100746
100,112,45730,5308,35897,41205,46513,outlier
97,32,21065,7544,10623,18167,25711,1100746
100,97,9853,4160,19075,23235,27395,1100746
100,97,9853,15047,19075,10887,25934,1100746
97,114,27791,13148,12744,25892,39040,1100746
108,101,13825,11147,7087,18234,29381,1100746
101,32,11959,6671,812,7483,14154,1100746
32,117,20601,5841,13931,19771,25612,1100746
117,110,18931,6902,13090,19992,26894,1100746
110,97,9304,8816,2402,11218,20034,1100746
32,97,10810,9210,3990,13200,22410,1100746
97,32,9530,8080,320,8400,16480,1100746
32,100,11710,5970,3630,9600,15570,1100746
100,97,13630,10340,7660,18000,28340,1100746
114,32,7160,2010,9180,11190,13200,1100746
114,32,7160,9600,9180,7590,17190,1100746
32,115,16520,9920,6920,16840,26760,1100746
117,32,7100,2010,13590,15600,17610,1100746
117,32,7100,7580,13590,5570,13150,1100746
32,99,12020,7940,4440,12380,20320,1100746
32,32,10759,2129,9724,11854,13983,1100746
32,32,10759,9724,9724,7595,17319,1100746
84,84,4044,5309,16167,21476,26785,1100746
84,84,4044,19178,16167,13869,33047,outlier
84,101,24608,11877,5430,17307,29184,1100746
101,110,46622,13534,34746,48280,61814,outlier
110,103,14417,11704,883,12586,24290,1100746
111,32,14690,1606,14724,16330,17936,1100746
111,32,14690,13934,14724,12328,26262,1100746
97,114,29600,12700,17600,30300,43000,1100746
114,32,51500,15400,38800,54200,69600,outlier
32,97,27900,13400,12500,25900,39300,1100746
97,108,21200,12700,7800,20500,33200,1100746
108,32,13400,12400,700,13100,25500,1100746
32,116,28300,8500,15900,24400,32900,1100746
116,101,18100,11900,9600,21500,33400,1100746
101,114,30200,13600,18300,31900,45500,outlier
109,105,13000,1200,28200,29400,30600,outlier
109,105,13000,8300,28200,7100,15400,1100746
97,32,13776,6165,4960,11125,17290,1100746
32,109,23255,4927,17090,22017,26944,1100746
109,97,15159,12137,10232,22369,34506,1100746
97,108,14588,7671,2451,10122,17793,1100746
108,97,12918,10332,5246,15578,25910,1100746
97,32,21515,5740,11183,16923,22663,1100746
110,111,21637,5766,14425,20191,25957,1100746
111,116,27427,10135,21662,31797,41932,1100746
116,105,15446,7072,5311,12383,19455,1100746
108,97,5990,730,10460,11190,11920,outlier
97,115,7580,4740,6850,11590,16330,1100746
97,115,7580,10430,6850,5690,16120,1100746
115,101,22440,8760,12010,20770,29530,1100746
101,32,12020,9080,3260,12340,21420,1100746
117,110,20780,6230,13280,19510,25740,1100746
97,32,7180,360,12040,12400,12760,outlier
97,32,7180,9230,12040,8870,18100,1100746
32,118,18050,10790,8820,19610,30400,1100746
32,97,18471,8254,9428,17683,25937,1100746
97,97,46472,10312,38218,48530,58842,outlier
114,101,6083,6352,16679,23031,29383,1100746
114,101,6083,10710,16679,4358,15068,1100746
101,101,20946,10303,10236,20539,30842,1100746
101,101,17463,8516,7160,15676,24192,1100746
101,101,15510,10710,6994,17704,28414,1100746
97,103,19395,8596,8869,17465,26061,1100746
112,112,44242,8576,38934,47510,56086,outlier
112,111,52536,7505,43960,51465,58970,outlier
111,32,21509,5832,14004,19836,25668,1100746
32,109,19425,6503,13593,20096,26599,1100746
109,117,19485,5825,12982,18807,24632,1100746
117,121,14189,7390,8364,15754,23144,1100746
98,105,10528,6159,23026,29184,35343,1100746
105,101,14921,854,8762,9616,10470,outlier
105,101,14921,8573,8762,7719,16292,1100746
105,110,14600,9800,6300,16100,25900,1100746
110,97,12100,14800,2300,17100,31900,1100746
97,114,18900,8900,4100,13000,21900,1100746
114,32,10800,13600,1900,15500,29100,1100746
32,101,15100,9600,1500,11100,20700,1100746
101,115,19700,11600,10100,21700,33300,1100746
115,116,13500,8400,1900,10300,18700,1100746
97,32,10400,2200,10700,12900,15100,1100746
97,32,10400,13000,10700,10800,23800,1100746
32,99,26300,8500,13300,21800,30300,1100746
50,32,25129,11482,18533,30015,41497,1100746
32,104,22975,7298,11493,18790,26088,1100746
104,101,10502,6949,3204,10153,17102,1100746
114,109,3630,6696,13148,19844,26540,1100746
114,109,3630,13696,13148,7000,20696,1100746
97,110,6298,6938,15072,22009,28947,1100746
97,110,6298,17850,15072,10912,28762,outlier
110,111,18366,17227,516,17743,34970,outlier
111,32,20335,3702,3108,6809,10511,1100746
32,32,39927,12916,36226,49142,62058,outlier
99,97,11600,12700,3100,15800,28500,1100746
97,114,18500,5600,5800,11400,17000,1100746
114,114,13500,8600,7900,16500,25100,1100746
114,101,16900,11500,8300,19800,31300,1100746
101,114,24500,7600,13000,20600,28200,1100746
97,32,11500,100,15900,16000,16100,outlier
97,32,11500,11600,15900,11500,23100,1100746
32,101,15900,10900,4300,15200,26100,1100746
101,115,23300,12800,12400,25200,38000,1100746
115,32,14900,12800,2100,14900,27700,1100746
118,101,19610,6790,8820,15610,22400,1100746
101,115,20060,4740,13270,18010,22750,1100746
115,32,7510,7180,2770,9950,17130,1100746
32,97,12040,9210,4860,14070,23280,1100746
97,104,10860,7890,1650,9540,17430,1100746
104,105,21550,9530,13660,23190,32720,1100746
32,115,46070,5820,37390,43210,49030,outlier
101,32,8690,780,20810,21590,22370,outlier
32,104,9200,1990,8420,10410,12400,1100746
105,99,25721,10822,18650,29472,40294,1100746
99,105,15095,6822,4273,11095,17917,1100746
105,97,10605,10095,3783,13878,23973,1100746
97,44,32584,5464,22489,27953,33417,1100746
44,32,18973,7795,13509,21303,29098,1100746
32,116,27699,6773,19904,26677,33450,1100746
97,109,24482,7900,11251,19151,27051,1100746
109,98,29438,12810,21538,34348,47158,outlier
98,105,45266,8311,32457,40768,49079,outlier
115,32,8924,1994,9668,11662,13656,1100746
115,32,8924,13896,9668,11902,25798,1100746
32,32,50776,20771,36880,57651,78422,outlier
32,44,24598,7151,3827,10978,18129,1100746
32,117,16579,17453,4729,22182,39635,outlier
117,110,30842,11267,13389,24657,35924,1100746
110,111,19266,13798,7999,21797,35595,1100746
111,115,17217,11215,3419,14634,25849,1100746
115,32,17043,9857,5828,15685,25542,1100746
104,97,5980,1570,3990,5560,7130,1100746
97,98,12860,260,11290,11550,11810,outlier
97,98,12860,7480,11290,7220,14700,1100746
98,108,22830,6320,15350,21670,27990,1100746
108,111,18780,8750,12460,21210,29960,1100746
111,32,8780,6370,30,6400,12770,1100746
100,101,9530,1550,21230,22780,24330,1100746
101,32,9980,280,8430,8710,8990,outlier
101,32,9980,10380,8430,10100,20480,1100746
32,97,48840,11150,38460,49610,60760,outlier
32,101,13800,11200,1000,12200,23400,1100746
108,32,13700,200,16100,16300,16500,outlier
108,32,13700,12300,16100,12100,24400,1100746
100,101,5500,7800,9400,17200,25000,1100746
100,101,5500,15900,9400,8100,24000,outlier
101,115,49600,9800,33700,43500,53300,outlier
97,114,35900,9200,24200,33400,42600,outlier
114,114,23300,12200,14100,26300,38500,1100746
114,111,12300,6500,100,6600,13100,1100746
114,97,4265,4405,14827,19232,23637,1100746
114,97,4265,10737,14827,6332,17069,1100746
97,100,17117,10504,6380,16884,27388,1100746
100,97,10618,8157,115,8272,16429,1100746
97,98,22438,8325,14281,22605,30930,1100746
108,101,8388,2234,14176,16409,18643,1100746
108,101,8388,8407,14176,6174,14581,1100746
44,32,9980,4122,17615,21737,25859,1100746
44,32,9980,14904,17615,10782,25686,1100746
111,108,22500,6300,16000,22300,28600,1100746
108,108,14800,7500,8500,16000,23500,1100746
111,32,13500,1500,21300,22800,24300,1100746
111,32,13500,13100,21300,11600,24700,1100746
101,32,4900,3500,16700,20200,23700,1100746
101,32,4900,13500,16700,10000,23500,1100746
101,32,4900,14400,16700,900,15300,1100746
117,110,9700,4500,15800,20300,24800,1100746
110,32,12800,2600,8300,10900,13500,1100746
110,32,12800,12200,8300,9600,21800,1100746
105,101,25198,15376,16887,32263,47639,outlier
101,110,24974,5569,9598,15167,20736,1100746
110,32,19595,7494,14025,21519,29013,1100746
32,109,18450,7729,10956,18685,26414,1100746
109,101,11551,11859,4508,16366,28225,1100746
115,116,7424,1521,23002,24523,26044,1100746
115,116,7424,6808,23002,5287,12095,1100746
116,111,46401,7068,39593,46661,53729,outlier
111,121,30556,6033,23488,29521,35554,1100746
32,109,39127,8245,29270,37515,45760,outlier
101,110,12016,13992,662,14654,28646,1100746
111,114,10229,3264,15187,18451,21715,1100746
114,32,12247,261,8983,9244,9505,outlier
32,121,8925,2979,8664,11643,14622,1100746
32,121,8925,13195,8664,10216,23411,1100746
121,32,19224,8520,6029,14549,23069,1100746
111,111,31870,9861,18172,28033,37894,1100746
32,118,30800,11500,18600,30100,41600,1100746
118,105,14000,6900,2500,9400,16300,1100746
100,101,7600,6700,22500,29200,35900,1100746
100,101,7600,15700,22500,9000,24700,outlier
101,111,23600,9800,7900,17700,27500,1100746
106,117,16700,8100,8400,16500,24600,1100746
117,101,14300,12800,6200,19000,31800,1100746
101,103,13600,8300,800,9100,17400,1100746
103,111,26000,12200,17700,29900,42100,1100746
111,117,43005,8360,33144,41505,49865,outlier
117,110,26466,10914,18106,29020,39934,1100746
97,32,9621,115,9930,10045,10160,outlier
97,32,9621,11193,9930,11078,22271,1100746
104,101,8778,103,30122,30225,30328,outlier
104,101,8778,7774,30122,7671,15445,outlier
114,109,5960,5299,12743,18042,23341,1100746
114,109,5960,10888,12743,5590,16478,1100746
97,110,8890,630,12218,12848,13478,outlier
97,110,8890,7304,12218,6674,13978,1100746
97,32,15160,11540,4010,15550,27090,1100746
32,105,15980,5970,4440,10410,16380,1100746
105,110,18490,6680,12520,19200,25880,1100746
110,115,8750,7970,2070,10040,18010,1100746
115,101,23650,7520,15680,23200,30720,1100746
105,110,15610,8700,8560,17260,25960,1100746
110,97,17180,9180,8480,17660,26840,1100746
101,115,15682,10580,9329,19909,30489,1100746
115,116,25810,4449,15230,19679,24128,1100746
116,116,40826,3840,36377,40217,44057,outlier
116,116,13876,6462,10036,16498,22960,1100746
116,116,14133,8671,7671,16342,25013,1100746
111,32,6535,4073,42,4115,8188,1100746
111,32,6535,8219,42,4145,12364,1100746
32,109,10970,8575,2751,11326,19901,1100746
109,32,24421,10451,15846,26297,36748,1100746
111,32,14300,13400,2100,15500,28900,1100746
32,112,26900,10400,13500,23900,34300,1100746
112,97,19100,15100,8700,23800,38900,1100746
97,114,21800,7400,6700,14100,21500,1100746
97,32,9400,1700,10900,12600,14300,1100746
97,32,9400,10000,10900,8300,18300,1100746
32,97,15200,13800,5200,19000,32800,1100746
97,112,23200,11100,9400,20500,31600,1100746
112,108,28300,9300,17200,26500,35800,1100746
108,105,20200,7400,10900,18300,25700,1100746
99,105,9110,1940,34340,36280,38220,outlier
105,111,6410,4770,4470,9240,14010,1100746
105,111,6410,8010,4470,3240,11250,1100746
110,32,6700,1990,14740,16730,18720,1100746
32,97,5610,2450,3620,6070,8520,1100746
32,97,5610,9640,3620,7190,16830,1100746
97,114,35760,10230,26120,36350,46580,outlier
114,116,22800,7460,12570,20030,27490,1100746
116,105,10280,9230,2820,12050,21280,1100746
105,102,17650,8320,8420,16740,25060,1100746
32,32,25425,8241,14975,23215,31456,1100746
32,101,13120,6497,4879,11377,17874,1100746
101,32,6543,8108,46,8154,16262,1100746
32,115,12606,6714,4498,11212,17926,1100746
115,105,6753,6199,39,6238,12437,1100746
105,101,9285,8395,3086,11481,19876,1100746
101,110,8438,8233,43,8276,16509,1100746
110,116,10567,6330,2334,8664,14994,1100746
111,32,8466,4310,9613,13923,18233,1100746
111,32,8466,12544,9613,8234,20778,1100746
102,105,9160,7990,840,8830,16820,1100746
99,105,6320,1180,11570,12750,13930,outlier
99,105,6320,8010,11570,6830,14840,1100746
97,108,4340,5960,14040,20000,25960,1100746
108,32,11980,1530,6020,7550,9080,1100746
108,32,11980,15680,6020,14150,29830,outlier
32,117,15710,5460,30,5490,10950,1100746
110,32,8330,1580,19220,20800,22380,1100746
110,32,8330,8020,19220,6440,14460,1100746
116,101,8390,1940,12810,14750,16690,1100746
101,110,11828,8792,3255,12047,20839,1100746
110,32,43227,9236,34435,43671,52907,outlier
105,114,9172,4477,5852,10329,14806,1100746
105,114,9172,8520,5852,4043,12563,1100746
114,113,24295,10593,15774,26368,36961,1100746
