@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1190061', 'outlier'}

@DATA
115,97,19000,20200,6100,26300,46500,outlier
117,115,35900,9800,26000,35800,45600,1190061
115,116,29700,13300,19900,33200,46500,1190061
116,97,29200,9400,15900,25300,34700,1190061
97,105,16500,12800,7100,19900,32700,1190061
121,32,11230,18320,38460,14430,32750,outlier
116,101,11190,16790,3950,20740,37530,outlier
101,99,24810,16730,8020,24750,41480,outlier
99,110,27300,7850,10570,18420,26270,1190061
111,108,28760,7210,18390,25600,32810,1190061
108,111,16000,6350,8790,15140,21490,1190061
111,103,23230,15130,16880,32010,47140,outlier
103,103,19980,12130,4850,16980,29110,1190061
101,109,14185,9193,5287,14481,23674,1190061
109,112,34743,9220,25549,34769,43989,1190061
112,114,26118,9463,16898,26361,35824,1190061
114,101,17857,11024,8394,19418,30442,1190061
101,32,20093,9496,9069,18564,28060,1190061
32,109,22536,8507,13040,21547,30054,1190061
109,101,13567,10513,5060,15572,26085,1190061
101,32,14176,10603,3663,14266,24869,1190061
32,104,47947,9359,37344,46703,56062,outlier
97,32,7406,3543,9977,13520,17063,outlier
97,32,7406,8629,9977,5086,13715,1190061
103,117,27251,10289,18581,28870,39159,1190061
117,115,13869,10008,3580,13588,23596,1190061
115,116,22510,9124,12502,21627,30751,1190061
116,97,13684,5843,4559,10403,16246,1190061
97,100,34160,7282,28317,35599,42881,1190061
100,111,11857,9033,4575,13608,22641,1190061
111,32,19255,10517,10222,20739,31256,1190061
32,44,39349,8065,30960,39025,47090,1190061
44,32,15890,7506,7824,15330,22836,1190061
32,112,33945,9110,26439,35549,44659,1190061
112,97,11996,12148,2886,15034,27182,1190061
97,114,35094,9074,22946,32020,41094,1190061
114,116,16846,8731,7771,16502,25233,1190061
116,105,44564,8151,35833,43984,52135,outlier
105,99,29698,9111,21547,30658,39769,1190061
99,117,47632,7750,38521,46272,54022,outlier
117,108,23412,7745,15662,23407,31152,1190061
108,97,12937,10173,5192,15365,25538,1190061
97,114,34941,8966,24768,33734,42700,1190061
114,109,43660,4626,34694,39320,43946,1190061
109,109,47968,7613,43343,50956,58569,outlier
109,109,13429,8033,5816,13848,21881,1190061
109,109,15009,7263,6976,14240,21503,1190061
109,109,19589,7120,12326,19446,26566,1190061
109,109,14572,7471,7452,14923,22394,1190061
109,109,14777,8161,7306,15467,23628,1190061
109,109,14613,8040,6452,14493,22533,1190061
105,110,22800,15900,10000,25900,41800,outlier
110,97,30800,13700,14900,28600,42300,1190061
108,121,55800,9700,41900,51600,61300,outlier
46,32,20200,3700,14500,18200,21900,outlier
32,73,12800,10000,1100,11100,21100,1190061
73,32,10000,3800,10900,14700,18500,outlier
109,109,16021,7355,7981,15336,22691,1190061
109,109,15034,6945,7679,14624,21569,1190061
109,109,13752,8215,6808,15023,23238,1190061
109,109,14782,8854,6566,15420,24274,1190061
109,109,15411,12065,6556,18621,30686,1190061
109,109,43242,8435,31177,39612,48047,1190061
46,32,16362,9759,6952,16712,26471,1190061
73,32,10000,19300,10900,15500,34800,outlier
99,104,16300,11600,4400,16000,27600,1190061
104,111,23600,8200,12000,20200,28400,1190061
111,111,15800,8100,7600,15700,23800,1190061
111,115,15000,14700,6900,21600,36300,1190061
115,101,54400,12900,39700,52600,65500,outlier
101,32,20400,13900,7500,21400,35300,1190061
116,104,21100,13400,10400,23800,37200,1190061
97,32,13148,9899,1786,11685,21584,1190061
32,107,51137,4655,41238,45894,50549,outlier
107,107,47463,13493,42808,56300,69793,outlier
108,108,13440,7715,6231,13946,21661,1190061
108,101,8736,10515,1021,11536,22051,1190061
101,118,44867,8554,34351,42905,51459,1190061
118,118,14596,8006,6521,14527,22533,1190061
105,115,12900,2100,14100,16200,18300,outlier
105,115,12900,17700,14100,15600,33300,outlier
115,32,18800,16900,1100,18000,34900,outlier
32,99,48500,14000,31600,45600,59600,1190061
99,97,19800,12100,5800,17900,30000,1190061
97,114,39900,12400,27800,40200,52600,1190061
114,114,49600,9900,37200,47100,57000,outlier
114,101,32500,10900,24500,35400,46300,1190061
101,101,20900,11800,10000,21800,33600,1190061
118,118,14385,8025,6379,14404,22429,1190061
118,118,35440,8543,27415,35958,44501,1190061
101,115,18557,11984,8232,20216,32200,1190061
115,116,14538,9106,2554,11660,20766,1190061
116,111,47499,9681,38393,48075,57756,outlier
111,121,40868,8972,31187,40160,49132,1190061
121,32,18167,9376,9195,18571,27947,1190061
32,101,12229,10559,2853,13412,23971,1190061
101,110,11887,8128,1328,9457,17585,1190061
110,32,14076,9031,5947,14978,24009,1190061
32,109,16681,8619,7650,16269,24888,1190061
109,105,17542,8120,8923,17044,25164,1190061
105,32,20256,9336,12136,21472,30808,1190061
32,117,32900,7745,23564,31309,39054,1190061
117,108,20506,9196,12762,21958,31154,1190061
108,116,33780,10452,24584,35036,45488,1190061
116,105,22895,7694,12443,20137,27831,1190061
105,109,19188,8588,11494,20082,28670,1190061
109,111,18817,7510,10229,17739,25249,1190061
101,114,24700,8900,12900,21800,30700,1190061
105,110,12200,11600,2300,13900,25500,1190061
110,32,21600,12900,10000,22900,35800,1190061
114,100,27800,11000,14900,25900,36900,1190061
100,101,19900,9900,8900,18800,28700,1190061
101,114,21800,16900,11900,28800,45700,outlier
111,32,16483,9170,8973,18144,27314,1190061
32,97,25911,12831,16741,29572,42403,1190061
97,241,53305,8133,40474,48607,56740,outlier
241,111,13588,8855,5455,14310,23165,1190061
111,32,19817,11028,10962,21991,33019,1190061
121,32,19453,9108,10234,19342,28450,1190061
32,109,19622,8696,10514,19210,27906,1190061
101,32,9898,856,14824,15681,16537,outlier
101,32,9898,8335,14824,7479,15814,1190061
114,32,23900,16900,7000,23900,40800,outlier
116,111,17900,12900,3000,15900,28800,1190061
111,32,25800,15000,12900,27900,42900,1190061
104,97,16800,1400,24900,26300,27700,outlier
104,97,16800,13900,24900,12500,26400,1190061
97,114,32800,12800,18900,31700,44500,1190061
114,101,23800,12900,11000,23900,36800,1190061
101,32,21800,16900,8900,25800,42700,outlier
32,113,26554,13548,18219,31767,45315,1190061
113,117,25082,8206,11534,19740,27946,1190061
117,101,8855,9927,649,10576,20503,1190061
101,100,31232,9021,21305,30326,39347,1190061
97,32,8428,745,11088,11832,12577,outlier
97,32,8428,9227,11088,8482,17709,1190061
32,112,42240,8091,33012,41103,49194,1190061
112,111,14111,7538,6020,13558,21096,1190061
111,99,27498,10208,19961,30169,40377,1190061
99,111,14136,9095,3928,13023,22118,1190061
111,32,18876,8628,9780,18408,27036,1190061
32,112,34285,8645,25658,34303,42948,1190061
112,97,15446,10092,6801,16893,26985,1190061
114,97,7961,1532,13114,14647,16179,outlier
114,97,7961,9002,13114,7470,16472,1190061
97,32,12708,10781,3706,14487,25268,1190061
32,115,36598,9818,25817,35636,45454,1190061
115,97,18776,9204,8958,18162,27366,1190061
97,108,11507,9338,2303,11641,20979,1190061
108,105,14956,7826,5618,13444,21270,1190061
114,32,11223,1721,20179,21899,23620,outlier
114,32,11223,10623,20179,8902,19525,1190061
46,32,15497,9904,6237,16141,26045,1190061
69,115,18976,9869,9164,19033,28902,1190061
115,112,12120,9197,2251,11447,20644,1190061
112,101,10752,13053,1555,14608,27661,1190061
101,114,17751,8003,4698,12701,20704,1190061
114,111,18639,9146,10637,19783,28929,1190061
111,32,19584,9338,10438,19776,29114,1190061
32,112,40376,9110,31038,40148,49258,1190061
112,114,19679,10954,10569,21522,32476,1190061
114,111,16098,9517,5145,14662,24179,1190061
111,110,36415,13150,26898,40048,53198,1190061
110,116,32145,10513,18995,29508,40021,1190061
116,111,15635,8220,5122,13342,21562,1190061
111,32,19400,8910,11180,20091,29001,1190061
32,112,28851,9039,19940,28979,38018,1190061
112,111,15106,7727,6067,13794,21521,1190061
111,100,23270,12770,15543,28312,41082,1190061
100,101,17292,9574,4522,14096,23670,1190061
101,114,16203,9666,6629,16295,25961,1190061
114,32,12563,12669,2897,15566,28235,1190061
32,101,46602,9421,33933,43355,52776,1190061
101,115,18877,11829,9456,21285,33114,1190061
115,116,13864,10110,2034,12144,22254,1190061
116,97,12085,11842,1975,13818,25660,1190061
32,71,27700,13900,16900,30800,44700,1190061
71,71,26800,15900,12900,28800,44700,outlier
71,111,23900,13800,8000,21800,35600,1190061
111,100,26700,15000,12900,27900,42900,1190061
115,32,17600,14000,200,14200,28200,1190061
97,114,20266,11030,8424,19454,30484,1190061
114,32,22617,12073,11587,23660,35733,1190061
116,114,15068,8558,5094,13651,22209,1190061
114,97,12827,9133,4269,13402,22535,1190061
97,98,34198,7947,25065,33012,40959,1190061
98,97,10209,7601,2262,9863,17464,1190061
97,106,20275,8501,12674,21175,29676,1190061
106,97,12579,10430,4078,14508,24938,1190061
97,110,20719,6827,10289,17116,23943,1190061
119,105,36400,12800,17900,30700,43500,1190061
116,104,12800,13900,2900,16800,30700,1190061
104,32,22000,14900,8100,23000,37900,1190061
72,72,13100,900,14200,15100,16000,outlier
72,72,13100,15800,14200,14900,30700,outlier
115,32,8700,3500,20900,24400,27900,outlier
115,32,8700,17000,20900,13500,30500,outlier
110,110,25405,6009,18579,24587,30596,1190061
110,100,20870,7155,14861,22016,29171,1190061
100,111,15567,7049,8412,15461,22510,1190061
111,111,46313,6362,39264,45626,51988,outlier
111,111,19509,6800,13147,19947,26747,1190061
111,111,44407,10422,37607,48029,58451,outlier
32,101,28213,10411,17528,27939,38350,1190061
115,32,11699,832,19126,19958,20790,outlier
115,32,11699,11047,19126,10214,21261,1190061
32,32,13314,8219,4983,13202,21421,1190061
32,32,13405,8433,5187,13620,22053,1190061
32,32,13724,7831,5291,13122,20953,1190061
32,32,13204,8257,5373,13629,21886,1190061
32,32,14229,7850,5972,13823,21673,1190061
32,32,14451,7281,6601,13881,21162,1190061
32,32,14214,7294,6934,14227,21521,1190061
32,32,13743,7660,6450,14109,21769,1190061
32,32,14484,7323,6825,14148,21471,1190061
99,97,12746,11403,3944,15347,26750,1190061
114,114,13445,9642,4318,13960,23602,1190061
114,101,15178,8140,5535,13675,21815,1190061
101,114,13755,9711,5615,15326,25037,1190061
97,32,10334,667,12399,13066,13733,outlier
97,32,10334,10819,12399,10152,20971,1190061
32,113,19828,13265,9009,22275,35540,1190061
113,117,23929,9723,10664,20387,30110,1190061
101,32,8459,2165,10720,12885,15050,outlier
101,32,8459,10484,10720,8319,18803,1190061
32,101,17157,9498,6673,16171,25669,1190061
101,115,16785,10685,7286,17972,28657,1190061
115,99,46886,7552,36201,43753,51305,outlier
99,111,19005,7328,11453,18780,26108,1190061
103,105,29159,8194,20258,28452,36646,1190061
105,32,20615,9317,12421,21738,31055,1190061
32,101,45541,11192,36224,47416,58608,outlier
101,115,18448,10015,7256,17271,27286,1190061
115,32,10689,10793,674,11467,22260,1190061
32,108,45545,8923,34752,43675,52598,1190061
97,32,6497,4157,9212,13369,17526,1190061
97,32,6497,8184,9212,4027,12211,1190061
32,99,27228,8308,19044,27352,35660,1190061
99,97,13768,7898,5460,13358,21256,1190061
97,114,46414,8768,38516,47284,56052,outlier
114,114,13830,8885,5062,13947,22832,1190061
114,101,14969,7925,6084,14008,21933,1190061
101,114,13472,9160,5548,14707,23867,1190061
114,97,15656,9269,6496,15765,25034,1190061
97,32,11396,9312,2127,11438,20750,1190061
32,100,14887,13207,5575,18782,31989,1190061
101,32,8172,697,14547,15244,15941,outlier
101,32,8172,8013,14547,7316,15329,1190061
32,105,31100,8561,23086,31647,40208,1190061
105,110,17036,8611,8475,17086,25697,1190061
110,103,44626,8980,36015,44995,53975,outlier
103,237,28940,6200,16810,23010,29210,1190061
97,115,7170,9490,15320,24810,34300,1190061
97,115,7170,15970,15320,6480,22450,outlier
46,46,12010,11960,8080,20040,32000,1190061
103,101,13792,8183,4812,12994,21177,1190061
101,110,11274,9030,3092,12122,21152,1190061
110,101,11907,6998,2876,9874,16872,1190061
101,114,46866,8104,39868,47973,56077,outlier
114,105,20179,8651,12074,20725,29376,1190061
105,97,10403,11334,1752,13086,24420,1190061
97,32,13335,7938,2002,9940,17878,1190061
32,101,21791,9029,13852,22882,31911,1190061
101,110,12347,8672,3317,11989,20661,1190061
110,32,13884,9741,5212,14954,24695,1190061
67,114,19980,6310,3290,9600,15910,1190061
101,99,11980,1540,22450,23990,25530,outlier
101,99,11980,15180,22450,13640,28820,outlier
99,243,16140,7910,30550,38460,46370,1190061
105,32,6340,820,7180,8000,8820,outlier
105,32,6340,3360,7180,2540,5900,outlier
105,32,6340,17550,7180,14190,31740,outlier
32,125,48000,7930,30450,38380,46310,1190061
125,125,13770,3770,5840,9610,13380,outlier
125,125,50200,6370,46430,52800,59170,outlier
101,108,22784,7702,14730,22432,30134,1190061
108,101,8368,7350,666,8016,15366,1190061
101,99,36518,10341,29168,39509,49850,1190061
99,116,29898,9087,19557,28644,37731,1190061
116,114,12874,8962,3786,12748,21710,1190061
114,111,42521,8107,33559,41666,49773,1190061
111,98,28327,8186,20220,28406,36592,1190061
98,110,33256,7879,24020,31899,39778,1190061
110,105,41741,8176,33862,42038,50214,1190061
105,99,30787,9064,22611,31675,40739,1190061
97,32,4148,4964,8756,13720,18684,1190061
97,32,4148,8542,8756,3579,12121,1190061
32,121,44226,8417,35683,44100,52517,outlier
121,32,16295,8706,7878,16585,25291,1190061
32,116,22906,8250,14200,22450,30700,1190061
116,101,16210,8672,7960,16632,25304,1190061
101,108,23193,7683,14521,22204,29887,1190061
108,101,10022,8404,2339,10743,19147,1190061
125,125,16010,3960,9640,13600,17560,outlier
125,125,10410,7930,6450,14380,22310,1190061
125,125,33620,8740,25690,34430,43170,1190061
125,125,22460,8670,13720,22390,31060,1190061
237,32,13590,1610,36850,38460,40070,outlier
237,32,13590,19940,36850,18330,38270,outlier
101,110,5480,4700,22860,27560,32260,1190061
101,110,5480,12700,22860,8000,20700,1190061
99,111,19580,7367,10938,18305,25672,1190061
111,109,16502,12000,9136,21136,33136,1190061
109,117,26952,8052,14952,23004,31056,1190061
117,110,24713,7867,16661,24529,32396,1190061
110,105,26351,7990,18484,26474,34464,1190061
105,99,33649,8702,25659,34361,43063,1190061
99,97,13033,11174,4330,15504,26678,1190061
97,99,27467,8142,16294,24436,32578,1190061
99,105,17960,8944,9818,18762,27706,1190061
115,111,1640,11180,18490,29670,40850,1190061
111,32,16760,6470,5580,12050,18520,1190061
111,32,16760,14340,5580,7870,22210,1190061
32,32,13630,5490,8120,13610,19100,1190061
32,32,13660,6230,8170,14400,20630,1190061
32,32,14330,3440,8100,11540,14980,outlier
32,32,21110,4400,17670,22070,26470,1190061
32,32,14070,5610,9670,15280,20890,1190061
32,100,35990,6340,30380,36720,43060,1190061
101,32,6390,4740,14450,19190,23930,1190061
101,32,6390,9550,14450,4810,14360,1190061
117,110,8790,3950,16850,20800,24750,outlier
117,110,8790,9880,16850,5930,15810,1190061
97,32,8610,4830,10200,15030,19860,1190061
97,32,8610,10260,10200,5430,15690,1190061
109,97,7180,3130,16880,20010,23140,outlier
97,110,12010,1550,8880,10430,11980,outlier
97,110,12010,10330,8880,8780,19110,1190061
110,101,13610,12050,3280,15330,27380,1190061
105,111,18108,8202,9163,17365,25567,1190061
111,110,24266,8884,16064,24949,33833,1190061
110,101,16225,10766,7341,18107,28873,1190061
101,115,19007,9498,8240,17739,27237,1190061
32,101,18436,8460,8866,17326,25786,1190061
101,110,11000,8682,2540,11222,19904,1190061
110,32,15121,9089,6439,15527,24616,1190061
32,108,27391,11459,18302,29761,41220,1190061
108,97,14032,8536,2573,11109,19645,1190061
97,32,9647,7304,1112,8415,15719,1190061
32,117,34276,7827,26972,34799,42626,1190061
117,110,19223,6256,11396,17651,23907,1190061
110,105,27381,7878,21125,29003,36881,1190061
105,118,35616,7857,27737,35595,43452,1190061
118,101,15181,10994,7323,18317,29311,1190061
101,114,17611,9181,6617,15798,24979,1190061
114,115,23394,10379,14214,24592,34971,1190061
115,105,23088,8151,12710,20860,29011,1190061
105,100,37938,9086,29787,38873,47959,1190061
101,114,21570,11130,9520,20650,31780,1190061
97,32,10320,3780,22640,26420,30200,outlier
97,32,10320,7800,22640,4020,11820,1190061
32,110,470,4330,7610,11940,16270,1190061
32,110,470,11410,7610,7080,18490,1190061
97,32,7190,830,17670,18500,19330,outlier
97,32,7190,8750,17670,7920,16670,1190061
97,32,7190,15160,17670,6410,21570,outlier
100,97,17571,8069,8485,16554,24623,1190061
97,100,9080,9200,1011,10211,19411,1190061
100,32,25196,9732,15996,25728,35460,1190061
32,97,27040,9548,17308,26856,36404,1190061
97,100,35956,8345,26408,34753,43098,1190061
100,98,48862,6645,40517,47162,53807,outlier
98,98,55748,9110,49103,58213,67323,outlier
98,118,35156,7468,26046,33514,40982,1190061
118,101,14414,7622,6947,14568,22190,1190061
101,110,14783,7953,7161,15115,23068,1190061
32,113,54590,10950,39430,50380,61330,outlier
113,117,13640,10980,2690,13670,24650,1190061
101,32,2550,9390,3350,12740,22130,1190061
101,32,2550,10990,3350,1600,12590,1190061
32,102,41460,12840,30470,43310,56150,1190061
102,117,15260,7220,2420,9640,16860,1190061
117,117,55980,7090,48760,55850,62940,outlier
237,32,10310,2370,24050,26420,28790,outlier
237,32,10310,11990,24050,9620,21610,1190061
32,109,23210,11160,11220,22380,33540,1190061
112,101,28600,14800,19200,34000,48800,1190061
101,111,19800,8800,5000,13800,22600,1190061
111,112,22600,11000,13800,24800,35800,1190061
112,108,20000,14800,9000,23800,38600,1190061
108,101,16800,14800,2000,16800,31600,1190061
46,32,47400,5200,34200,39400,44600,1190061
110,116,35369,8716,27415,36131,44847,1190061
116,105,40577,8717,31861,40577,49294,1190061
105,115,9479,9888,762,10650,20538,1190061
116,97,8443,748,14533,15281,16029,outlier
116,97,8443,7138,14533,6390,13528,1190061
97,32,13019,9806,5881,15686,25492,1190061
32,100,15618,12612,5812,18424,31036,1190061
101,32,7627,872,12936,13807,14679,outlier
101,32,7627,9950,12936,9079,19029,1190061
32,99,24901,11468,14951,26419,37887,1190061
109,111,12050,12870,890,13760,26630,1190061
111,116,25590,4010,12720,16730,20740,outlier
116,105,9560,10350,5550,15900,26250,1190061
99,118,600,8050,9540,17590,25640,1190061
99,118,600,9660,9540,1610,11270,1190061
118,118,14400,8720,9660,18380,27100,1190061
118,97,20770,11940,10470,22410,34350,1190061
100,111,10300,3110,17670,20780,23890,outlier
99,104,38718,7832,27250,35082,42914,1190061
104,105,28665,8705,20833,29538,38243,1190061
105,108,21904,8649,13199,21848,30497,1190061
108,101,12444,10304,3794,14099,24403,1190061
101,32,11974,10851,1669,12521,23372,1190061
44,32,15623,8626,5577,14203,22829,1190061
32,121,36335,9061,27709,36769,45830,1190061
121,32,17297,10930,8237,19166,30096,1190061
111,32,13690,4840,10580,15420,20260,1190061
111,32,13690,19850,10580,15010,34860,outlier
111,105,810,4130,12880,17010,21140,outlier
111,105,810,7990,12880,3860,11850,1190061
105,114,12920,14220,4930,19150,33370,1190061
114,32,47840,19940,33620,53560,73500,outlier
125,125,13080,4450,9130,13580,18030,1190061
125,125,58180,3050,53730,56780,59830,outlier
32,108,46351,9047,35421,44468,53515,outlier
97,32,6989,4878,8954,13831,18709,1190061
97,32,6989,10864,8954,5986,16850,1190061
101,115,16907,9664,7728,17393,27057,1190061
115,99,59070,7916,49406,57322,65238,outlier
99,111,16032,8594,8116,16710,25304,1190061
111,103,48002,8686,39407,48093,56779,outlier
103,105,41944,7979,33258,41237,49216,1190061
105,32,44772,9113,36793,45905,55018,outlier
125,125,10320,4740,7270,12010,16750,1190061
125,125,14450,4740,9710,14450,19190,1190061
125,125,13570,6330,8830,15160,21490,1190061
125,125,13630,6320,7300,13620,19940,1190061
114,32,13730,7760,1050,8810,16570,1190061
97,112,10330,6330,17700,24030,30360,1190061
97,112,10330,8730,17700,2400,11130,1190061
112,114,21690,8740,12960,21700,30440,1190061
114,101,18260,10350,9520,19870,30220,1190061
101,110,11380,8620,1030,9650,18270,1190061
100,115,850,3890,3240,7130,11020,outlier
100,115,850,7260,3240,3370,10630,1190061
115,101,16790,11150,9530,20680,31830,1190061
101,114,20780,10370,9630,20000,30370,1190061
114,114,19280,3170,14550,17720,20890,outlier
101,114,21670,8640,13780,22420,31060,1190061
114,32,15940,12000,7300,19300,31300,1190061
32,100,21550,9550,9550,19100,28650,1190061
101,32,8050,3110,16900,20010,23120,outlier
101,32,8050,11890,16900,8780,20670,1190061
32,108,17710,6210,5820,12030,18240,1190061
111,115,9640,2270,16900,19170,21440,outlier
115,32,12300,2990,10030,13020,16010,outlier
115,32,12300,14780,10030,11790,26570,1190061
32,101,44580,12610,29800,42410,55020,1190061
101,114,37620,7840,25010,32850,40690,1190061
114,111,16690,7890,8850,16740,24630,1190061
111,114,8960,9350,1070,10420,19770,1190061
114,114,49430,7130,40080,47210,54340,outlier
114,101,19170,9550,12040,21590,31140,1190061
101,125,40800,15940,31250,47190,63130,outlier
125,125,13520,4560,8850,13410,17970,1190061
125,125,13430,5540,8870,14410,19950,1190061
125,125,14410,4790,8870,13660,18450,1190061
125,125,12780,7950,7990,15940,23890,1190061
109,101,17100,7800,5100,12900,20700,1190061
115,115,18100,14500,7300,21800,36300,1190061
115,97,24800,18600,10300,28900,47500,outlier
103,101,18800,12900,6500,19400,32300,1190061
32,65,44900,13700,29000,42700,56400,1190061
125,114,48950,7100,41000,48100,55200,outlier
114,114,15860,9090,8760,17850,26940,1190061
111,114,11890,8600,6680,15280,23880,1190061
114,101,17370,8770,8770,17540,26310,1190061
115,32,7930,2390,17640,20030,22420,outlier
115,32,7930,13550,17640,11160,24710,1190061
65,65,19800,20700,6100,26800,47500,outlier
100,32,7700,5400,12900,18300,23700,1190061
100,32,7700,17800,12900,12400,30200,outlier
108,101,20800,8900,9900,18800,27700,1190061
101,115,50900,3700,42000,45700,49400,outlier
115,115,14600,9800,10900,20700,30500,1190061
115,32,16900,11100,7100,18200,29300,1190061
110,116,18080,7130,8050,15180,22310,1190061
116,101,8840,6350,1710,8060,14410,1190061
114,105,9580,7210,830,8040,15250,1190061
105,111,18440,11180,11230,22410,33590,1190061
111,114,50460,7940,39280,47220,55160,outlier
114,101,19330,7840,11390,19230,27070,1190061
115,32,12790,890,23180,24070,24960,outlier
115,32,12790,15150,23180,14260,29410,outlier
101,110,8000,8720,9640,18360,27080,1190061
116,104,16900,12900,6900,19800,32700,1190061
104,101,14000,14700,1100,15800,30500,1190061
101,32,15800,13900,1100,15000,28900,1190061
119,111,21000,12700,9000,21700,34400,1190061
111,114,14900,12800,2200,15000,27800,1190061
114,108,57600,12600,44800,57400,70000,outlier
100,32,11200,1700,17400,19100,20800,outlier
100,32,11200,16800,17400,15100,31900,outlier
110,32,9800,6130,1080,7210,13340,1190061
110,32,9800,18960,1080,12830,31790,outlier
111,115,9610,1610,18330,19940,21550,outlier
111,115,9610,16740,18330,15130,31870,outlier
115,32,52900,17450,36160,53610,71060,outlier
99,117,5570,7970,9660,17630,25600,1190061
