@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1170765', 'outlier'}

@DATA
32,101,16317,7501,8707,16209,23710,1170765
101,120,28065,10169,20564,30733,40902,1170765
120,105,23239,8708,13070,21778,30486,1170765
105,115,26785,8585,18077,26662,35247,1170765
115,116,19590,7059,11005,18064,25123,1170765
116,101,15238,8741,8179,16920,25661,1170765
101,110,29903,6749,21162,27910,34659,1170765
110,32,16698,8064,9949,18013,26077,1170765
32,108,32769,7839,24705,32544,40383,1170765
108,111,28437,7124,20598,27722,34846,1170765
101,101,12172,5508,7023,12532,18040,1170765
101,101,12486,5299,6977,12277,17576,1170765
101,101,28540,8362,23240,31603,39965,1170765
101,101,14333,3977,9646,13623,17600,1170765
101,101,12701,4778,8723,13501,18279,1170765
101,101,12796,5542,8019,13560,19102,1170765
101,101,13206,5577,7665,13242,18819,1170765
101,101,11496,6382,5920,12301,18683,1170765
101,101,12198,4778,5817,10595,15373,1170765
101,101,10706,5961,5929,11889,17850,1170765
101,101,12023,5146,6062,11208,16354,1170765
101,101,11571,6764,6424,13189,19953,1170765
101,101,12204,4368,5439,9807,14175,1170765
101,101,12196,5969,7828,13797,19766,1170765
101,101,14518,3121,8549,11669,14790,1170765
101,101,9925,7089,6804,13893,20982,1170765
101,101,13060,5173,5971,11144,16317,1170765
101,101,11710,5967,6537,12505,18472,1170765
101,101,12220,5926,6252,12179,18105,1170765
111,115,20756,9166,13632,22798,31964,1170765
115,32,12944,8604,3778,12383,20987,1170765
32,112,32557,7017,23953,30970,37987,1170765
112,114,18821,8767,11804,20571,29338,1170765
114,111,25812,8607,17045,25652,34259,1170765
111,98,33037,8244,24431,32675,40919,1170765
98,108,33735,8381,25491,33872,42253,1170765
