@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1000345', 'outlier'}

@DATA
101,32,14202,10248,5016,15264,25512,1000345
32,115,13359,10176,3111,13287,23463,1000345
115,101,21963,9573,11788,21361,30934,1000345
101,101,29024,9456,19451,28907,38363,outlier
101,101,16537,7367,7081,14448,21815,1000345
101,101,15085,8731,7717,16448,25179,1000345
105,105,21300,8900,8400,17300,26200,1000345
105,105,17900,7800,9000,16800,24600,1000345
105,105,17000,9400,9200,18600,28000,1000345
101,115,22700,13100,12200,25300,38400,outlier
115,116,18900,7600,5800,13400,21000,1000345
116,117,19700,7000,12100,19100,26100,1000345
117,100,23100,14100,16100,30200,44300,outlier
49,53,54430,9890,44830,54720,64610,outlier
53,48,14800,7940,4910,12850,20790,1000345
48,48,32870,6010,24930,30940,36950,outlier
48,48,16000,5860,9990,15850,21710,1000345
48,48,15470,7620,9610,17230,24850,1000345
48,48,15300,7220,7680,14900,22120,1000345
48,48,19140,5590,11920,17510,23100,1000345
101,101,14944,6410,6214,12623,19033,1000345
101,101,13355,6599,6945,13544,20143,1000345
101,101,6660,3331,14275,17606,20937,1000345
101,77,17829,2330,14498,16829,19159,outlier
101,77,17829,8937,14498,6607,15544,outlier
77,101,21392,9432,12455,21887,31319,1000345
101,32,16187,7878,6755,14633,22511,1000345
32,115,13372,10855,5494,16349,27204,1000345
115,105,13018,7220,2163,9383,16603,1000345
105,101,12545,7873,5324,13198,21071,1000345
101,110,10463,10131,2590,12721,22852,1000345
116,111,7228,2708,11229,13937,16645,1000345
116,111,7228,8617,11229,5909,14526,outlier
111,32,19996,8557,11379,19936,28493,1000345
105,110,1662,1982,27890,29873,31855,outlier
110,101,8561,2387,6578,8966,11353,outlier
110,101,8561,9313,6578,6926,16239,outlier
101,32,17815,6405,8502,14907,21312,1000345
32,32,22328,6216,15923,22139,28355,1000345
32,32,16190,3937,9975,13912,17849,1000345
32,32,13168,6719,9232,15950,22669,1000345
32,32,15861,6773,9142,15916,22689,1000345
32,32,19422,5201,9190,14391,19592,1000345
32,32,14005,3916,8804,12721,16637,1000345
32,32,10888,8547,6971,15518,24065,1000345
32,32,14604,6314,6057,12371,18685,1000345
32,32,15185,8862,8871,17734,26596,1000345
32,32,16520,7222,7658,14880,22102,1000345
32,32,14745,10242,7523,17765,28007,1000345
