@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1830122', 'outlier'}

@DATA
101,32,54421,6357,46444,52801,59158,outlier
103,117,9580,4770,46424,51194,55964,outlier
103,117,9580,9593,46424,4824,14417,outlier
117,115,9647,7926,53,7980,15906,1830122
115,116,17547,6374,9621,15995,22369,1830122
116,97,9629,9546,3255,12801,22347,1830122
97,32,20810,4741,11264,16005,20746,1830122
109,105,9595,3164,30433,33597,36761,outlier
109,105,9595,9567,30433,6403,15970,outlier
105,32,25619,4745,16052,20797,25542,1830122
99,97,4787,1589,25627,27216,28805,outlier
99,97,4787,7965,25627,6376,14341,1830122
97,114,17600,6388,9635,16023,22411,1830122
114,101,6393,1603,19207,20810,22413,outlier
114,101,6393,6382,19207,4779,11161,1830122
101,114,17605,6364,11224,17588,23952,1830122
114,97,12806,7968,6442,14409,22377,1830122
32,112,40057,12774,35271,48044,60818,outlier
112,111,12852,4898,78,4976,9874,1830122
111,114,5104,7556,206,7762,15318,1830122
114,113,26789,11182,19233,30414,41596,outlier
113,117,15998,6383,4816,11199,17582,1830122
117,101,14391,4800,8008,12808,17608,1830122
32,112,25517,6377,19218,25596,31973,1830122
112,117,22485,6304,16107,22411,28715,1830122
117,101,9518,4784,3214,7998,12782,1830122
101,100,19204,6380,14420,20800,27180,1830122
100,111,20805,7969,14425,22394,30363,1830122
104,101,9589,7996,3240,11236,19232,1830122
101,99,20800,7959,12804,20763,28722,1830122
99,97,46415,7957,38455,46412,54369,outlier
97,114,14380,4761,6423,11184,15945,1830122
114,32,20801,9968,16040,26007,35975,outlier
32,97,11192,7971,1224,9196,17167,1830122
97,32,14427,6343,6456,12799,19142,1830122
32,118,23968,6379,17624,24003,30382,1830122
118,111,25600,6375,19222,25597,31972,1830122
111,108,17599,9592,11224,20816,30408,1830122
108,97,12818,7966,3226,11191,19157,1830122
97,114,22387,6378,14421,20799,27177,1830122
114,32,12892,4684,6514,11198,15882,1830122
32,109,30305,12789,25620,38410,51199,outlier
109,105,12832,7943,43,7986,15929,1830122
105,32,23980,9569,16037,25606,35175,1830122
32,105,27210,6370,17641,24011,30381,1830122
105,109,19180,7968,12810,20778,28746,1830122
109,97,9609,4757,1641,6398,11155,1830122
97,103,25599,6359,20842,27201,33560,1830122
103,105,12790,7980,6431,14411,22391,1830122
105,110,19198,6389,11218,17607,23996,1830122
110,97,9616,7986,3227,11214,19200,1830122
97,99,20804,6363,12818,19181,25544,1830122
105,111,11254,1508,12909,14417,15925,outlier
