@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1180791', 'outlier'}

@DATA
32,118,34698,6633,21933,28566,35199,outlier
105,118,6660,296,10836,11132,11428,1180791
105,118,6660,7523,10836,7227,14750,1180791
118,101,20236,8231,12714,20945,29176,1180791
101,110,9649,13556,1418,14973,28529,1180791
110,44,52576,9197,39020,48218,57415,outlier
44,32,14962,14365,5764,20129,34494,1180791
115,111,6029,3103,34712,37815,40918,outlier
115,111,6029,8340,34712,5236,13576,outlier
111,108,17780,5944,9440,15384,21328,1180791
114,111,8400,7600,1200,8800,16400,1180791
121,101,6700,2400,25200,27600,30000,1180791
121,101,6700,8100,25200,5700,13800,1180791
101,99,20700,10800,12600,23400,34200,1180791
99,116,25900,7300,15100,22400,29700,1180791
116,111,15900,8000,8600,16600,24600,1180791
111,115,12100,6000,4100,10100,16100,1180791
115,32,13700,6800,7700,14500,21300,1180791
32,121,16300,6400,9500,15900,22300,1180791
121,32,13500,6400,7100,13500,19900,1180791
110,32,16598,12136,7683,19819,31955,1180791
32,101,13857,14003,1721,15724,29727,1180791
101,115,24077,10703,10075,20778,31481,1180791
115,116,11553,13661,850,14511,28172,1180791
116,32,30201,11209,16540,27749,38958,1180791
32,99,28810,16304,17601,33905,50209,outlier
99,97,34497,15797,18193,33989,49786,outlier
97,114,30578,14911,14781,29692,44603,1180791
114,114,23858,14047,8946,22994,37041,1180791
32,101,8802,8702,1718,10420,19122,1180791
101,115,18433,8612,9731,18342,26954,1180791
115,97,20305,9097,11694,20791,29888,1180791
97,32,18120,5444,9022,14466,19910,1180791
32,115,10346,7849,4902,12751,20600,1180791
115,105,10382,8649,2533,11182,19831,1180791
101,109,3199,4630,4999,9629,14259,1180791
101,109,3199,9425,4999,4795,14220,1180791
112,108,8882,4529,16281,20811,25340,1180791
112,108,8882,18906,16281,14377,33283,outlier
97,32,10412,6999,19316,3995,10994,1180791
32,116,47994,6861,40995,47856,54717,outlier
116,116,43268,7695,36408,44103,51798,outlier
116,111,34979,10457,27284,37741,48198,outlier
111,116,15351,9368,4893,14262,23630,1180791
116,114,20795,8693,11426,20120,28813,1180791
114,111,11996,5264,3302,8566,13830,1180791
115,32,12832,1239,21960,23199,24438,1180791
115,32,12832,8666,21960,7427,16093,1180791
99,111,8800,3702,18514,22216,25918,1180791
100,101,13695,10966,1552,12518,23484,1180791
101,32,11844,13074,878,13953,27027,1180791
32,116,28537,11136,15463,26599,37735,1180791
116,114,15055,8631,3919,12550,21181,1180791
114,97,12524,15067,3893,18960,34027,1180791
97,98,18412,8269,3345,11614,19883,1180791
97,106,13377,2116,16746,18862,20978,1180791
97,106,13377,7234,16746,5118,12352,1180791
106,111,17048,9596,9813,19409,29005,1180791
111,44,30734,9402,21137,30539,39941,1180791
102,32,14964,15398,1184,16583,31981,1180791
97,109,15282,7150,25788,32938,40088,1180791
109,32,17736,2669,10585,13254,15923,1180791
109,32,17736,18891,10585,16222,35113,outlier
118,101,10600,1770,22218,23988,25758,1180791
32,112,12488,2132,17365,19497,21629,1180791
112,111,14013,2753,11881,14634,17387,1180791
111,114,5503,9773,2750,12523,22296,1180791
111,114,5503,11614,2750,1841,13455,1180791
113,117,10600,4679,30473,35151,39830,1180791
113,117,10600,10175,30473,5496,15671,1180791
117,101,13932,14290,3757,18046,32336,1180791
101,32,16248,11823,1958,13781,25604,1180791
32,121,43947,8447,32124,40571,49018,outlier
121,111,12610,14474,4163,18637,33111,1180791
111,117,14500,1800,16400,18200,20000,1180791
111,117,14500,7800,16400,6000,13800,1180791
117,110,19400,10700,11600,22300,33000,1180791
110,100,18800,9500,8100,17600,27100,1180791
100,32,10000,12900,500,13400,26300,1180791
116,104,12400,2700,13500,16200,18900,1180791
116,104,12400,6300,13500,3600,9900,1180791
104,101,10700,14800,4400,19200,34000,1180791
101,32,17500,13500,2700,16200,29700,1180791
32,119,28100,16400,14600,31000,47400,1180791
111,32,15964,14555,1490,16045,30600,1180791
32,113,55323,10183,40768,50950,61133,outlier
117,105,13920,7597,14879,22476,30073,1180791
105,101,10975,4652,3378,8030,12682,1180791
105,101,10975,12193,3378,7541,19734,1180791
114,111,6417,3160,19244,22403,25563,1180791
114,111,6417,12734,19244,9574,22308,1180791
111,32,13597,17114,863,17977,35091,1180791
32,97,36143,16987,19029,36016,53003,outlier
97,114,30059,10440,13073,23513,33953,1180791
108,111,13296,6795,7352,14148,20943,1180791
111,32,17488,12780,10693,23473,36253,1180791
32,108,30782,7468,18002,25470,32938,1180791
108,111,14478,8209,7009,15218,23427,1180791
111,32,19555,12745,11346,24091,36836,1180791
32,118,42281,7485,29536,37021,44506,outlier
97,110,7229,4719,20731,25450,30169,1180791
97,110,7229,7964,20731,3246,11210,1180791
32,100,4252,8771,10728,19499,28270,1180791
32,100,4252,8792,10728,21,8813,1180791
110,110,22300,13840,8210,22050,35890,1180791
110,110,22200,17650,8360,26010,43660,1180791
44,32,16150,10780,6750,17530,28310,1180791
32,108,14310,13480,3530,17010,30490,1180791
108,97,14960,12350,1480,13830,26180,1180791
97,32,13120,11090,770,11860,22950,1180791
32,97,20480,11850,9390,21240,33090,1180791
97,100,22610,10800,10760,21560,32360,1180791
108,101,24723,8581,5817,14398,22979,1180791
101,32,41555,5611,32974,38585,44196,outlier
32,121,15238,7000,9627,16627,23627,1180791
121,32,17872,5923,10872,16795,22718,1180791
32,99,10935,7793,5012,12805,20598,1180791
99,111,8759,7845,965,8810,16655,1180791
111,114,9589,9455,1744,11199,20654,1180791
114,116,18428,6287,8973,15260,21547,1180791
116,97,10331,7892,4044,11936,19828,1180791
97,32,14417,7911,6526,14437,22348,1180791
99,111,8800,8694,18514,4992,13686,1180791
111,110,18389,6076,9695,15771,21847,1180791
110,32,14414,7891,8338,16229,24120,1180791
32,108,16798,7919,8907,16826,24745,1180791
97,32,8786,1287,15269,16556,17843,1180791
97,32,8786,7135,15269,5848,12983,1180791
32,99,49725,8569,42590,51159,59728,outlier
99,97,33449,14332,24881,39213,53545,outlier
97,114,18434,5268,4102,9371,14639,1180791
114,114,14419,5388,9150,14538,19926,1180791
100,101,16607,7877,7816,15692,23569,1180791
101,115,14141,9012,6264,15276,24288,1180791
115,116,28198,6217,19186,25403,31620,1180791
116,114,14304,7015,8086,15102,22117,1180791
114,117,13699,10999,6684,17683,28682,1180791
117,121,17871,10686,6872,17558,28244,1180791
121,101,11977,7585,1291,8876,16461,1180791
101,110,11749,12325,4164,16489,28814,1180791
110,100,13602,8611,1277,9887,18498,1180791
100,111,10044,10375,1433,11808,22183,1180791
116,32,9600,5000,8000,13000,18000,1180791
116,32,9600,6100,8000,1100,7200,1180791
116,32,9600,17600,8000,11500,29100,1180791
73,32,11600,3600,42600,46200,49800,outlier
73,32,11600,4800,42600,1200,6000,outlier
73,32,11600,20000,42600,15200,35200,outlier
32,32,15600,7600,9200,16800,24400,1180791
32,32,15900,6000,8300,14300,20300,1180791
100,109,17160,11250,6360,17610,28860,1180791
109,105,12270,12100,1020,13120,25220,1180791
110,105,12330,1580,13930,15510,17090,1180791
105,115,14830,1310,13250,14560,15870,1180791
105,115,14830,10240,13250,8930,19170,1180791
115,116,11670,10790,1430,12220,23010,1180791
116,114,17510,12130,6720,18850,30980,1180791
114,97,13720,9110,1590,10700,19810,1180791
97,99,17920,10100,8810,18910,29010,1180791
99,105,13920,10200,3820,14020,24220,1180791
32,114,18463,7858,10552,18410,26268,1180791
114,97,23943,6303,16085,22388,28691,1180791
122,111,10361,586,21751,22337,22923,1180791
111,110,11190,7072,10604,17676,24748,1180791
111,110,11190,9482,10604,2409,11891,1180791
110,32,22431,8569,12949,21519,30088,1180791
32,101,37199,5787,28629,34416,40203,outlier
101,115,16335,5596,10549,16145,21741,1180791
99,111,6407,2228,16862,19090,21318,1180791
99,111,6407,13387,16862,11160,24547,1180791
114,101,12790,11889,7402,19291,31180,1180791
101,114,15204,6057,3315,9371,15428,1180791
114,97,11985,14324,5928,20252,34576,1180791
97,32,18401,8704,4077,12781,21485,1180791
32,113,26400,11082,17696,28777,39859,1180791
113,117,18406,7089,7325,14414,21503,1180791
117,101,12789,8609,5700,14308,22917,1180791
101,32,8861,6003,253,6255,12258,1180791
32,101,11954,7088,5952,13039,20127,1180791
101,115,19214,7871,12126,19997,27868,1180791
118,101,10600,11847,22218,10076,21923,1180791
101,114,18433,12989,6586,19575,32564,1180791
114,121,13329,12966,340,13306,26272,1180791
121,32,40630,15411,27665,43076,58487,outlier
108,101,17602,347,24956,25302,25649,1180791
108,101,17602,12318,24956,11972,24290,1180791
97,115,5885,8637,16359,24996,33633,1180791
97,115,5885,9766,16359,1128,10894,1180791
111,32,17905,13753,7531,21284,35037,1180791
32,112,23704,8358,9951,18309,26667,1180791
111,99,5634,144,14281,14425,14569,1180791
99,111,9145,714,9002,9716,10430,1180791
99,111,9145,9564,9002,8850,18414,1180791
32,97,10658,680,19947,20627,21307,1180791
97,32,7616,1930,6936,8866,10796,1180791
97,32,7616,10899,6936,8970,19869,1180791
32,112,19729,8625,8829,17454,26079,1180791
112,111,17295,4971,8670,13642,18613,1180791
114,116,22408,6578,11967,18545,25123,1180791
116,101,22448,9160,15871,25031,34191,1180791
101,115,27613,8515,18453,26968,35483,1180791
32,32,47047,11658,39052,50711,62369,outlier
32,44,25062,10545,13404,23949,34494,1180791
44,32,14412,11517,3867,15385,26902,1180791
32,112,14405,7734,2888,10621,18355,1180791
112,101,13174,7993,5441,13434,21427,1180791
114,111,8823,1027,17369,18396,19423,1180791
32,32,14200,6500,8200,14700,21200,1180791
32,73,12400,5600,16600,22200,27800,1180791
73,32,10400,3600,4800,8400,12000,1180791
32,97,12500,3500,8900,12400,15900,1180791
97,109,11100,4000,7600,11600,15600,1180791
109,32,10400,2400,6400,8800,11200,1180791
109,32,10400,16000,6400,13600,29600,1180791
32,32,33800,7600,17800,25400,33000,outlier
32,32,15600,8400,8000,16400,24800,1180791
32,32,16600,8800,8200,17000,25800,1180791
105,111,11930,10200,1730,11930,22130,1180791
110,32,16890,7980,9400,17380,25360,1180791
32,121,20500,9450,12520,21970,31420,1180791
121,32,15970,9770,6520,16290,26060,1180791
108,97,13320,420,19870,20290,20710,1180791
97,32,10770,620,10350,10970,11590,1180791
97,32,10770,11560,10350,10940,22500,1180791
32,108,19870,13520,8310,21830,35350,1180791
108,111,14290,10840,770,11610,22450,1180791
101,32,6380,8670,11350,5620,14290,1180791
110,116,8850,1310,13860,15170,16480,1180791
110,116,8850,7740,13860,6430,14170,1180791
111,32,13480,2193,12453,14646,16839,1180791
111,32,13480,10131,12453,7937,18068,1180791
32,109,39518,11184,29387,40572,51756,outlier
109,105,12526,11156,1341,12497,23653,1180791
105,115,12135,8499,980,9478,17977,1180791
115,32,9363,9666,864,10530,20196,1180791
32,112,14118,13147,4452,17599,30746,1180791
112,97,16947,15825,3799,19624,35449,1180791
97,100,24998,10765,9173,19938,30703,1180791
100,114,27081,8488,16317,24805,33293,1180791
114,111,9790,2000,17180,19180,21180,1180791
114,111,9790,6010,17180,4010,10020,1180791
111,32,15880,9340,9870,19210,28550,1180791
100,101,8810,6980,10610,17590,24570,1180791
100,101,8810,11800,10610,4820,16620,1180791
101,32,12090,6900,290,7190,14090,1180791
32,108,23940,6960,17040,24000,30960,1180791
97,115,9570,6190,13020,19210,25400,1180791
115,32,6490,5300,300,5600,10900,1180791
115,32,6490,7680,300,2380,10060,1180791
115,115,15476,11178,5957,17135,28313,1180791
115,115,17035,9327,5857,15183,24510,1180791
115,115,15700,15559,6373,21932,37491,1180791
115,115,55025,12246,39465,51711,63957,outlier
115,112,42913,11280,30667,41947,53227,outlier
112,108,21417,14902,10137,25039,39941,1180791
108,101,19328,13539,4426,17966,31505,1180791
97,115,14921,885,23610,24495,25380,1180791
115,97,16853,584,15968,16552,17136,1180791
97,110,9257,6384,8673,15058,21442,1180791
97,32,30100,3300,28200,31500,34800,1180791
108,97,13100,1700,10300,12000,13700,1180791
97,32,15100,2900,13400,16300,19200,1180791
32,105,31700,1600,28800,30400,32000,outlier
105,100,11800,1700,10200,11900,13600,1180791
100,101,16500,1700,14800,16500,18200,1180791
101,97,24800,2900,23100,26000,28900,1180791
97,32,8500,2500,5600,8100,10600,1180791
32,100,16800,1900,14300,16200,18100,1180791
111,103,35166,7879,21778,29658,37537,outlier
103,103,24852,6194,17000,23193,29387,1180791
103,32,24821,8576,18628,27203,35779,1180791
32,78,9353,6283,34517,40800,47083,outlier
78,78,34476,10202,28193,38395,48597,outlier
78,65,21608,15803,11405,27209,43012,1180791
100,109,14308,6217,4991,11208,17425,1180791
