@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1140417', 'outlier'}

@DATA
32,100,29300,9600,23000,32600,42200,1140417
100,101,21700,14000,12100,26100,40100,outlier
101,115,38300,11200,24300,35500,46700,outlier
115,112,19200,6700,8000,14700,21400,1140417
110,32,14764,6366,7636,14002,20368,1140417
112,101,5562,6296,13022,19318,25614,1140417
112,101,5562,7560,13022,1265,8825,1140417
101,114,14923,8667,7362,16029,24696,1140417
115,111,6399,6371,16110,22482,28853,1140417
115,111,6399,9466,16110,3094,12560,1140417
110,97,6797,1464,8137,9601,11065,1140417
97,115,10003,622,8540,9162,9784,outlier
115,32,9195,1896,8573,10470,12366,1140417
115,32,9195,6699,8573,4803,11502,1140417
113,117,7651,4343,8899,13242,17585,1140417
117,101,4807,1487,464,1951,3438,1140417
117,101,4807,7128,464,5642,12770,1140417
32,115,7143,670,9759,10429,11099,outlier
115,111,8835,4700,8165,12865,17565,1140417
115,111,8835,7090,8165,2391,9481,1140417
111,110,13603,5902,6512,12414,18316,1140417
110,32,14566,7570,8664,16234,23804,1140417
32,105,20334,7666,12764,20430,28096,1140417
105,109,12401,7533,4735,12268,19801,1140417
97,114,29878,9736,20102,29838,39574,1140417
114,32,13396,10779,3660,14438,25217,1140417
32,112,46917,5339,36139,41478,46817,outlier
112,111,18225,7617,12886,20503,28120,1140417
111,101,17482,7414,9865,17279,24693,1140417
32,108,24235,6640,17286,23926,30566,1140417
108,111,18715,6098,12075,18173,24271,1140417
111,32,23005,6369,16906,23275,29644,1140417
32,113,19739,12577,13370,25947,38524,1140417
112,111,9269,2608,13815,16423,19031,1140417
111,114,3523,5053,914,5968,11021,1140417
111,114,3523,9974,914,4921,14895,1140417
114,116,18224,6306,8250,14556,20862,1140417
97,110,10746,828,12009,12837,13665,outlier
97,110,10746,6787,12009,5959,12746,1140417
110,116,13908,5884,7120,13005,18889,1140417
116,101,6743,7123,859,7982,15105,1140417
115,32,7164,2273,16979,19252,21525,1140417
115,32,7164,3136,16979,863,3999,1140417
112,97,5600,2319,13664,15983,18302,1140417
112,97,5600,9178,13664,6859,16037,1140417
97,114,14826,8249,5648,13897,22146,1140417
97,32,9946,1584,18028,19612,21196,1140417
97,32,9946,3571,18028,1987,5558,1140417
32,109,12921,4738,9350,14088,18826,1140417
109,109,14990,7956,10253,18209,26165,1140417
109,109,11889,5963,3932,9895,15858,1140417
109,44,17785,5133,11822,16955,22088,1140417
44,32,14348,5436,9215,14651,20087,1140417
113,117,17164,8065,4588,12653,20718,1140417
117,101,13438,10392,5373,15765,26157,1140417
101,32,13124,9115,2732,11847,20962,1140417
32,113,27003,12262,17888,30150,42412,1140417
113,117,25710,7622,13447,21069,28691,1140417
117,105,21158,8022,13536,21558,29580,1140417
105,101,18268,7333,10246,17579,24912,1140417
101,114,22303,9005,14970,23975,32980,1140417
114,111,18299,7181,9294,16475,23656,1140417
111,32,22492,9869,15311,25181,35050,1140417
32,104,15860,8767,10424,19190,27957,1140417
104,101,12434,8298,3667,11965,20263,1140417
101,32,13013,9893,4715,14608,24501,1140417
32,99,10351,8369,458,8827,17196,1140417
99,99,38734,7483,30365,37848,45331,outlier
99,118,7953,7596,470,8066,15662,1140417
118,105,11634,5561,4039,9600,15161,1140417
105,99,7082,7577,1520,9097,16674,1140417
99,116,19938,9076,12361,21437,30513,1140417
116,111,9608,5932,532,6464,12396,1140417
112,101,11600,12700,4900,17600,30300,1140417
101,114,27800,5500,15100,20600,26100,1140417
114,116,15400,6400,9900,16300,22700,1140417
116,101,15300,14000,8900,22900,36900,outlier
101,32,24900,8300,10900,19200,27500,1140417
99,111,18400,10000,6000,16000,26000,1140417
111,110,28700,6400,18700,25100,31500,1140417
110,32,20500,6700,14100,20800,27500,1140417
32,121,25846,7729,15976,23705,31434,1140417
121,32,29885,10832,22156,32989,43821,1140417
32,110,22180,8596,11348,19944,28540,1140417
110,111,21980,7700,13385,21085,28785,1140417
111,32,21172,9651,13471,23122,32773,1140417
32,109,22202,8092,12551,20644,28736,1140417
109,101,18439,12876,10346,23222,36098,1140417
101,32,17681,8165,4805,12970,21135,1140417
32,100,16048,10833,7883,18715,29548,1140417
100,111,16640,7167,5807,12974,20141,1140417
111,32,16359,5174,10427,15601,20775,1140417
32,97,6802,7091,1628,8719,15810,1140417
97,97,33625,4777,26535,31311,36088,1140417
97,97,12812,5121,8035,13157,18278,1140417
97,97,11247,6378,6126,12504,18882,1140417
97,97,12851,4993,6473,11466,16459,1140417
97,97,12110,5866,7117,12983,18849,1140417
97,115,40388,9952,34522,44474,54426,outlier
115,116,37800,9486,27848,37333,46819,outlier
116,111,9990,5952,504,6456,12408,1140417
111,32,19034,5521,13082,18603,24124,1140417
32,97,8043,8372,2522,10894,19266,1140417
108,97,4746,731,9209,9940,10671,outlier
108,97,4746,6700,9209,5969,12669,1140417
97,97,38266,6270,31566,37836,44106,outlier
97,97,26676,7142,20406,27548,34690,1140417
97,32,22267,5071,15125,20195,25266,1140417
32,97,6915,10339,1845,12184,22523,1140417
97,108,12218,9096,1879,10975,20071,1140417
103,117,9975,627,12472,13099,13726,outlier
117,110,31900,7400,25600,33000,40400,1140417
110,32,21700,6700,14300,21000,27700,1140417
32,112,32800,9500,26100,35600,45100,1140417
112,111,19300,5500,9800,15300,20800,1140417
111,99,24600,13900,19100,33000,46900,outlier
99,111,20500,9100,6600,15700,24800,1140417
111,32,35200,4000,26100,30100,34100,1140417
100,101,19500,11200,9500,20700,31900,1140417
101,32,15600,13200,4400,17600,30800,1140417
117,105,10403,1492,9775,11267,12759,1140417
105,119,7617,602,6125,6727,7329,outlier
105,119,7617,9876,6125,9274,19150,1140417
119,110,10781,6771,905,7676,14447,1140417
110,32,15735,8332,8964,17295,25627,1140417
32,32,31411,4717,23079,27797,32514,1140417
32,32,11800,5521,7083,12603,18124,1140417
32,32,12745,3527,7224,10751,14278,1140417
32,32,8827,6712,5300,12011,18723,1140417
32,101,8476,9157,1764,10921,20078,1140417
101,101,37109,5844,27952,33797,39641,outlier
101,105,15465,7600,9621,17221,24821,1140417
105,101,15472,9876,7872,17748,27624,1140417
101,110,11680,5548,1804,7352,12900,1140417
110,32,15726,5921,10178,16098,22019,1140417
32,97,13987,3038,8066,11104,14142,1140417
97,32,13971,5968,10934,16902,22870,1140417
32,113,22424,13544,16456,30000,43544,outlier
113,105,21307,2694,7763,10457,13151,1140417
105,105,28851,4344,26157,30501,34845,1140417
112,111,19100,5600,10300,15900,21500,1140417
111,115,16600,14400,11000,25400,39800,outlier
115,105,17500,6300,3100,9400,15700,1140417
105,116,41600,8700,35300,44000,52700,outlier
116,105,21100,6700,12400,19100,25800,1140417
118,105,15200,6700,9700,16400,23100,1140417
105,115,15300,11500,8600,20100,31600,1140417
115,109,27400,8300,15900,24200,32500,1140417
117,105,13636,1452,35314,36766,38218,outlier
117,105,13636,9065,35314,7613,16678,outlier
105,101,13597,7120,4532,11652,18772,1140417
101,101,43793,4572,36673,41245,45817,outlier
101,101,13839,9585,9267,18852,28437,1140417
101,101,13621,10721,4036,14756,25477,1140417
101,110,13396,7133,2676,9809,16942,1140417
32,101,8789,1039,30786,31825,32864,outlier
32,101,8789,8781,30786,7742,16523,outlier
120,116,11967,4741,24394,29135,33876,1140417
116,114,8929,1424,4189,5613,7037,1140417
114,97,7856,760,6432,7192,7952,outlier
114,97,7856,12369,6432,11610,23979,1140417
97,241,30713,8333,18343,26676,35009,1140417
241,97,13647,10643,5314,15957,26600,1140417
97,110,10765,6758,122,6879,13637,1140417
110,97,11287,8286,4529,12815,21101,1140417
97,97,17522,3102,9236,12338,15440,1140417
97,97,10964,5171,7862,13033,18204,1140417
97,98,20366,6270,15195,21465,27735,1140417
98,97,8239,10658,1969,12627,23285,1140417
97,32,10778,4400,121,4521,8921,1140417
32,109,13934,5927,9533,15460,21387,1140417
109,117,12244,7873,6317,14190,22063,1140417
99,104,10766,2333,14967,17300,19633,1140417
99,104,10766,9913,14967,7579,17492,1140417
104,111,10033,8683,121,8803,17486,1140417
111,32,17789,6315,9106,15421,21736,1140417
32,121,14105,9210,7790,17000,26210,1140417
121,32,16913,9454,7702,17157,26611,1140417
113,117,8802,3492,9712,13204,16696,1140417
113,117,8802,7938,9712,4446,12384,1140417
117,32,18329,8667,10391,19058,27725,1140417
32,32,25915,6283,17249,23531,29814,1140417
32,101,9455,10268,3173,13440,23708,1140417
101,32,11546,8285,1278,9563,17848,1140417
108,97,6425,104,11388,11493,11597,outlier
97,32,9577,2240,9472,11712,13952,1140417
97,32,9577,8373,9472,6133,14506,1140417
118,101,5172,3539,12819,16358,19897,1140417
118,101,5172,9948,12819,6409,16357,1140417
101,114,17070,8719,7121,15840,24559,1140417
100,97,9554,682,17602,18284,18966,outlier
97,100,12846,1418,12164,13582,15000,1140417
97,100,12846,11955,12164,10537,22492,1140417
100,32,12438,7498,483,7981,15479,1140417
32,101,10706,6789,3208,9997,16786,1140417
115,32,5531,4703,12829,17532,22235,1140417
115,32,5531,5525,12829,822,6347,1140417
32,117,12092,5885,6568,12453,18338,1140417
117,110,11810,7151,5924,13075,20226,1140417
97,32,7983,2284,12359,14643,16927,1140417
97,32,7983,5959,12359,3674,9633,1140417
112,101,5221,4348,12126,16474,20822,1140417
112,101,5221,7989,12126,3641,11630,1140417
101,114,14955,8283,6966,15249,23532,1140417
114,111,21778,5935,13495,19430,25365,1140417
111,110,11272,5534,5337,10872,16406,1140417
110,110,26917,5501,21383,26884,32385,1140417
110,110,23559,4246,18058,22305,26551,1140417
110,110,23858,3520,19611,23131,26651,1140417
110,110,10848,5595,7328,12923,18518,1140417
110,115,8105,11184,2509,13694,24878,1140417
115,105,12072,3845,888,4733,8578,1140417
105,110,13877,8685,10032,18717,27402,1140417
110,110,29623,3958,20938,24896,28854,1140417
110,110,10314,6830,6356,13186,20016,1140417
110,111,17607,7525,10776,18302,25827,1140417
111,110,14242,7543,6716,14260,21803,1140417
97,32,8350,714,11370,12083,12797,outlier
97,32,8350,5623,11370,4909,10532,1140417
32,105,13492,5832,7869,13702,19534,1140417
105,109,8961,9970,3129,13099,23069,1140417
111,105,2022,2322,14932,17254,19576,1140417
105,114,2787,1904,465,2368,4272,1140417
105,114,2787,2293,465,390,2683,1140417
105,114,2787,11222,465,8929,20151,1140417
114,116,18238,7136,7016,14152,21288,1140417
116,116,28887,4686,21752,26437,31123,1140417
116,116,12316,4331,7630,11961,16292,1140417
111,121,32092,8154,24925,33078,41232,1140417
121,32,23710,8702,15557,24259,32961,1140417
32,32,43806,8167,33446,41613,49780,outlier
112,111,18354,7237,11701,18939,26176,1140417
111,114,18876,11679,11638,23317,34996,1140417
114,32,12978,9950,1300,11250,21200,1140417
32,118,26959,8232,17008,25240,33472,1140417
116,116,10199,5590,5868,11458,17048,1140417
116,114,1518,3546,21672,25218,28764,1140417
116,114,1518,3558,21672,12,3570,1140417
114,114,33617,9105,30059,39164,48269,outlier
114,114,11602,9888,2497,12385,22273,1140417
114,116,15377,6777,5489,12266,19043,1140417
97,110,10427,1602,15054,16657,18259,1140417
97,110,10427,6705,15054,5103,11808,1140417
110,116,18506,4336,11801,16137,20473,1140417
116,116,24190,5528,19854,25382,30910,1140417
118,101,23620,9723,15388,25111,34834,1140417
101,110,23004,7142,13281,20423,27565,1140417
110,99,20919,7594,13777,21371,28965,1140417
99,105,20825,7390,13231,20622,28012,1140417
105,100,48690,11683,41300,52983,64666,outlier
100,111,20822,7461,9139,16600,24061,1140417
111,32,21582,8566,14120,22687,31253,1140417
32,116,49911,8804,41345,50149,58953,outlier
116,97,24234,12188,15430,27618,39806,1140417
97,110,21080,6974,8892,15866,22840,1140417
116,116,13684,4772,8156,12928,17700,1140417
116,116,11610,5093,6838,11931,17024,1140417
116,116,11567,7156,6473,13630,20786,1140417
116,116,14752,2672,7596,10268,12940,1140417
116,114,13073,9061,10401,19462,28523,1140417
114,114,21077,5777,12016,17793,23570,1140417
114,114,13150,4651,7373,12025,16676,1140417
111,105,16951,10646,8342,18988,29634,1140417
109,111,21100,10400,12800,23200,33600,1140417
69,69,17300,7900,11100,19000,26900,1140417
