@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1160659', 'outlier'}

@DATA
111,114,18873,9596,8078,17674,27270,1160659
114,105,11225,11955,1629,13584,25539,1160659
105,103,34302,10116,22346,32463,42579,1160659
103,105,10468,12702,351,13054,25756,1160659
105,110,16774,8346,4072,12418,20764,1160659
110,97,12385,11079,4039,15118,26197,1160659
105,103,15352,8972,7958,16930,25902,1160659
103,110,10394,8553,1422,9975,18528,1160659
110,104,19506,7468,10954,18422,25890,1160659
104,97,21887,11612,14418,26030,37642,1160659
97,97,14896,2489,6922,9411,11900,1160659
97,97,11940,4008,9451,13459,17467,1160659
97,97,11450,2996,7442,10438,13434,1160659
110,104,18801,6538,11329,17867,24405,1160659
32,109,16230,7570,8750,16320,23890,1160659
109,105,18940,4240,11370,15610,19850,1160659
105,32,14400,8780,10160,18940,27720,1160659
32,109,17730,6540,8950,15490,22030,1160659
109,97,15140,13790,8600,22390,36180,1160659
97,100,19310,13720,5520,19240,32960,1160659
100,114,18240,10180,4520,14700,24880,1160659
114,101,20330,11610,10150,21760,33370,1160659
101,32,14020,8270,2410,10680,18950,1160659
114,105,9846,3144,21038,24182,27326,1160659
105,111,9852,5966,6708,12674,18640,1160659
105,111,9852,10479,6708,4514,14993,1160659
111,32,11180,9598,701,10299,19897,1160659
100,101,8777,6752,12540,19292,26044,1160659
100,101,8777,13472,12540,6721,20193,1160659
32,32,54506,12505,44528,57032,69537,outlier
65,65,11590,10414,14261,24675,35089,1160659
65,65,11590,11968,14261,1554,13522,1160659
104,97,24540,16830,13680,30510,47340,outlier
97,115,32220,19040,15390,34430,53470,outlier
115,116,51070,10560,32030,42590,53150,1160659
116,97,24980,16770,14420,31190,47960,outlier
97,32,23520,10500,6750,17250,27750,1160659
97,108,31640,11060,16560,27620,38680,1160659
108,32,23910,10440,12850,23290,33730,1160659
99,97,9366,3616,21898,25515,29131,1160659
99,97,9366,12436,21898,8820,21256,1160659
97,112,17196,13571,4760,18331,31902,1160659
112,117,33325,6706,19754,26460,33166,1160659
108,99,11821,757,25256,26012,26769,outlier
99,111,9202,2712,8445,11157,13869,1160659
111,32,10854,4307,8141,12449,16756,1160659
32,32,9833,1699,5526,7225,8924,1160659
32,32,9833,10026,5526,8327,18353,1160659
71,71,10093,459,28583,29041,29500,outlier
32,44,41230,7640,35370,43010,50650,outlier
44,32,16790,7970,9150,17120,25090,1160659
101,97,25740,12300,18120,30420,42720,1160659
97,108,13090,7360,790,8150,15510,1160659
108,109,19850,5250,12490,17740,22990,1160659
109,101,7140,7360,1890,9250,16610,1160659
101,110,12380,5170,5020,10190,15360,1160659
110,116,21370,7360,16200,23560,30920,1160659
104,97,12968,10136,6430,16566,26702,1160659
97,32,19054,8587,8918,17505,26092,1160659
115,101,18516,7905,9995,17900,25805,1160659
101,100,26840,13667,18935,32601,46268,1160659
100,101,25090,10891,11423,22314,33205,1160659
44,32,19506,11011,10498,21509,32520,1160659
32,118,35460,10952,24449,35402,46354,1160659
118,101,18612,10831,7659,18490,29321,1160659
101,111,14080,14169,3249,17418,31587,1160659
32,97,12507,9558,5385,14943,24501,1160659
97,32,10941,9082,1383,10464,19546,1160659
99,114,13892,4055,28851,32906,36961,1160659
99,114,13892,6576,28851,2521,9097,1160659
114,105,10491,10081,3915,13996,24077,1160659
105,115,10986,8079,904,8984,17063,1160659
116,111,4474,3349,15869,19218,22567,1160659
116,111,4474,8232,15869,4882,13114,1160659
116,101,8150,7390,790,8180,15570,1160659
101,32,8150,9090,760,9850,18940,1160659
108,97,12680,10790,5620,16410,27200,1160659
97,32,11570,6470,780,7250,13720,1160659
32,101,14000,9190,7530,16720,25910,1160659
101,120,27500,11810,18310,30120,41930,1160659
120,116,43330,6260,31520,37780,44040,1160659
116,114,15200,5460,8940,14400,19860,1160659
114,97,10070,10690,4610,15300,25990,1160659
71,71,10093,11351,28583,10893,22244,1160659
71,117,15096,9952,3745,13697,23649,1160659
117,101,13979,12841,4027,16868,29709,1160659
101,114,23673,9143,10833,19976,29119,1160659
114,101,10468,1921,23231,25152,27073,1160659
114,101,10468,9154,23231,7233,16387,1160659
101,114,14476,11868,5322,17190,29058,1160659
114,111,13672,11776,1804,13581,25357,1160659
111,111,14059,8048,11358,19406,27454,1160659
44,32,19197,7797,10119,17916,25713,1160659
32,121,20191,9024,12394,21418,30442,1160659
121,32,16464,10055,7440,17494,27549,1160659
32,116,25429,8606,15375,23981,32587,1160659
116,111,12583,8144,3977,12121,20265,1160659
111,100,17415,9075,9271,18346,27421,1160659
100,111,12438,7591,3363,10955,18546,1160659
111,32,22426,7112,14835,21947,29059,1160659
32,115,9473,7539,2360,9900,17439,1160659
97,241,45830,6160,35140,41300,47460,outlier
241,111,14520,7060,8360,15420,22480,1160659
111,32,20030,7070,12970,20040,27110,1160659
32,44,35150,5660,27890,33550,39210,1160659
44,32,13400,8680,7740,16420,25100,1160659
32,108,29190,7090,20510,27600,34690,1160659
108,97,13720,11390,6630,18020,29410,1160659
97,32,13390,7990,2000,9990,17980,1160659
32,113,13490,10800,5500,16300,27100,1160659
111,111,18538,7899,10490,18389,26288,1160659
111,111,16711,7117,8812,15929,23046,1160659
111,111,15762,5322,8645,13968,19290,1160659
111,111,15189,7756,9866,17622,25378,1160659
32,32,9542,2273,22121,24394,26667,1160659
32,32,9542,13907,22121,11634,25541,1160659
32,71,24361,6392,10454,16846,23238,1160659
71,71,7632,8246,1240,9486,17732,1160659
71,117,32288,7564,24042,31606,39170,1160659
113,117,11600,5260,800,6060,11320,1160659
117,105,20650,7060,15390,22450,29510,1160659
105,101,18130,9290,11070,20360,29650,1160659
101,114,19840,9390,10550,19940,29330,1160659
114,111,13600,6570,4210,10780,17350,1160659
111,32,15130,7460,8560,16020,23480,1160659
32,116,21040,6160,13580,19740,25900,1160659
116,97,13190,10400,7030,17430,27830,1160659
97,110,16240,6250,5840,12090,18340,1160659
110,116,27390,12910,21140,34050,46960,1160659
115,101,16790,7324,9251,16575,23899,1160659
101,32,14823,7463,7499,14962,22425,1160659
111,105,17452,9088,6467,15555,24643,1160659
105,32,28010,8973,18922,27895,36868,1160659
32,100,11847,9166,2874,12040,21206,1160659
100,105,11066,7522,1900,9422,16944,1160659
105,102,10428,9756,2906,12662,22418,1160659
101,114,9074,2486,11285,13771,16257,1160659
117,101,17179,11591,9615,21206,32797,1160659
101,114,18629,8967,7039,16006,24973,1160659
114,114,19613,11813,10646,22459,34272,1160659
114,101,13419,9913,1606,11519,21432,1160659
101,114,10770,10249,856,11105,21354,1160659
114,111,14088,12124,3839,15963,28087,1160659
32,121,22087,9240,12752,21992,31232,1160659
121,32,23677,8402,14437,22839,31241,1160659
116,111,19550,6750,6640,13390,20140,1160659
111,32,16490,7490,9740,17230,24720,1160659
32,113,18660,11380,11170,22550,33930,1160659
113,117,15100,8090,3720,11810,19900,1160659
117,101,13810,8080,5720,13800,21880,1160659
101,32,9870,6770,1790,8560,15330,1160659
32,110,40090,4960,33320,38280,43240,outlier
110,111,37930,6020,32970,38990,45010,1160659
111,32,14250,8770,8230,17000,25770,1160659
32,115,13800,8380,5030,13410,21790,1160659
97,99,22380,12266,10547,22813,35079,1160659
99,116,29135,8677,16869,25546,34223,1160659
116,117,14789,9688,6112,15800,25488,1160659
117,97,10359,12354,671,13025,25379,1160659
97,108,13379,11398,1025,12423,23821,1160659
108,109,16366,11063,4968,16031,27094,1160659
109,101,11501,8730,438,9168,17898,1160659
101,110,12543,9481,3813,13294,22775,1160659
116,101,12049,1256,14393,15649,16905,outlier
116,101,12049,11117,14393,9861,20978,1160659
102,105,38070,10740,22090,32830,43570,1160659
105,110,51170,9850,40430,50280,60130,outlier
110,32,30850,10290,21000,31290,41580,1160659
46,32,28620,8490,20460,28950,37440,1160659
108,97,25730,16110,15160,31270,47380,outlier
97,32,54950,11260,38840,50100,61360,outlier
32,98,35980,9440,24720,34160,43600,1160659
114,101,12469,2774,9983,12757,15531,1160659
114,101,12469,8522,9983,5748,14270,1160659
110,116,6975,1281,11382,12663,13944,outlier
110,116,6975,12058,11382,10777,22835,1160659
116,105,33493,7009,21435,28444,35453,1160659
105,101,41059,9454,34022,43476,52930,outlier
46,32,30490,10090,21931,32021,42111,1160659
32,101,51418,11013,41329,52341,63354,outlier
101,32,14459,10344,3342,13685,24029,1160659
109,101,11657,1531,53226,54756,56287,outlier
109,101,11657,6709,53226,5179,11888,outlier
32,101,9283,334,13016,13350,13684,outlier
32,101,9283,8944,13016,8610,17554,1160659
101,110,9938,11471,994,12465,23936,1160659
110,99,13063,9619,1592,11211,20830,1160659
117,101,7432,3002,10185,13187,16189,1160659
117,101,7432,9394,10185,6392,15786,1160659
101,110,9891,10063,497,10560,20623,1160659
101,32,7550,2180,16300,18480,20660,1160659
101,32,7550,8490,16300,6310,14800,1160659
32,32,16010,5660,9650,15310,20970,1160659
32,32,14800,5650,9140,14790,20440,1160659
32,32,11990,4860,6340,11200,16060,1160659
32,32,12680,3290,7820,11110,14400,1160659
32,32,10700,4450,7410,11860,16310,1160659
32,32,12990,4660,8540,13200,17860,1160659
32,32,23870,2750,19210,21960,24710,1160659
101,108,12591,8900,1579,10479,19379,1160659
108,101,11813,11069,2913,13982,25051,1160659
101,101,51966,6167,40897,47064,53231,outlier
101,101,14430,8060,8264,16323,24383,1160659
101,69,12634,3573,38417,41990,45563,outlier
101,69,12634,5630,38417,2057,7687,outlier
69,69,23874,5200,18244,23444,28644,1160659
69,69,11621,8041,6421,14462,22503,1160659
69,69,9501,2279,25757,28036,30315,1160659
69,69,9501,6557,25757,4278,10835,1160659
110,116,12385,11919,2322,14242,26161,1160659
116,114,13975,9142,2055,11198,20340,1160659
114,111,11205,14257,2063,16320,30577,1160659
111,32,15516,10933,1259,12192,23125,1160659
101,110,10504,3350,14946,18296,21646,1160659
101,110,10504,6942,14946,3592,10534,1160659
110,32,16155,11199,9213,20412,31611,1160659
101,108,25951,13666,15839,29505,43171,1160659
108,32,21784,13371,8118,21489,34860,1160659
32,32,40705,11155,27334,38489,49644,1160659
32,69,21828,9235,10673,19909,29144,1160659
69,69,16536,10670,7300,17971,28641,1160659
69,115,17673,9721,7003,16724,26445,1160659
115,116,25809,7562,16088,23649,31211,1160659
97,100,12691,358,23941,24299,24657,outlier
100,111,7221,470,6863,7333,7803,outlier
100,111,7221,13259,6863,12789,26048,1160659
111,32,20856,11597,7597,19194,30791,1160659
100,101,7265,3052,12076,15128,18180,1160659
69,108,17982,8197,11424,19621,27818,1160659
108,101,12481,8543,4285,12827,21370,1160659
101,44,50979,6472,42436,48908,55380,outlier
44,32,17979,10057,11507,21564,31621,1160659
32,101,23306,8580,13249,21829,30409,1160659
101,32,34048,8006,25468,33474,41480,1160659
32,32,13407,8483,5974,14457,22940,1160659
108,101,23819,10802,15365,26166,36968,1160659
100,101,7265,9840,12076,6789,16629,1160659
101,32,11159,13252,1318,14570,27822,1160659
32,78,10677,2025,12421,14447,16472,1160659
32,78,10677,9996,12421,7970,17966,1160659
78,117,6487,3202,6705,9906,13108,1160659
78,117,6487,11186,6705,7985,19171,1160659
117,101,15706,10666,4520,15186,25852,1160659
101,108,17118,11190,6453,17643,28833,1160659
108,108,33100,10510,21910,32419,42929,1160659
108,118,12885,6787,2375,9163,15950,1160659
32,32,44830,5450,42080,47530,52980,outlier
117,101,14710,6970,6430,13400,20370,1160659
101,32,12700,8870,5730,14600,23470,1160659
108,97,10370,12190,4330,16520,28710,1160659
97,32,14640,6680,2450,9130,15810,1160659
32,99,14860,6630,8180,14810,21440,1160659
99,111,13730,4700,7100,11800,16500,1160659
111,110,18370,4230,13670,17900,22130,1160659
101,101,23449,9547,12647,22194,31741,1160659
101,32,22938,8573,13391,21964,30537,1160659
32,109,27525,9000,18952,27952,36952,1160659
109,101,9941,8591,941,9532,18123,1160659
101,117,16046,8014,7454,15468,23482,1160659
117,115,13918,7110,5904,13013,20123,1160659
115,32,9994,6661,2884,9545,16206,1160659
32,112,16506,6541,9845,16386,22927,1160659
112,101,12413,6552,5873,12424,18976,1160659
101,99,15960,7525,9408,16933,24458,1160659
118,111,13993,8768,7206,15974,24742,1160659
32,76,10177,2370,21179,23549,25919,1160659
32,76,10177,10870,21179,8500,19370,1160659
76,76,11115,8366,246,8611,16977,1160659
76,101,18818,8567,10452,19019,27586,1160659
111,110,15577,3546,21385,24930,28476,1160659
111,110,15577,9564,21385,6018,15582,1160659
99,100,21955,8570,14430,23000,31570,1160659
100,111,19959,4550,11389,15939,20489,1160659
111,111,29798,11163,19178,30341,41504,1160659
111,97,27004,8220,15841,24061,32281,1160659
97,100,19542,9015,11322,20338,29353,1160659
100,111,11950,8029,2935,10964,18993,1160659
111,115,13442,7741,5413,13154,20895,1160659
115,32,11510,6162,3769,9931,16093,1160659
32,111,26899,7680,20737,28416,36096,1160659
110,99,17550,8680,13320,22000,30680,1160659
99,105,12300,5550,3620,9170,14720,1160659
105,105,23220,2750,16380,19130,21880,1160659
105,105,17710,4860,15980,20840,25700,1160659
105,105,16030,4040,11170,15210,19250,1160659
105,105,12090,5670,8050,13720,19390,1160659
105,105,38280,6660,32610,39270,45930,1160659
44,32,22829,8737,13671,22408,31145,1160659
106,97,13246,1139,48935,50074,51213,outlier
106,97,13246,14113,48935,12974,27087,outlier
109,97,9458,2271,17178,19450,21721,1160659
97,115,6714,8950,4443,13393,22343,1160659
97,115,6714,12338,4443,3388,15726,1160659
115,32,13156,11573,818,12392,23965,1160659
32,105,40807,7688,29234,36922,44610,1160659
109,97,10320,1570,18688,20258,21828,1160659
98,105,39740,8720,30300,39020,47740,1160659
98,108,26500,10660,10850,21510,32170,1160659
105,97,22760,15630,13020,28650,44280,outlier
117,101,31800,15400,22740,38140,53540,1160659
111,99,14557,8979,6878,15857,24836,1160659
99,117,10392,5783,1412,7196,12979,1160659
117,108,16537,8555,10753,19309,27864,1160659
108,116,9943,6055,1388,7443,13498,1160659
116,111,10462,4559,4407,8966,13525,1160659
44,32,17448,11437,13989,25426,36863,1160659
32,111,22404,10085,10967,21052,31137,1160659
111,32,20488,7002,10403,17405,24407,1160659
109,97,10320,7627,18688,6058,13685,1160659
97,103,22234,7336,14606,21942,29278,1160659
103,105,9748,9008,2412,11420,20428,1160659
105,110,21434,5351,12427,17778,23129,1160659
110,101,18170,11257,12819,24076,35333,1160659
101,32,20461,8648,9204,17852,26500,1160659
32,113,9113,10599,465,11064,21663,1160659
113,117,10794,12819,195,13014,25833,1160659
117,101,18026,11953,5206,17160,29113,1160659
101,32,39769,11087,27816,38903,49990,1160659
105,44,49570,8160,42790,50950,59110,outlier
44,32,18730,9300,10570,19870,29170,1160659
101,108,22370,4950,10350,15300,20250,1160659
108,108,14300,4970,9350,14320,19290,1160659
108,97,13500,10610,8530,19140,29750,1160659
97,32,12700,7270,2090,9360,16630,1160659
32,112,27410,5960,20140,26100,32060,1160659
112,97,16210,10800,10250,21050,31850,1160659
97,114,16030,6370,5230,11600,17970,1160659
32,113,8939,10079,1937,12016,22095,1160659
113,117,11521,10275,1442,11718,21993,1160659
117,101,21980,8172,11705,19877,28049,1160659
101,32,24504,9955,16332,26287,36242,1160659
32,101,22840,9634,12885,22518,32152,1160659
101,115,22935,10064,13302,23365,33429,1160659
115,99,15542,11037,5479,16516,27553,1160659
99,111,13384,9043,2347,11390,20433,1160659
111,110,19523,9652,10480,20132,29784,1160659
110,100,10755,6759,1103,7862,14621,1160659
101,110,7954,3171,12065,15236,18407,1160659
101,110,7954,8289,12065,5118,13407,1160659
110,32,15021,8463,6731,15194,23657,1160659
32,108,12533,14336,4070,18406,32742,1160659
108,97,22416,13451,8080,21531,34982,1160659
97,97,37029,8846,23578,32424,41270,1160659
97,97,17529,7015,8682,15697,22712,1160659
97,97,14920,14571,7905,22477,37048,1160659
97,32,55334,8259,40762,49021,57280,outlier
109,105,11214,1167,21691,22858,24025,outlier
105,32,13185,2341,12018,14359,16700,1160659
105,32,13185,9169,12018,6828,15997,1160659
118,111,9656,1111,10935,12046,13157,outlier
118,111,9656,6773,10935,5662,12435,1160659
111,111,30569,8504,23795,32299,40803,1160659
111,105,25050,9408,16546,25954,35362,1160659
105,100,10197,14438,789,15227,29665,1160659
97,32,12795,293,16524,16817,17110,outlier
97,32,12795,8281,16524,7988,16269,1160659
32,112,20820,12576,12539,25116,37692,1160659
101,101,18190,10170,7220,17390,27560,1160659
101,101,16580,8610,6410,15020,23630,1160659
105,101,31210,19030,20890,39920,58950,outlier
101,110,30590,10730,11560,22290,33020,1160659
110,101,31810,16610,21080,37690,54300,outlier
101,32,29930,8280,13320,21600,29880,1160659
100,111,9255,7031,2496,9526,16557,1160659
111,32,19446,7931,12415,20346,28277,1160659
110,117,25851,9504,24937,34440,43944,1160659
32,100,22980,7531,15975,23506,31037,1160659
100,100,33341,8030,25810,33840,41870,1160659
100,102,13496,7704,5465,13169,20873,1160659
102,117,36411,8032,28707,36739,44771,1160659
117,110,25464,9335,17432,26767,36102,1160659
112,114,18893,8639,6317,14956,23595,1160659
114,111,8694,9857,55,9912,19769,1160659
111,100,14244,8816,4387,13203,22019,1160659
100,114,19639,7205,10823,18029,25234,1160659
105,97,10416,1093,13674,14766,15859,outlier
105,97,10416,10723,13674,9631,20354,1160659
97,32,23286,8957,12562,21520,30477,1160659
32,32,53056,6855,44098,50953,57808,outlier
32,32,15024,8127,8170,16296,24423,1160659
32,32,19027,12472,10900,23372,35844,1160659
110,100,10153,8912,818,9730,18642,1160659
100,117,25495,8306,16583,24889,33195,1160659
117,32,33262,7038,24956,31994,39032,1160659
32,100,36918,9001,29880,38880,47881,1160659
100,117,15451,6589,6450,13039,19628,1160659
117,32,17003,6090,10414,16505,22595,1160659
109,101,7900,1126,23344,24470,25596,outlier
109,101,7900,7048,23344,5922,12970,1160659
101,117,12998,6044,5950,11994,18038,1160659
117,32,18146,6486,12102,18587,25073,1160659
111,100,37060,15180,26440,41620,56800,1160659
111,32,36500,10530,24430,34960,45490,1160659
32,108,36190,10570,25660,36230,46800,1160659
108,111,37970,11630,27400,39030,50660,1160659
111,32,36620,11440,24990,36430,47870,1160659
32,113,38890,21520,27450,48970,70490,outlier
113,117,31340,11140,9820,20960,32100,1160659
117,101,26680,17010,15540,32550,49560,outlier
101,32,19570,11160,2560,13720,24880,1160659
32,99,14274,5635,7788,13423,19058,1160659
99,111,10003,7038,4369,11406,18444,1160659
111,114,15042,7939,8005,15944,23883,1160659
114,97,22921,8506,14982,23488,31994,1160659
97,99,45933,11502,37426,48929,60431,outlier
99,97,18548,11963,7046,19009,30972,1160659
97,111,12916,10977,953,11930,22907,1160659
44,32,18477,7571,11374,18945,26516,1160659
100,101,11445,2567,18468,21035,23602,1160659
114,97,8060,10190,1690,11880,22070,1160659
97,32,10960,4970,770,5740,10710,1160659
109,105,15900,6290,10850,17140,23430,1160659
105,32,13610,9390,7320,16710,26100,1160659
32,101,13400,7190,4010,11200,18390,1160659
115,32,8360,1460,17500,18960,20420,1160659
115,32,8360,8780,17500,7320,16100,1160659
106,111,25420,7380,19720,27100,34480,1160659
237,97,12140,311,31136,31447,31758,outlier
237,97,12140,12442,31136,12131,24573,1160659
97,32,16067,8892,3625,12516,21408,1160659
101,115,20791,6733,11266,17998,24731,1160659
115,116,20119,6645,13386,20031,26676,1160659
116,97,22608,12782,15963,28745,41527,1160659
97,114,21923,10438,9141,19579,30017,1160659
100,101,11445,11494,18468,8927,20421,1160659
101,114,40991,4102,29497,33599,37701,1160659
114,114,10356,11087,6254,17341,28428,1160659
114,97,21605,8428,10518,18946,27374,1160659
97,109,14429,5488,6001,11489,16977,1160659
109,97,10452,10525,4964,15489,26014,1160659
32,101,20610,7365,10605,17970,25335,1160659
101,110,42808,6056,35443,41499,47555,outlier
110,32,17902,6535,11846,18381,24916,1160659
114,114,13037,7720,11422,19142,26862,1160659
114,114,18235,8758,10515,19273,28031,1160659
114,114,16776,8824,8018,16842,25666,1160659
114,114,38602,7563,29779,37341,44904,1160659
114,108,32814,4886,25251,30137,35023,1160659
108,101,3988,5172,11685,16857,22029,1160659
108,101,3988,11180,11685,6008,17188,1160659
101,103,16484,8336,5304,13640,21976,1160659
103,97,17577,10712,9241,19953,30665,1160659
97,114,18724,8084,8012,16097,24181,1160659
111,121,25070,8200,17690,25890,34090,1160659
97,32,10270,1160,18910,20070,21230,outlier
97,32,10270,9800,18910,8640,18440,1160659
109,97,14100,5770,3910,9680,15450,1160659
97,115,15310,8790,9540,18330,27120,1160659
115,32,11900,9000,3110,12110,21110,1160659
114,101,10580,1430,20210,21640,23070,1160659
114,101,10580,10020,20210,8590,18610,1160659
105,97,9190,3974,11938,15912,19886,1160659
105,97,9190,10557,11938,6583,17140,1160659
97,32,14816,8772,4260,13032,21804,1160659
97,32,8455,1142,10453,11595,12737,outlier
97,32,8455,9554,10453,8412,17966,1160659
32,118,15158,8488,5604,14091,22579,1160659
118,105,10424,11245,1937,13182,24427,1160659
105,114,27655,7928,16409,24337,32265,1160659
105,114,7140,4016,11354,15369,19385,1160659
105,114,7140,7793,11354,3777,11570,1160659
32,109,19552,5025,13017,18042,23067,1160659
109,105,9946,11105,4921,16026,27131,1160659
105,110,29967,8077,18861,26938,35015,1160659
110,104,17457,9032,9380,18412,27444,1160659
104,97,14091,8408,5059,13467,21875,1160659
97,32,11433,8619,3025,11643,20262,1160659
32,118,39897,8989,31278,40268,49257,1160659
118,105,12929,7064,3940,11004,18068,1160659
105,100,10453,9609,3389,12998,22607,1160659
100,97,16977,10093,7368,17461,27554,1160659
101,99,43330,10400,33310,43710,54110,outlier
99,105,12590,7190,2190,9380,16570,1160659
111,115,24080,11700,18100,29800,41500,1160659
115,97,20650,9810,8950,18760,28570,1160659
97,32,17720,6680,7910,14590,21270,1160659
32,113,21660,12030,14980,27010,39040,1160659
113,117,14020,7580,1990,9570,17150,1160659
117,101,13700,7070,6120,13190,20260,1160659
101,32,10470,8910,3400,12310,21220,1160659
97,32,16560,7471,6468,13938,21409,1160659
32,97,12918,9058,5448,14505,23563,1160659
97,32,16442,6565,7384,13949,20514,1160659
32,97,14048,8480,7483,15963,24443,1160659
97,103,37337,9102,28857,37959,47061,1160659
103,117,11016,8507,1914,10421,18928,1160659
117,97,13171,9293,4664,13956,23249,1160659
97,44,59704,4100,50412,54511,58611,outlier
44,32,14964,6556,10865,17421,23977,1160659
32,108,13553,10040,6997,17037,27077,1160659
108,105,15402,8131,5362,13493,21624,1160659
105,109,15016,9582,6885,16467,26049,1160659
109,112,21936,10523,12354,22877,33400,1160659
112,97,25944,11117,15421,26538,37655,1160659
97,32,19998,6517,8882,15399,21916,1160659
32,115,17932,10078,11415,21493,31571,1160659
115,117,19460,8099,9382,17481,25580,1160659
117,32,19010,8026,10911,18938,26964,1160659
32,101,48927,10523,40901,51424,61947,outlier
101,106,16427,8553,5905,14458,23011,1160659
110,101,50880,15830,40220,56050,71880,outlier
99,101,29430,18940,14270,33210,52150,outlier
101,101,20300,10210,7850,18060,28270,1160659
111,99,41600,18460,29660,48120,66580,outlier
32,104,19460,7470,10550,18020,25490,1160659
104,97,10370,10200,2900,13100,23300,1160659
97,121,11230,6980,1030,8010,14990,1160659
121,32,13930,8820,6950,15770,24590,1160659
44,32,19730,9100,11050,20150,29250,1160659
114,101,7960,2080,30500,32580,34660,1160659
114,101,7960,13030,30500,10950,23980,1160659
101,97,30040,10380,17010,27390,37770,1160659
114,114,20816,11890,10014,21904,33794,1160659
114,114,46251,11046,34361,45406,56452,outlier
114,118,37366,11050,26320,37370,48420,1160659
118,105,18018,9436,6968,16404,25840,1160659
105,114,9912,12763,476,13239,26002,1160659
114,32,36181,7894,23418,31312,39206,1160659
110,32,44530,9248,35717,44965,54213,outlier
108,97,8106,5707,16574,22280,27987,1160659
97,32,9022,2802,3315,6117,8919,1160659
97,32,9022,6903,3315,4102,11005,1160659
112,97,1840,10320,9485,19806,30126,1160659
112,97,1840,11502,9485,1182,12684,1160659
97,114,22621,9315,11118,20434,29749,1160659
114,116,22574,10740,13259,23999,34739,1160659
101,32,8839,1518,21266,22784,24302,1160659
101,32,8839,6312,21266,4794,11106,1160659
110,111,5939,2390,17264,19654,22044,1160659
106,106,33550,5864,24996,30861,36725,1160659
106,106,12333,11409,6468,17877,29286,1160659
106,106,36048,9129,24640,33769,42898,1160659
106,101,10066,9444,937,10381,19825,1160659
101,105,20806,6075,11362,17437,23512,1160659
