@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1140806', 'outlier'}

@DATA
98,105,44700,9890,34130,44020,53910,outlier
115,101,17834,5626,10894,16520,22146,1140806
108,97,16098,7438,7266,14703,22141,1140806
97,32,20043,5024,12605,17629,22653,1140806
32,112,8261,9549,3236,12785,22334,1140806
112,114,18190,6572,8641,15214,21786,1140806
114,101,15740,5539,9168,14707,20246,1140806
101,115,16826,5724,11286,17010,22734,1140806
115,105,16434,6620,10711,17331,23951,1140806
105,111,14717,5293,8097,13390,18683,1140806
111,110,15476,9261,10183,19444,28705,1140806
110,32,13906,6626,4646,11272,17898,1140806
32,115,20754,6721,14128,20849,27570,1140806
115,111,9469,9029,2748,11777,20806,1140806
111,99,15999,7125,6970,14095,21220,1140806
105,117,910,3204,7374,10578,13782,1140806
105,117,910,7226,7374,4021,11247,1140806
117,97,10174,10747,2949,13696,24443,1140806
97,108,13499,8937,2751,11689,20626,1140806
108,101,12405,7305,3468,10773,18078,1140806
101,32,43279,6014,35974,41988,48002,outlier
32,32,42211,11445,36197,47643,59088,outlier
32,32,18000,10270,6555,16825,27095,1140806
32,32,16859,11062,6590,17652,28714,1140806
32,32,21991,10799,10929,21728,32527,1140806
32,32,51430,5013,40632,45644,50657,outlier
97,108,13782,10657,5345,16002,26659,1140806
108,32,26375,8048,15718,23766,31814,1140806
105,110,20950,7630,13023,20654,28284,1140806
110,103,19030,5908,11400,17307,23215,1140806
103,103,42416,13957,36508,50465,64422,outlier
102,108,9661,9644,3963,13607,23251,1140806
108,117,55385,7835,45741,53576,61411,outlier
117,121,20745,6918,12910,19828,26746,1140806
121,101,15320,6137,8402,14539,20676,1140806
101,32,19660,4299,13523,17822,22121,1140806
32,101,16596,6846,12298,19143,25989,1140806
101,110,7567,10125,721,10846,20971,1140806
110,32,18128,7515,8003,15518,23033,1140806
32,108,16987,8366,9472,17838,26204,1140806
108,97,13463,7961,5097,13057,21018,1140806
97,32,21819,5139,13859,18998,24137,1140806
32,116,20530,6035,15391,21425,27460,1140806
116,111,9975,7234,3940,11174,18408,1140806
111,109,20881,7294,13647,20941,28235,1140806
109,97,11615,6859,4321,11180,18039,1140806
97,32,20270,4727,13411,18137,22864,1140806
32,100,17915,6518,13188,19706,26224,1140806
100,101,14312,5906,7794,13699,19605,1140806
32,100,48605,7145,37766,44911,52056,outlier
100,101,15194,5914,8050,13964,19878,1140806
101,99,18838,6720,12924,19643,26363,1140806
99,105,11368,7943,4648,12591,20534,1140806
99,105,5829,1093,11489,12582,13675,1140806
99,105,5829,4820,11489,3728,8548,1140806
105,111,12989,7538,8168,15706,23244,1140806
