@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1100001', 'outlier'}

@DATA
114,101,22863,18287,14594,32880,51167,outlier
101,97,28790,20049,10503,30552,50601,outlier
97,108,20990,6168,942,7110,13278,1100001
108,108,15306,10534,9137,19671,30205,1100001
108,121,18389,8331,7854,16185,24516,1100001
121,32,15972,10979,7641,18620,29599,1100001
32,108,19817,9516,8839,18355,27871,1100001
108,105,24966,6093,15450,21543,27636,1100001
105,107,20154,9028,14060,23088,32116,1100001
107,101,14617,9885,5589,15474,25359,1100001
101,32,13838,11381,3954,15334,26715,1100001
32,116,17916,8852,6535,15388,24240,1100001
116,104,13519,6982,4667,11649,18631,1100001
104,105,25360,8670,18378,27048,35718,1100001
105,115,17324,12931,8654,21584,34515,1100001
115,32,16536,12722,3606,16327,29049,1100001
32,99,20226,15069,7504,22573,37642,1100001
99,97,17961,18765,2892,21657,40422,outlier
97,114,38167,6248,19402,25650,31898,1100001
114,114,16128,6953,9879,16832,23785,1100001
114,101,22228,10306,15276,25582,35888,1100001
101,101,21334,10137,11028,21165,31302,1100001
101,114,27169,10596,17032,27628,38224,1100001
114,32,25867,11130,15271,26401,37531,1100001
32,98,36124,8698,24994,33692,42390,1100001
98,101,18084,10713,9386,20099,30812,1100001
101,99,34282,13423,23568,36991,50414,1100001
99,97,20634,19462,7211,26673,46135,outlier
97,117,30052,6370,10590,16960,23330,1100001
117,115,16308,10308,9938,20246,30554,1100001
115,101,26151,6857,15843,22700,29557,1100001
101,32,12572,8648,5715,14363,23011,1100001
32,105,22001,7801,13354,21155,28956,1100001
105,116,17990,8886,10189,19075,27961,1100001
116,32,15678,9585,6792,16377,25962,1100001
32,105,25710,7033,16125,23158,30191,1100001
105,115,17444,12498,10411,22909,35407,1100001
115,32,13218,10316,721,11037,21353,1100001
32,118,24324,8597,14008,22606,31203,1100001
118,101,14690,8545,6093,14639,23184,1100001
101,114,21538,9449,12993,22442,31891,1100001
114,121,17552,8076,8102,16178,24254,1100001
121,32,17598,10562,9523,20085,30647,1100001
32,101,16093,9805,5531,15336,25141,1100001
101,120,33919,11093,24114,35207,46300,1100001
99,101,17292,3887,34864,38752,42639,outlier
99,101,17292,15944,34864,12056,28000,outlier
101,108,25854,6186,9911,16096,22282,1100001
108,108,16821,9230,10635,19865,29095,1100001
108,101,14755,16717,5525,22242,38959,outlier
101,110,45333,7586,28616,36202,43788,1100001
110,116,25401,9435,17815,27250,36685,1100001
116,32,15963,11474,6528,18002,29476,1100001
97,116,26771,6931,7565,14495,21426,1100001
116,32,17152,9968,10221,20189,30157,1100001
32,105,26141,6591,16174,22765,29356,1100001
105,116,29615,6628,23023,29651,36279,1100001
116,115,19462,15104,12834,27938,43042,1100001
115,32,16161,11081,1057,12138,23219,1100001
98,101,16445,10052,8613,18665,28717,1100001
101,115,23844,10438,13792,24230,34668,1100001
115,116,20588,6445,10150,16595,23040,1100001
116,32,19502,11834,13056,24890,36724,1100001
32,115,41813,11563,29979,41542,53105,1100001
115,116,21329,6588,9766,16354,22942,1100001
116,117,25397,7895,18809,26704,34599,1100001
117,102,35852,7039,27958,34997,42036,1100001
102,102,16340,10627,9301,19928,30555,1100001
46,32,16304,12056,9002,21058,33114,1100001
32,105,27887,9092,1517,10609,19701,1100001
105,32,18673,13117,9581,22698,35815,1100001
97,109,8557,9638,17674,27312,36950,1100001
97,109,8557,12479,17674,2841,15320,1100001
109,32,14491,11931,2012,13943,25874,1100001
32,118,30090,7482,18159,25640,33122,1100001
118,101,15739,10691,8258,18949,29640,1100001
101,114,24177,9918,13486,23404,33322,1100001
114,121,33289,6778,23371,30149,36927,1100001
121,32,17166,10958,10388,21347,32305,1100001
32,112,43827,7374,32868,40242,47616,outlier
112,114,20935,9772,13562,23333,33105,1100001
114,111,19729,7119,9957,17076,24195,1100001
111,117,25899,8869,18780,27648,36517,1100001
117,100,26414,9036,17545,26581,35617,1100001
100,32,15914,9554,6878,16432,25986,1100001
32,111,21532,8722,11978,20701,29423,1100001
111,102,17663,8573,8941,17513,26086,1100001
102,32,13123,9901,4550,14451,24352,1100001
32,116,24313,5342,14412,19754,25096,1100001
116,104,19307,9602,13966,23567,33169,1100001
104,105,28351,6374,18749,25124,31498,1100001
105,115,13828,9977,7453,17430,27407,1100001
115,32,10577,10223,600,10822,21045,1100001
32,105,18883,6710,8660,15370,22080,1100001
105,110,23485,9280,16776,26056,35336,1100001
110,115,44994,14075,35713,49788,63863,outlier
115,116,36209,7418,22135,29552,36970,1100001
116,105,43459,7216,36042,43257,50473,outlier
105,116,30050,9287,22834,32121,41408,1100001
116,117,19726,6370,10440,16810,23180,1100001
117,116,50206,12803,43836,56639,69442,outlier
116,105,24754,6549,11951,18500,25049,1100001
105,111,18673,7018,12124,19142,26160,1100001
111,110,24616,9491,17598,27090,36581,1100001
110,32,17000,13750,7509,21259,35009,1100001
32,98,34344,7884,20594,28478,36362,1100001
98,101,19298,9821,11414,21235,31056,1100001
101,99,29198,8372,19377,27749,36121,1100001
99,97,23678,13241,15306,28547,41788,1100001
97,117,34299,6371,21058,27429,33800,1100001
117,115,16638,12503,10268,22770,35273,1100001
115,101,29516,8405,17013,25419,33824,1100001
101,32,16512,11295,8107,19403,30698,1100001
32,111,24587,7878,13291,21170,29048,1100001
111,102,19344,11597,11466,23063,34660,1100001
102,32,13632,11928,2035,13963,25891,1100001
32,97,19755,15208,7828,23036,38244,1100001
97,108,18296,6451,3088,9539,15990,1100001
108,108,15655,9323,9204,18527,27850,1100001
108,32,22280,8098,12957,21055,29153,1100001
32,116,24906,5981,16808,22789,28770,1100001
116,104,20081,8787,14100,22888,31675,1100001
104,101,48578,11532,39790,51322,62854,outlier
101,32,18703,11386,7171,18557,29943,1100001
32,116,25552,11762,14166,25928,37690,1100001
116,104,38046,7510,26284,33794,41304,1100001
104,105,25310,6751,17799,24550,31301,1100001
105,110,24175,7255,17425,24679,31934,1100001
110,103,27836,6360,20582,26942,33302,1100001
103,115,16143,10481,9783,20264,30745,1100001
115,32,12380,11078,1899,12977,24055,1100001
32,116,27827,5629,16749,22378,28007,1100001
116,104,19020,10774,13390,24164,34938,1100001
104,101,59860,10085,49086,59170,69255,outlier
101,32,15772,12011,5687,17698,29709,1100001
32,117,27013,5649,15003,20652,26301,1100001
117,110,21037,9465,15388,24853,34318,1100001
110,105,38750,5685,29284,34970,40655,1100001
105,118,27088,7202,21402,28604,35806,1100001
118,101,14201,9097,6999,16095,25192,1100001
101,114,21395,10080,12298,22379,32459,1100001
114,115,26883,11431,16803,28234,39665,1100001
115,105,14584,6317,3152,9470,15787,1100001
105,116,20880,8950,14563,23513,32463,1100001
116,121,14171,7599,5221,12820,20419,1100001
121,32,19121,10041,11521,21563,31604,1100001
32,104,23512,8649,13471,22119,30768,1100001
97,115,15570,4441,18928,23369,27810,1100001
115,32,17591,837,13150,13986,14823,outlier
115,32,17591,10861,13150,10024,20885,1100001
32,100,34833,11280,23972,35252,46532,1100001
100,111,18861,5681,7580,13261,18942,1100001
111,110,24423,8058,18743,26801,34859,1100001
110,101,13328,11454,5270,16723,28177,1100001
32,102,18340,10326,8279,18605,28931,1100001
102,111,18593,5418,8267,13685,19103,1100001
111,114,13524,10837,8106,18943,29780,1100001
32,109,19760,8693,10624,19317,28010,1100001
101,46,30931,8133,21657,29790,37923,1100001
46,32,17443,12131,9311,21441,33572,1100001
32,32,19103,21705,6972,28677,50382,outlier
32,105,24351,8591,2646,11237,19828,1100001
105,32,18001,11941,9410,21351,33292,1100001
97,109,11759,131,20992,21123,21254,outlier
97,109,11759,7903,20992,7772,15675,1100001
109,32,14227,9746,6324,16070,25816,1100001
32,118,27163,6770,17417,24187,30957,1100001
118,101,12701,8443,5931,14373,22816,1100001
101,114,21415,9381,12972,22353,31734,1100001
114,121,14932,7943,5551,13493,21436,1100001
32,101,7478,2041,19549,21590,23631,1100001
32,101,7478,20849,19549,18808,39657,outlier
101,120,41842,10461,20993,31454,41915,1100001
99,105,20932,7113,8373,15486,22599,1100001
105,116,41514,6656,34400,41056,47712,outlier
116,101,12204,9789,5548,15337,25126,1100001
101,100,22822,10957,13033,23990,34947,1100001
100,46,19127,6963,8170,15133,22096,1100001
46,46,48011,12827,41048,53875,66702,outlier
116,104,23626,8616,11155,19771,28387,1100001
104,105,25096,8246,16480,24725,32971,1100001
115,32,10390,271,17591,17863,18134,outlier
115,32,10390,12070,17591,11799,23869,1100001
32,105,21672,8848,9602,18450,27298,1100001
105,115,16843,10127,7995,18122,28249,1100001
115,32,21607,11052,11480,22532,33584,1100001
32,97,18352,13655,7300,20955,34610,1100001
97,32,15271,12597,1616,14213,26810,1100001
