@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1090067', 'outlier'}

@DATA
108,105,19652,2677,27212,29889,32566,outlier
105,122,10334,3073,7658,10730,13803,1090067
105,122,10334,14346,7658,11274,25620,outlier
58,41,45092,8402,36790,45192,53594,outlier
58,41,45092,14001,36790,5599,19600,outlier
41,41,11989,3927,6033,9960,13887,1090067
41,41,16229,7538,9492,17030,24568,1090067
41,41,16493,6347,8955,15302,21649,1090067
41,41,14871,5956,8524,14480,20436,1090067
41,41,14427,4324,8471,12794,17118,1090067
41,41,10961,9537,6637,16174,25711,1090067
41,41,17217,11545,7680,19225,30770,1090067
77,101,24751,9090,14868,23958,33048,1090067
32,115,8379,219,10671,10890,11109,outlier
32,115,8379,7957,10671,7738,15695,1090067
115,105,9486,6741,1528,8270,15011,1090067
105,101,8002,7931,1261,9192,17123,1090067
101,110,9904,10330,1973,12303,22633,1090067
110,114,11167,5534,837,6371,11905,1090067
114,111,6760,7608,1226,8834,16442,1090067
111,32,15772,9061,8164,17224,26285,1090067
32,32,33415,5093,24354,29447,34540,outlier
32,32,13814,3897,8721,12618,16515,1090067
32,32,11855,4774,7957,12732,17506,1090067
32,116,8341,9102,3567,12669,21771,1090067
116,111,13704,6336,4602,10938,17274,1090067
111,32,16901,7496,10565,18061,25557,1090067
32,98,14597,11937,7101,19039,30976,1090067
121,32,28377,9638,20234,29872,39510,outlier
32,109,25088,13811,15450,29262,43073,outlier
109,117,28932,9232,15120,24352,33584,outlier
117,121,24679,8709,15446,24155,32864,1090067
121,32,29096,9127,20387,29514,38641,outlier
112,112,18369,5562,8624,14187,19749,1090067
112,112,19279,6022,13717,19739,25761,1090067
112,112,17489,7595,11467,19062,26657,1090067
98,105,13190,7892,1253,9145,17037,1090067
105,101,14495,12760,6603,19363,32123,1090067
101,110,14495,7140,1734,8874,16014,1090067
110,32,16144,7511,9004,16515,24026,1090067
121,97,10023,1164,15860,17024,18188,outlier
97,32,10376,238,9212,9450,9688,outlier
97,32,10376,9136,9212,8899,18035,1090067
113,117,7197,2284,8054,10338,12622,1090067
113,117,7197,7083,8054,4798,11881,1090067
101,32,7612,1077,8106,9183,10260,outlier
101,32,7612,7127,8106,6050,13177,1090067
32,101,9922,5539,2796,8335,13874,1090067
115,32,5567,4284,12550,16835,21119,1090067
115,32,5567,7207,12550,2923,10130,1090067
32,117,13734,7533,6527,14060,21593,1090067
117,110,10756,8333,3223,11556,19889,1090067
110,32,16541,7140,8208,15347,22487,1090067
32,100,9805,10350,2665,13015,23365,1090067
100,100,12801,12680,2451,15131,27811,1090067
100,100,13154,7450,474,7924,15374,1090067
