@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1150379', 'outlier'}

@DATA
44,32,21208,7242,12569,19811,27053,1150379
117,115,16480,6598,10964,17562,24160,1150379
115,32,47433,6589,40835,47423,54012,outlier
32,116,19496,1641,12907,14548,16189,1150379
116,111,9683,10040,8042,18082,28122,1150379
111,32,31026,7834,20986,28820,36654,1150379
98,101,9352,7139,4370,11508,18647,1150379
101,32,11033,6998,3895,10893,17891,1150379
97,32,14439,7537,7764,15300,22837,1150379
97,117,8331,5456,11896,17352,22808,1150379
117,110,9931,2377,4475,6852,9229,1150379
117,110,9931,9587,4475,7210,16797,1150379
113,117,9223,688,14869,15557,16245,outlier
113,117,9223,12708,14869,12020,24728,1150379
101,32,8744,1989,9975,11964,13953,1150379
101,32,8744,7651,9975,5662,13313,1150379
32,109,19714,11520,12063,23583,35103,1150379
109,101,11612,6267,93,6360,12627,1150379
101,32,8409,10306,2142,12448,22754,1150379
32,32,11820,5160,5830,10990,16150,1150379
32,32,10750,5190,5590,10780,15970,1150379
44,32,13890,8200,7520,15720,23920,1150379
115,111,13590,6790,790,7580,14370,1150379
111,98,30820,8200,24030,32230,40430,1150379
114,101,8470,4090,15190,19280,23370,1150379
101,32,12480,6720,8390,15110,21830,1150379
32,100,30015,10043,22478,32521,42564,1150379
100,105,19991,6053,9948,16001,22054,1150379
105,102,11472,11033,5419,16452,27485,1150379
101,114,9475,2080,10923,13003,15083,1150379
114,101,11080,1966,9001,10966,12932,1150379
114,101,11080,9490,9001,7524,17014,1150379
101,110,12522,5448,3032,8480,13928,1150379
116,32,18457,9001,10564,19564,28565,1150379
32,112,27260,8330,18260,26590,34920,1150379
101,32,12480,9410,8390,2690,12100,1150379
32,116,17040,8590,7630,16220,24810,1150379
116,111,17720,7300,9130,16430,23730,1150379
111,100,21260,9000,13960,22960,31960,1150379
100,97,11280,20090,2280,22370,42460,outlier
97,115,23470,12850,3380,16230,29080,1150379
115,32,24300,8390,11450,19840,28230,1150379
32,108,43920,7390,35530,42920,50310,outlier
108,97,13690,12330,6300,18630,30960,1150379
97,115,14000,10410,1670,12080,22490,1150379
32,101,12366,3596,2060,5656,9252,1150379
101,101,31323,7925,27726,35652,43577,1150379
32,104,18011,9802,10857,20659,30461,1150379
104,101,9876,7616,74,7689,15305,1150379
101,32,10063,10760,2447,13207,23967,1150379
100,101,8636,2762,37684,40446,43208,outlier
100,101,8636,10114,37684,7352,17466,outlier
101,115,19715,7862,9601,17464,25326,1150379
115,99,16644,11312,8782,20094,31406,1150379
105,100,11103,3366,22295,25661,29027,1150379
105,100,11103,3394,22295,27,3421,1150379
100,97,13605,1953,10211,12164,14117,1150379
100,97,13605,12988,10211,11035,24023,1150379
97,100,13036,10523,49,10571,21094,1150379
100,111,15360,13589,4838,18427,32016,1150379
111,32,29641,7894,16052,23946,31840,1150379
117,110,7175,4075,17676,21751,25826,1150379
117,110,7175,8544,17676,4469,13013,1150379
115,32,11500,9080,1090,10170,19250,1150379
32,99,12990,8800,3910,12710,21510,1150379
99,111,14800,7300,6000,13300,20600,1150379
111,115,14420,16050,7120,23170,39220,outlier
97,115,16930,1580,17700,19280,20860,1150379
97,115,16930,10010,17700,8430,18440,1150379
115,32,19330,9220,9320,18540,27760,1150379
32,113,30130,10720,20910,31630,42350,1150379
113,117,12580,7510,1860,9370,16880,1150379
101,32,9540,1180,16960,18140,19320,1150379
112,101,11763,8051,3432,11484,19535,1150379
101,114,8932,9124,880,10004,19128,1150379
114,115,16994,9498,7870,17368,26866,1150379
115,111,12043,6963,2545,9507,16470,1150379
111,110,17016,5468,10053,15522,20990,1150379
46,32,23533,7466,17242,24707,32173,1150379
119,104,11921,7688,2923,10611,18299,1150379
104,101,11081,5953,3392,9345,15298,1150379
101,32,9540,8830,16960,7650,16480,1150379
32,97,35700,11920,26870,38790,50710,1150379
97,109,21660,7490,9740,17230,24720,1150379
109,97,11370,11730,3880,15610,27340,1150379
97,32,15910,8410,4180,12590,21000,1150379
32,32,11300,6180,4920,11100,17280,1150379
32,101,10360,10520,4180,14700,25220,1150379
101,32,21160,9910,10640,20550,30460,1150379
32,97,40700,11220,30790,42010,53230,1150379
101,110,10063,6547,4110,10657,17204,1150379
110,32,15844,7512,9297,16809,24321,1150379
32,105,38106,8461,30593,39054,47515,1150379
105,32,17997,7466,9535,17002,24468,1150379
32,115,16368,10057,8902,18959,29016,1150379
115,101,18496,7981,8439,16419,24400,1150379
101,101,18469,7517,10488,18005,25522,1150379
101,32,16002,6992,8485,15477,22469,1150379
116,104,12462,4316,4894,9210,13526,1150379
104,101,8041,10117,3725,13842,23959,1150379
101,32,11591,7479,1474,8953,16432,1150379
32,98,11920,8099,4441,12540,20639,1150379
98,105,10066,7570,1967,9536,17106,1150379
105,103,12903,4501,5334,9835,14336,1150379
103,32,9662,6407,5161,11568,17975,1150379
32,98,18424,7064,12017,19081,26145,1150379
98,97,18899,7071,11835,18906,25977,1150379
97,110,12004,5634,4933,10568,16202,1150379
110,103,8990,6578,3356,9934,16512,1150379
