@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1234567', 'outlier'}

@DATA
117,101,14300,10100,6300,16400,26500,1234567
99,114,24843,11142,13869,25011,36153,1234567
114,105,12467,6676,1325,8000,14676,1234567
116,101,10018,1150,16321,17471,18621,1234567
114,105,17890,9677,4853,14530,24207,1234567
105,111,16005,9158,6328,15486,24644,1234567
111,115,10033,10066,875,10941,21007,1234567
100,101,10426,7166,37598,44764,51930,outlier
100,101,10426,15635,37598,8468,24103,outlier
101,32,17569,6566,1935,8501,15067,1234567
32,101,39884,15143,33318,48461,63604,outlier
101,118,25529,9593,10386,19978,29571,1234567
118,97,16401,12200,6808,19009,31209,1234567
97,108,13028,9707,828,10535,20242,1234567
105,97,6973,1157,18723,19880,21037,1234567
105,97,6973,8624,18723,7468,16092,1234567
99,105,4518,5680,11381,17061,22741,1234567
99,105,4518,7697,11381,2017,9714,1234567
101,118,14000,7400,3900,11300,18700,1234567
118,111,25500,8500,18100,26600,35100,1234567
111,32,23700,8100,15200,23300,31400,1234567
108,101,9000,400,23100,23500,23900,1234567
108,101,9000,11600,23100,11200,22800,1234567
101,111,12200,8500,600,9100,17600,1234567
111,110,22300,6900,13800,20700,27600,1234567
110,32,18900,7900,12000,19900,27800,1234567
32,104,22600,8900,14700,23600,32500,1234567
97,99,13800,1100,20300,21400,22500,1234567
105,105,22439,9836,14742,24579,34415,1234567
105,243,23995,8184,14159,22343,30527,1234567
243,110,19530,8137,11346,19482,27619,1234567
110,32,24939,7154,16803,23957,31111,1234567
32,101,19460,10174,12305,22479,32653,1234567
101,115,19975,8156,9801,17956,26112,1234567
115,32,14003,8646,5847,14493,23139,1234567
32,108,25654,9538,17008,26546,36084,1234567
108,111,22314,7665,12777,20442,28107,1234567
111,115,12987,11125,5321,16446,27571,1234567
115,32,15486,7646,4362,12008,19654,1234567
32,111,44963,8652,37317,45969,54621,outlier
111,98,27433,9232,18780,28012,37244,1234567
106,101,8855,1100,18769,19869,20969,1234567
101,116,9964,4291,8863,13154,17445,1234567
101,116,9964,10811,8863,6521,17332,1234567
116,105,14064,7600,3252,10853,18453,1234567
105,118,12916,10651,5316,15967,26618,1234567
118,111,14468,7694,3817,11511,19205,1234567
111,115,10053,11607,2359,13966,25573,1234567
97,99,13800,10100,20300,9000,19100,1234567
99,101,27000,11600,16900,28500,40100,1234567
101,32,25900,7500,14300,21800,29300,1234567
54,32,26100,7900,17000,24900,32800,1234567
32,97,16800,12200,8900,21100,33300,1234567
97,59,27100,7900,14900,22800,30700,1234567
59,111,22000,7200,14100,21300,28500,1234567
111,115,18800,12700,11600,24300,37000,1234567
115,32,14400,8000,1700,9700,17700,1234567
70,101,16300,2000,9300,11300,13300,1234567
101,114,12800,1800,10800,12600,14400,1234567
114,32,56900,3700,55100,58800,62500,outlier
32,103,29500,2700,25800,28500,31200,1234567
103,116,21900,1900,19200,21100,23000,1234567
116,101,27000,3100,25100,28200,31300,1234567
101,32,24700,3700,21600,25300,29000,1234567
32,115,16700,2300,13000,15300,17600,1234567
