@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1130575', 'outlier'}

@DATA
114,113,29500,3600,27000,30600,34200,1130575
113,117,11900,3000,8300,11300,14300,1130575
117,101,11600,2000,8600,10600,12600,1130575
101,32,8300,3800,6300,10100,13900,1130575
32,101,23500,2700,19700,22400,25100,1130575
101,115,18000,1800,15300,17100,18900,1130575
110,100,10100,2100,16900,19000,21100,1130575
100,101,8100,5800,6000,11800,17600,1130575
100,101,8100,16000,6000,10200,26200,1130575
101,32,17100,16500,1100,17600,34100,1130575
115,32,11700,2300,9900,12200,14500,1130575
117,110,21300,2000,18100,20100,22100,1130575
32,111,34300,2400,29500,31900,34300,1130575
111,112,30900,1700,28500,30200,31900,1130575
112,111,7700,2300,6000,8300,10600,1130575
111,114,11400,2000,9100,11100,13100,1130575
114,116,19800,2400,17800,20200,22600,1130575
116,117,7900,2400,5500,7900,10300,1130575
117,110,12400,1500,10000,11500,13000,1130575
110,105,16600,1800,15100,16900,18700,1130575
105,100,8400,1500,6600,8100,9600,1130575
100,97,21100,1800,19600,21400,23200,1130575
97,100,24300,1900,22500,24400,26300,1130575
100,32,22600,7000,20700,27700,34700,1130575
112,97,14800,2000,11500,13500,15500,1130575
97,114,22000,2000,20000,22000,24000,1130575
114,97,21800,1800,19800,21600,23400,1130575
97,32,13000,3200,11200,14400,17600,1130575
32,115,28700,3200,25500,28700,31900,1130575
115,101,16400,2100,13200,15300,17400,1130575
101,114,10000,2500,7900,10400,12900,1130575
114,98,14900,2100,12400,14500,16600,1130575
98,105,10200,3000,8100,11100,14100,1130575
105,114,21900,3000,18900,21900,24900,1130575
114,32,6800,4400,3800,8200,12600,1130575
32,97,16400,2200,12000,14200,16400,1130575
97,32,13000,2600,10800,13400,16000,1130575
108,111,18700,2300,16400,18700,21000,1130575
111,115,9100,2000,6800,8800,10800,1130575
115,32,18000,2800,16000,18800,21600,1130575
32,100,10400,2100,7600,9700,11800,1130575
100,101,10700,2400,8600,11000,13400,1130575
101,109,12200,2000,9800,11800,13800,1130575
109,97,22000,1600,20000,21600,23200,1130575
97,115,23900,3200,22300,25500,28700,1130575
121,32,48400,3300,45500,48800,52100,outlier
115,101,19400,1900,16100,18000,19900,1130575
101,114,18700,3200,16800,20000,23200,1130575
114,32,7900,2400,4700,7100,9500,1130575
32,117,25500,2100,23100,25200,27300,1130575
117,110,20000,2000,17900,19900,21900,1130575
110,32,21000,3000,19000,22000,25000,1130575
32,101,20700,2400,17700,20100,22500,1130575
101,32,29400,3100,27000,30100,33200,1130575
32,32,25200,9900,22100,32000,41900,1130575
32,69,20300,6300,10400,16700,23000,1130575
69,108,21100,2500,14800,17300,19800,1130575
108,101,9500,5700,7000,12700,18400,1130575
101,110,11100,2400,5400,7800,10200,1130575
110,103,25500,2200,23100,25300,27500,1130575
103,101,14900,1800,12700,14500,16300,1130575
101,32,9700,5100,7900,13000,18100,1130575
32,32,36500,7000,17400,24400,31400,1130575
83,111,15100,1900,3400,5300,7200,1130575
83,111,15100,11500,3400,9600,21100,1130575
111,121,28200,12300,16700,29000,41300,1130575
121,32,12700,14500,400,14900,29400,1130575
32,105,18300,14300,3800,18100,32400,1130575
105,110,25600,10100,11300,21400,31500,1130575
110,110,34300,11200,24200,35400,46600,1130575
110,110,22300,7500,11100,18600,26100,1130575
110,117,26100,14300,18600,32900,47200,1130575
117,110,20800,12600,6500,19100,31700,1130575
110,97,37200,17000,24600,41600,58600,outlier
97,32,36300,14400,19300,33700,48100,1130575
112,101,10100,1600,22000,23600,25200,1130575
112,101,10100,12800,22000,11200,24000,1130575
101,114,14400,12300,1600,13900,26200,1130575
114,115,23900,11600,11600,23200,34800,1130575
115,111,15100,11600,3500,15100,26700,1130575
111,110,17600,11600,6000,17600,29200,1130575
110,97,14000,12900,2400,15300,28200,1130575
97,32,19500,16000,6600,22600,38600,1130575
32,114,26100,12200,10100,22300,34500,1130575
114,101,16900,13300,4700,18000,31300,1130575
105,110,20200,2100,17500,19600,21700,1130575
110,103,14000,2500,11900,14400,16900,1130575
103,101,9600,2200,7100,9300,11500,1130575
101,110,14200,2000,12000,14000,16000,1130575
110,105,9500,1900,7500,9400,11300,1130575
105,101,12400,2100,10500,12600,14700,1130575
101,114,8900,1900,6800,8700,10600,1130575
114,111,12600,2100,10700,12800,14900,1130575
101,115,22300,10700,9000,19700,30400,1130575
115,101,20600,9500,9900,19400,28900,1130575
101,114,21800,11700,12300,24000,35700,1130575
114,118,22800,14400,11100,25500,39900,1130575
118,97,22300,13200,7900,21100,34300,1130575
100,97,16600,400,17100,17500,17900,1130575
100,97,16600,14400,17100,14000,28400,1130575
97,32,42400,14800,28000,42800,57600,outlier
32,32,51600,1600,50000,51600,53200,outlier
32,32,49500,1900,47900,49800,51700,outlier
32,32,11800,1200,9900,11100,12300,1130575
32,32,9900,1600,8700,10300,11900,1130575
32,32,10100,900,8500,9400,10300,1130575
32,32,9600,1000,8700,9700,10700,1130575
32,32,10100,1200,9100,10300,11500,1130575
32,32,10000,1700,8800,10500,12200,1130575
32,32,10000,1600,8300,9900,11500,1130575
32,32,10100,1400,8500,9900,11300,1130575
32,32,9900,1600,8500,10100,11700,1130575
32,32,10100,1600,8500,10100,11700,1130575
32,32,9900,1000,8300,9300,10300,1130575
32,32,10400,1400,9400,10800,12200,1130575
32,32,9600,1600,8200,9800,11400,1130575
32,32,27700,6900,26100,33000,39900,1130575
32,32,19600,8400,12700,21100,29500,1130575
32,32,15400,2400,7000,9400,11800,1130575
120,99,30100,1600,28200,29800,31400,1130575
44,32,43500,14400,35200,49600,64000,outlier
101,32,16400,500,15500,16000,16500,1130575
101,32,16400,16000,15500,15500,31500,1130575
32,99,19000,14900,3000,17900,32800,1130575
99,97,22500,15800,7600,23400,39200,1130575
97,114,17500,15400,1700,17100,32500,1130575
114,97,22700,14400,7300,21700,36100,1130575
97,99,24200,14400,9800,24200,38600,1130575
99,116,27100,15400,12700,28100,43500,1130575
101,114,12200,4800,20100,24900,29700,1130575
101,114,12200,15500,20100,10700,26200,1130575
114,32,44700,16500,29200,45700,62200,outlier
32,110,30600,10700,14100,24800,35500,1130575
110,111,23000,10600,12300,22900,33500,1130575
111,98,13900,14300,3300,17600,31900,1130575
98,108,25800,10100,11500,21600,31700,1130575
108,101,12900,15900,2800,18700,34600,1130575
101,44,37400,17000,21500,38500,55500,outlier
116,97,23100,17000,11800,28800,45800,1130575
109,98,10700,2000,15400,17400,19400,1130575
109,98,10700,13200,15400,11200,24400,1130575
98,105,13700,11200,500,11700,22900,1130575
101,110,10700,2600,13600,16200,18800,1130575
110,32,11800,400,9200,9600,10000,1130575
110,32,11800,15400,9200,15000,30400,1130575
115,111,9000,3700,12500,16200,19900,1130575
115,111,9000,12800,12500,9100,21900,1130575
111,121,38700,13300,25900,39200,52500,outlier
121,32,14400,15400,1100,16500,31900,1130575
32,117,27500,13800,12100,25900,39700,1130575
117,110,30700,14300,16900,31200,45500,1130575
110,32,18900,15900,4600,20500,36400,1130575
32,105,49300,13800,33400,47200,61000,outlier
100,101,14400,2500,26800,29300,31800,1130575
100,101,14400,19600,26800,17100,36700,1130575
101,97,27600,12700,8000,20700,33400,1130575
97,108,16200,9400,3500,12900,22300,1130575
108,105,20600,12200,11200,23400,35600,1130575
105,115,18400,14400,6200,20600,35000,1130575
115,116,24800,14400,10400,24800,39200,1130575
116,97,24100,15900,9700,25600,41500,1130575
97,32,25200,17100,9300,26400,43500,1130575
32,46,34200,12800,21000,33800,46600,1130575
32,67,38000,11600,41800,53400,65000,outlier
32,67,38000,14800,41800,3200,18000,outlier
99,101,20000,1800,18400,20200,22000,1130575
101,107,18300,1700,16500,18200,19900,1130575
110,116,14200,1900,11400,13300,15200,1130575
116,101,37200,2300,35300,37600,39900,outlier
105,110,20600,2000,17700,19700,21700,1130575
110,103,16200,1700,14200,15900,17600,1130575
103,110,21800,2000,20100,22100,24100,1130575
67,114,26400,11700,11600,23300,35000,1130575
114,101,23100,14300,11400,25700,40000,1130575
101,111,19400,8500,5100,13600,22100,1130575
111,32,40000,16400,31500,47900,64300,outlier
