@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1120644', 'outlier'}

@DATA
32,97,55400,11800,45300,57100,68900,outlier
97,116,21600,8000,9800,17800,25800,1120644
114,97,7400,3900,14900,18800,22700,1120644
114,97,7400,11200,14900,7300,18500,1120644
115,97,9300,13500,57700,8400,21900,outlier
97,100,17000,11200,3500,14700,25900,1120644
100,111,12400,11600,1200,12800,24400,1120644
115,32,9500,1500,9800,11300,12800,1120644
115,32,9500,10700,9800,9200,19900,1120644
32,101,18600,10100,7900,18000,28100,1120644
101,110,11000,10500,900,11400,21900,1120644
110,32,19600,11100,9100,20200,31300,1120644
101,115,14200,2800,26100,28900,31700,1120644
115,111,11000,5000,8200,13200,18200,1120644
115,111,11000,10200,8200,5200,15400,1120644
111,111,10448,6092,2667,8759,14851,1120644
111,111,12406,5300,6314,11614,16914,1120644
120,105,14753,8007,5571,13579,21586,1120644
97,32,7234,5147,8125,13271,18418,1120644
97,32,7234,8012,8125,2865,10877,1120644
46,32,19277,9091,8937,18029,27120,1120644
44,32,20600,8900,13700,22600,31500,1120644
97,115,7200,6900,17800,24700,31600,1120644
115,105,9300,5600,2400,8000,13600,1120644
115,105,9300,11200,2400,5600,16800,1120644
32,113,10500,100,18200,18300,18400,1120644
113,117,12300,1300,12200,13500,14800,1120644
113,117,12300,8100,12200,6800,14900,1120644
101,32,8000,1300,9900,11200,12500,1120644
101,32,8000,9800,9900,8500,18300,1120644
116,101,15240,8270,7260,15530,23800,1120644
101,120,25340,14170,17070,31240,45410,1120644
120,116,16570,8170,2400,10570,18740,1120644
116,111,49440,9200,41270,50470,59670,outlier
110,32,11110,8590,11180,19770,28360,1120644
110,32,11110,22250,11180,13660,35910,outlier
32,32,25990,9790,14390,24180,33970,1120644
101,32,9000,2900,8800,11700,14600,1120644
101,32,9000,9700,8800,6800,16500,1120644
115,105,6100,3700,50500,54200,57900,outlier
115,105,6100,10200,50500,6500,16700,outlier
101,110,6300,3300,8600,11900,15200,1120644
101,110,6300,8700,8600,5400,14100,1120644
116,111,3800,3800,9000,12800,16600,1120644
111,32,10600,100,6800,6900,7000,1120644
111,32,10600,10000,6800,9900,19900,1120644
32,32,17290,9240,7500,16740,25980,1120644
101,32,5070,8610,9220,17830,26440,1120644
101,32,5070,12610,9220,4000,16610,1120644
32,101,18070,12850,5460,18310,31160,1120644
101,115,35120,11390,22270,33660,45050,1120644
115,99,23400,12930,12010,24940,37870,1120644
99,114,25140,12560,12210,24770,37330,1120644
114,105,13800,8430,1240,9670,18100,1120644
117,110,5000,5100,12600,17700,22800,1120644
117,110,5000,9900,12600,4800,14700,1120644
110,32,17600,9800,7700,17500,27300,1120644
112,111,6900,4300,15100,19400,23700,1120644
112,111,6900,11000,15100,6700,17700,1120644
99,111,9400,4700,9500,14200,18900,1120644
99,111,9400,11100,9500,6400,17500,1120644
111,32,34400,9000,23300,32300,41300,1120644
32,112,27600,10300,18600,28900,39200,1120644
112,114,18600,7800,8300,16100,23900,1120644
105,98,22280,9450,13850,23300,32750,1120644
101,110,10550,2970,12820,15790,18760,1120644
110,32,11040,2620,8070,10690,13310,1120644
110,32,11040,14500,8070,11880,26380,1120644
32,108,16780,13300,2280,15580,28880,1120644
108,97,16710,10910,3410,14320,25230,1120644
97,115,21020,11420,10110,21530,32950,1120644
115,32,11760,12830,340,13170,26000,1120644
32,112,23030,10920,10200,21120,32040,1120644
112,101,21140,9890,10220,20110,30000,1120644
32,32,23649,4720,17045,21766,26486,1120644
32,32,10768,4910,6047,10957,15867,1120644
46,32,19055,8542,12266,20809,29351,1120644
101,115,20127,16403,10266,26669,43072,1120644
115,116,35478,6506,19075,25581,32087,1120644
97,109,12467,3040,23680,26720,29760,1120644
97,109,12467,16004,23680,12964,28968,1120644
101,114,20940,7910,11050,18960,26870,1120644
114,115,26970,13780,19060,32840,46620,1120644
115,111,18060,9190,4280,13470,22660,1120644
111,110,27220,8470,18030,26500,34970,1120644
110,97,14820,12830,6350,19180,32010,1120644
97,115,26510,12850,13680,26530,39380,1120644
32,101,48960,12090,30850,42940,55030,outlier
108,32,9410,4730,19100,23830,28560,1120644
109,109,54233,7260,38229,45489,52749,outlier
109,109,15642,7884,8382,16266,24150,1120644
111,111,38476,6063,29251,35314,41377,outlier
111,111,14945,7120,8883,16003,23123,1120644
111,111,15412,5909,8292,14201,20110,1120644
111,111,14205,7460,8295,15756,23216,1120644
115,111,14181,9227,1298,10525,19752,1120644
111,121,23893,6853,14666,21519,28372,1120644
108,32,9410,19900,19100,15170,35070,outlier
32,99,26310,14470,6410,20880,35350,1120644
99,104,21270,11350,6800,18150,29500,1120644
104,105,21230,10720,9880,20600,31320,1120644
105,110,28340,19540,17620,37160,56700,outlier
110,111,24260,15810,4720,20530,36340,1120644
75,101,30730,12880,16840,29720,42600,1120644
121,32,13448,8997,6595,15592,24589,1120644
32,111,34228,5460,25231,30691,36151,1120644
111,114,20860,8940,15400,24340,33280,1120644
114,105,14270,8609,5329,13938,22547,1120644
105,103,24169,6790,15560,22351,29141,1120644
103,105,9223,10093,2432,12525,22618,1120644
105,110,17829,7517,7736,15253,22770,1120644
110,97,9090,11697,1573,13270,24967,1120644
114,105,10480,1043,16568,17611,18654,1120644
114,105,10480,7154,16568,6111,13265,1120644
114,101,17200,8900,9400,18300,27200,1120644
101,111,15000,11500,6100,17600,29100,1120644
99,117,7800,4500,15000,19500,24000,1120644
99,117,7800,8600,15000,4100,12700,1120644
49,49,14900,7900,7800,15700,23600,1120644
49,48,32700,8300,24800,33100,41400,1120644
48,48,14900,10000,6600,16600,26600,1120644
48,52,31700,7200,21700,28900,36100,1120644
48,50,10100,3100,31300,34400,37500,outlier
105,111,13454,7897,6300,14197,22094,1120644
111,32,17088,8015,9191,17206,25221,1120644
100,101,6830,5539,46688,52227,57766,outlier
101,32,9697,3968,4158,8126,12094,1120644
101,32,9697,9869,4158,5902,15771,1120644
115,105,9602,6010,19309,25319,31329,1120644
115,105,9602,9614,19309,3604,13218,1120644
110,97,9088,2262,12739,15002,17264,1120644
110,97,9088,16139,12739,13877,30016,1120644
97,108,51635,7636,35496,43132,50768,outlier
101,118,32450,12370,19570,31940,44310,1120644
118,105,18360,15860,5990,21850,37710,1120644
105,110,54340,13500,38480,51980,65480,outlier
32,101,42890,9530,30090,39620,49150,outlier
101,115,21130,12700,11600,24300,37000,1120644
115,116,22630,9310,9930,19240,28550,1120644
116,97,16290,13260,6980,20240,33500,1120644
97,32,17350,11750,4090,15840,27590,1120644
32,117,30710,9550,18960,28510,38060,1120644
117,115,17060,11160,7510,18670,29830,1120644
115,97,20940,11970,9780,21750,33720,1120644
97,110,20480,9070,8510,17580,26650,1120644
110,100,20230,15250,11160,26410,41660,1120644
111,32,9330,2350,10350,12700,15050,1120644
111,32,9330,15620,10350,13270,28890,1120644
109,105,15890,4280,24020,28300,32580,1120644
105,32,8610,5260,4330,9590,14850,1120644
105,32,8610,15880,4330,10620,26500,1120644
99,111,15050,1270,22140,23410,24680,1120644
111,97,7998,2014,16660,18674,20688,1120644
111,97,7998,14339,16660,12325,26664,1120644
97,32,19530,9921,5191,15113,25034,1120644
32,32,32747,6173,22825,28998,35171,1120644
32,32,13114,2993,6941,9934,12927,1120644
101,108,13929,11994,827,12821,24815,1120644
99,111,15050,10120,22140,8850,18970,1120644
111,109,18540,9890,8420,18310,28200,1120644
109,112,21070,9530,11180,20710,30240,1120644
112,117,26980,8750,17450,26200,34950,1120644
117,116,32160,6560,23410,29970,36530,1120644
116,97,11270,12620,4710,17330,29950,1120644
97,100,27760,11110,15140,26250,37360,1120644
100,111,14810,8840,3700,12540,21380,1120644
111,114,18150,9340,9310,18650,27990,1120644
114,97,25260,14700,15920,30620,45320,1120644
108,32,21911,7134,9917,17051,24185,1120644
32,109,21645,12141,14511,26652,38793,1120644
109,101,13415,13169,1274,14443,27612,1120644
114,111,9452,1237,17305,18542,19779,1120644
114,111,9452,8193,17305,6957,15150,1120644
111,32,13997,8393,5804,14197,22590,1120644
32,99,11071,11549,2678,14227,25776,1120644
99,117,13441,6680,1892,8573,15253,1120644
117,108,16858,6880,10178,17058,23938,1120644
105,97,2807,5701,11702,17403,23104,1120644
97,32,16260,12450,1560,14010,26460,1120644
32,112,19190,8500,6740,15240,23740,1120644
112,97,14720,15470,6220,21690,37160,1120644
97,114,22320,7760,6850,14610,22370,1120644
114,97,9630,12890,1870,14760,27650,1120644
97,32,13260,15450,370,15820,31270,1120644
32,101,20590,13890,5140,19030,32920,1120644
108,32,9670,6080,12990,19070,25150,1120644
108,32,9670,16310,12990,10230,26540,1120644
109,105,18380,4520,29020,33540,38060,1120644
97,99,13188,992,7487,8478,9470,1120644
97,99,13188,12948,7487,11957,24905,1120644
110,97,5286,3664,6774,10438,14102,1120644
97,32,14357,1065,10693,11758,12823,1120644
97,32,14357,11519,10693,10454,21973,1120644
32,32,15302,6778,6848,13626,20404,1120644
32,32,12110,7398,5332,12730,20128,1120644
97,110,10836,2734,14713,17446,20180,1120644
97,110,10836,12073,14713,9339,21412,1120644
109,105,18380,14810,29020,10290,25100,1120644
105,115,27490,13610,12680,26290,39900,1120644
109,111,16510,9610,25010,34620,44230,1120644
109,111,16510,17900,25010,8290,26190,1120644
32,102,40300,13640,25010,38650,52290,outlier
102,105,15360,12590,1720,14310,26900,1120644
105,110,21840,12010,9250,21260,33270,1120644
110,44,55150,11620,43140,54760,66380,outlier
