@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1170710', 'outlier'}

@DATA
117,101,41310,15760,31060,46820,62580,outlier
101,110,39350,10950,23590,34540,45490,1170710
101,114,8592,5073,4336,9409,14482,1170710
101,114,8592,10917,4336,5845,16762,1170710
114,111,22055,10539,11138,21677,32216,1170710
111,111,14963,1563,4425,5987,7550,1170710
111,32,26186,11902,24623,36526,48428,1170710
32,32,26463,7180,14561,21741,28921,1170710
32,32,9010,11171,1830,13001,24172,1170710
32,111,44845,7030,33674,40704,47734,outlier
111,111,13410,7633,6380,14014,21647,1170710
44,32,9276,3401,23108,26509,29910,1170710
44,32,9276,11385,23108,7984,19369,1170710
32,32,37935,4909,26550,31459,36368,1170710
32,32,12410,5277,7501,12777,18054,1170710
32,32,11303,7503,6027,13529,21032,1170710
32,32,14468,10873,6965,17838,28711,1170710
44,32,9994,3486,28231,31717,35203,outlier
44,32,9994,10018,28231,6532,16550,outlier
115,105,7600,6019,11528,17547,23566,1170710
115,105,7600,17614,11528,11596,29210,outlier
105,32,19340,6635,1725,8360,14995,1170710
98,101,9402,6056,1970,8026,14082,1170710
101,99,15499,11007,9442,20449,31456,1170710
99,97,19005,5558,7998,13556,19114,1170710
97,117,10961,8650,5403,14054,22704,1170710
117,115,10956,6036,2305,8342,14378,1170710
101,32,9960,1111,17913,19024,20135,1170710
101,32,9960,8060,17913,6949,15009,1170710
105,32,21468,8061,11455,19515,27576,1170710
79,71,18400,7100,10500,17600,24700,1170710
71,73,54400,2300,47300,49600,51900,outlier
73,65,15200,9500,12900,22400,31900,1170710
65,77,38400,7100,29700,36800,43900,outlier
32,108,44000,8700,32900,41600,50300,outlier
97,32,9600,1300,14500,15800,17100,1170710
32,32,9641,2000,3005,5005,7005,1170710
32,108,12682,12880,10683,23562,36442,1170710
