@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1010101', 'outlier'}

@DATA
103,32,14029,10703,5367,16070,26773,1010101
32,116,32498,10459,21795,32254,42713,1010101
116,104,19214,6571,8755,15326,21897,1010101
97,116,15073,6445,29513,35958,42403,1010101
97,116,15073,6955,29513,509,7464,outlier
116,32,14589,10411,7634,18046,28457,1010101
105,115,19381,12043,12304,24347,36390,1010101
115,32,20941,11404,8898,20302,31706,1010101
32,116,27848,13408,16444,29852,43260,1010101
116,111,21437,10005,8029,18034,28039,1010101
111,32,13698,10016,3693,13708,23724,1010101
32,118,35285,6810,25269,32079,38889,1010101
118,101,19005,10725,12195,22920,33645,1010101
101,105,49580,5989,38855,44844,50833,outlier
101,114,29510,8751,18776,27527,36278,1010101
114,105,26457,10435,17706,28141,38576,1010101
105,102,50630,11804,40195,51999,63803,outlier
102,121,26024,8340,14221,22560,30900,1010101
32,116,26522,4089,15603,19693,23782,1010101
116,104,19078,9310,14989,24299,33609,1010101
97,116,11033,6438,17376,23814,30252,1010101
97,116,11033,8025,17376,1586,9611,outlier
116,32,14868,10557,6843,17400,27957,1010101
32,116,22757,1490,12201,13691,15181,1010101
116,104,16085,13895,14595,28489,42384,1010101
104,101,15963,12841,2068,14909,27750,1010101
101,32,19463,11593,6623,18215,29808,1010101
117,115,16147,12196,10552,22748,34944,1010101
115,101,26408,11859,14212,26071,37930,1010101
101,114,24762,9504,12903,22406,31910,1010101
114,32,19643,15068,10139,25207,40275,1010101
32,119,50605,13071,35537,48609,61680,outlier
119,104,25153,5315,12082,17397,22712,1010101
111,32,24973,8574,19121,27694,36268,1010101
32,105,47361,5222,38787,44009,49231,outlier
105,115,18197,14637,12975,27612,42249,1010101
115,32,29538,17850,14901,32751,50601,1010101
32,116,43499,4784,25649,30433,35217,outlier
116,121,20219,6540,15435,21975,28515,1010101
112,105,31169,5489,24955,30445,35934,1010101
105,110,35176,12824,29687,42511,55335,outlier
110,103,17776,9905,4952,14857,24762,1010101
103,32,14794,11699,4889,16588,28287,1010101
32,105,30349,5286,18651,23936,29222,1010101
105,115,27167,14252,21881,36133,50385,1010101
115,32,22577,10871,8326,19196,30067,1010101
32,116,31129,4443,20259,24701,29144,1010101
116,104,22645,11883,18202,30084,41967,1010101
104,101,19711,9743,7828,17571,27314,1010101
101,32,10635,11031,893,11923,22954,1010101
32,114,31419,4596,20388,24984,29580,1010101
114,101,17607,18780,13011,31791,50571,outlier
101,97,24001,20268,5221,25488,45756,outlier
108,32,20842,10123,14876,24999,35122,1010101
32,117,29063,3917,18939,22856,26773,1010101
117,115,19163,17371,15246,32617,49988,1010101
115,101,36154,8606,18782,27388,35994,1010101
101,114,22802,9253,14196,23448,32701,1010101
114,32,16638,9379,7386,16765,26144,1010101
32,98,25670,10252,16291,26543,36795,1010101
98,121,26631,6341,16379,22720,29061,1010101
121,32,15054,9101,8713,17813,26914,1010101
32,116,24383,6434,15282,21716,28150,1010101
116,104,21717,9903,15283,25186,35089,1010101
104,101,13666,11233,3764,14997,26230,1010101
101,110,19298,12460,8065,20525,32985,1010101
